ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
2.05,2.26,10.34,2.37,2.23,0.38,-0.11,0.02,-0.21,42859,2019-04-29 17:34:59:327
2.05,2.26,10.34,2.37,2.23,0.38,-0.11,0.02,-0.21,42864,2019-04-29 17:34:59:332
2.05,2.26,10.34,2.37,2.23,0.38,-0.11,0.02,-0.21,42869,2019-04-29 17:34:59:337
1.42,-1.34,6.73,1.73,-1.22,-3.21,0.01,0.02,-0.21,42875,2019-04-29 17:34:59:343
1.42,-1.34,6.73,1.73,-1.22,-3.21,0.01,0.02,-0.21,42881,2019-04-29 17:34:59:349
1.42,-1.34,6.73,1.73,-1.22,-3.21,0.01,0.02,-0.21,42885,2019-04-29 17:34:59:353
1.42,-1.34,6.73,1.73,-1.22,-3.21,0.01,0.02,-0.21,42890,2019-04-29 17:34:59:358
0.35,-0.13,9.81,0.75,-0.03,-0.12,0.01,0.03,-0.13,42895,2019-04-29 17:34:59:363
0.35,-0.13,9.81,0.75,-0.03,-0.12,0.01,0.03,-0.13,42899,2019-04-29 17:34:59:367
0.35,-0.13,9.81,0.75,-0.03,-0.12,0.01,0.03,-0.13,42904,2019-04-29 17:34:59:372
0.35,-0.13,9.81,0.75,-0.03,-0.12,0.01,0.03,-0.13,42909,2019-04-29 17:34:59:377
0.14,-0.92,9.57,0.64,-0.67,-0.5,-0.04,0.0,-0.1,42915,2019-04-29 17:34:59:383
0.14,-0.92,9.57,0.64,-0.67,-0.5,-0.04,0.0,-0.1,42921,2019-04-29 17:34:59:389
0.14,-0.92,9.57,0.64,-0.67,-0.5,-0.04,0.0,-0.1,42924,2019-04-29 17:34:59:392
0.14,-0.92,9.57,0.64,-0.67,-0.5,-0.04,0.0,-0.1,42929,2019-04-29 17:34:59:397
0.14,-0.92,9.57,0.64,-0.67,-0.5,-0.04,0.0,-0.1,42934,2019-04-29 17:34:59:402
0.14,-0.92,9.57,0.64,-0.67,-0.5,-0.04,0.0,-0.1,42939,2019-04-29 17:34:59:407
0.0,-1.87,10.7,0.46,-1.4,0.71,-0.06,0.05,-0.07,42946,2019-04-29 17:34:59:414
0.0,-1.87,10.7,0.46,-1.4,0.71,-0.06,0.05,-0.07,42949,2019-04-29 17:34:59:417
0.0,-1.87,10.7,0.46,-1.4,0.71,-0.1,0.03,-0.05,42955,2019-04-29 17:34:59:423
0.0,-1.87,10.7,0.46,-1.4,0.71,-0.1,0.03,-0.05,42959,2019-04-29 17:34:59:427
0.0,-1.87,10.7,0.46,-1.4,0.71,-0.1,0.03,-0.05,42965,2019-04-29 17:34:59:433
0.0,-1.87,10.7,0.46,-1.4,0.71,-0.1,0.03,-0.05,42969,2019-04-29 17:34:59:437
-2.52,-1.74,9.17,-2.14,-0.98,-0.73,0.05,0.0,-0.01,42975,2019-04-29 17:34:59:443
-2.52,-1.74,9.17,-2.14,-0.98,-0.73,0.05,0.0,-0.01,42980,2019-04-29 17:34:59:448
-2.52,-1.74,9.17,-2.14,-0.98,-0.73,0.05,0.0,-0.01,42985,2019-04-29 17:34:59:453
-2.52,-1.74,9.17,-2.14,-0.98,-0.73,0.05,0.0,-0.01,42989,2019-04-29 17:34:59:457
-2.52,-1.74,9.17,-2.14,-0.98,-0.73,0.05,0.0,-0.01,42995,2019-04-29 17:34:59:463
-2.52,-1.74,9.17,-2.14,-0.98,-0.73,0.05,0.0,-0.01,42999,2019-04-29 17:34:59:467
-0.08,-2.83,8.74,0.26,-1.87,-1.03,-0.02,0.0,0.0,43007,2019-04-29 17:34:59:475
-0.08,-2.83,8.74,0.26,-1.87,-1.03,-0.02,0.0,0.0,43009,2019-04-29 17:34:59:477
-0.08,-2.83,8.74,0.26,-1.87,-1.03,-0.02,0.0,0.0,43015,2019-04-29 17:34:59:483
0.42,-2.7,11.14,0.84,-1.53,1.48,-0.02,-0.01,-0.05,43021,2019-04-29 17:34:59:489
0.42,-2.7,11.14,0.84,-1.53,1.48,-0.02,-0.01,-0.05,43024,2019-04-29 17:34:59:492
0.42,-2.7,11.14,0.84,-1.53,1.48,-0.02,-0.01,-0.05,43029,2019-04-29 17:34:59:497
0.42,-2.7,11.14,0.84,-1.53,1.48,-0.02,-0.01,-0.05,43035,2019-04-29 17:34:59:503
0.42,-2.7,11.14,0.84,-1.53,1.48,-0.02,-0.01,-0.05,43040,2019-04-29 17:34:59:508
0.86,-0.44,10.88,1.37,0.77,1.18,0.14,0.0,-0.08,43046,2019-04-29 17:34:59:514
0.86,-0.44,10.88,1.37,0.77,1.18,0.14,0.0,-0.08,43049,2019-04-29 17:34:59:517
0.86,-0.44,10.88,1.37,0.77,1.18,0.08,-0.03,0.05,43054,2019-04-29 17:34:59:522
0.86,-0.44,10.88,1.37,0.77,1.18,0.08,-0.03,0.05,43060,2019-04-29 17:34:59:528
0.86,-0.44,10.88,1.37,0.77,1.18,0.08,-0.03,0.05,43064,2019-04-29 17:34:59:532
0.86,-0.44,10.88,1.37,0.77,1.18,0.08,-0.03,0.05,43070,2019-04-29 17:34:59:538
0.27,-3.64,11.95,0.77,-2.0,1.9,-0.02,0.0,-0.05,43075,2019-04-29 17:34:59:543
0.27,-3.64,11.95,0.77,-2.0,1.9,-0.02,0.0,-0.05,43079,2019-04-29 17:34:59:547
0.27,-3.64,11.95,0.77,-2.0,1.9,-0.02,0.0,-0.05,43085,2019-04-29 17:34:59:553
0.27,-3.64,11.95,0.77,-2.0,1.9,-0.02,0.0,-0.05,43091,2019-04-29 17:34:59:559
0.27,-3.64,11.95,0.77,-2.0,1.9,-0.02,0.0,-0.05,43095,2019-04-29 17:34:59:563
0.27,-3.64,11.95,0.77,-2.0,1.9,-0.02,0.0,-0.05,43100,2019-04-29 17:34:59:568
-2.26,-2.83,9.18,-1.72,-0.92,-0.88,0.13,0.02,0.0,43108,2019-04-29 17:34:59:576
-2.26,-2.83,9.18,-1.72,-0.92,-0.88,0.13,0.02,0.0,43111,2019-04-29 17:34:59:579
-2.26,-2.83,9.18,-1.72,-0.92,-0.88,0.13,0.02,0.0,43114,2019-04-29 17:34:59:582
-2.26,-2.83,9.18,-1.72,-0.92,-0.88,0.13,0.02,0.0,43121,2019-04-29 17:34:59:589
-2.26,-2.83,9.18,-1.72,-0.92,-0.88,0.13,0.02,0.0,43124,2019-04-29 17:34:59:592
-2.26,-2.83,9.18,-1.72,-0.92,-0.88,0.13,0.02,0.0,43129,2019-04-29 17:34:59:597
0.05,-4.36,12.0,0.34,-2.26,1.75,0.08,0.0,0.01,43134,2019-04-29 17:34:59:602
0.05,-4.36,12.0,0.34,-2.26,1.75,0.08,0.0,0.01,43140,2019-04-29 17:34:59:608
0.05,-4.36,12.0,0.34,-2.26,1.75,0.08,0.0,0.01,43144,2019-04-29 17:34:59:612
0.05,-4.36,12.0,0.34,-2.26,1.75,0.08,0.0,0.01,43149,2019-04-29 17:34:59:617
0.11,-1.5,7.18,0.32,0.74,-2.87,0.1,0.0,-0.05,43154,2019-04-29 17:34:59:622
0.11,-1.5,7.18,0.32,0.74,-2.87,0.1,0.0,-0.05,43159,2019-04-29 17:34:59:627
0.11,-1.5,7.18,0.32,0.74,-2.87,0.1,0.0,-0.05,43164,2019-04-29 17:34:59:632
0.11,-1.5,7.18,0.32,0.74,-2.87,0.1,0.0,-0.05,43170,2019-04-29 17:34:59:638
0.11,-1.5,7.18,0.32,0.74,-2.87,0.1,0.0,-0.05,43174,2019-04-29 17:34:59:642
-0.16,-1.34,8.87,0.12,1.06,-1.14,0.11,0.01,-0.09,43179,2019-04-29 17:34:59:647
-0.16,-1.34,8.87,0.12,1.06,-1.14,0.11,0.01,-0.09,43185,2019-04-29 17:34:59:653
-0.16,-1.34,8.87,0.12,1.06,-1.14,0.11,0.01,-0.09,43190,2019-04-29 17:34:59:658
-0.09,-4.61,11.81,0.32,-2.23,1.58,-0.04,0.07,-0.05,43194,2019-04-29 17:34:59:662
-0.09,-4.61,11.81,0.32,-2.23,1.58,-0.04,0.07,-0.05,43199,2019-04-29 17:34:59:667
-0.09,-4.61,11.81,0.32,-2.23,1.58,-0.04,0.07,-0.05,43207,2019-04-29 17:34:59:675
-0.09,-4.61,11.81,0.32,-2.23,1.58,-0.04,0.07,-0.05,43209,2019-04-29 17:34:59:677
-0.09,-4.61,11.81,0.32,-2.23,1.58,-0.04,0.07,-0.05,43216,2019-04-29 17:34:59:684
-0.09,-4.61,11.81,0.32,-2.23,1.58,-0.04,0.07,-0.05,43219,2019-04-29 17:34:59:687
0.71,0.2,10.81,1.22,2.38,0.52,0.04,-0.03,-0.06,43225,2019-04-29 17:34:59:693
0.71,0.2,10.81,1.22,2.38,0.52,0.04,-0.03,-0.06,43230,2019-04-29 17:34:59:698
0.71,0.2,10.81,1.22,2.38,0.52,0.02,0.0,0.07,43235,2019-04-29 17:34:59:703
0.71,0.2,10.81,1.22,2.38,0.52,0.02,0.0,0.07,43240,2019-04-29 17:34:59:708
0.71,0.2,10.81,1.22,2.38,0.52,0.02,0.0,0.07,43246,2019-04-29 17:34:59:714
0.71,0.2,10.81,1.22,2.38,0.52,0.02,0.0,0.07,43249,2019-04-29 17:34:59:717
0.71,0.2,10.81,1.22,2.38,0.52,0.02,0.0,0.07,43255,2019-04-29 17:34:59:723
0.71,0.2,10.81,1.22,2.38,0.52,0.02,0.0,0.07,43260,2019-04-29 17:34:59:728
2.85,-1.34,14.78,3.4,0.79,4.28,-0.03,0.04,0.1,43265,2019-04-29 17:34:59:733
2.85,-1.34,14.78,3.4,0.79,4.28,-0.03,0.04,0.1,43270,2019-04-29 17:34:59:738
2.85,-1.34,14.78,3.4,0.79,4.28,-0.03,0.04,0.1,43275,2019-04-29 17:34:59:743
2.85,-1.34,14.78,3.4,0.79,4.28,-0.03,0.04,0.1,43281,2019-04-29 17:34:59:749
2.85,-1.34,14.78,3.4,0.79,4.28,-0.03,0.04,0.1,43285,2019-04-29 17:34:59:753
2.85,-1.34,14.78,3.4,0.79,4.28,-0.03,0.04,0.1,43289,2019-04-29 17:34:59:757
2.85,-1.34,14.78,3.4,0.79,4.28,-0.03,0.04,0.1,43294,2019-04-29 17:34:59:762
2.85,-1.34,14.78,3.4,0.79,4.28,-0.03,0.04,0.1,43300,2019-04-29 17:34:59:768
0.0,-1.37,5.8,0.36,0.53,-4.56,0.17,-0.06,0.02,43304,2019-04-29 17:34:59:772
0.0,-1.37,5.8,0.36,0.53,-4.56,0.17,-0.06,0.02,43311,2019-04-29 17:34:59:779
0.0,-1.37,5.8,0.36,0.53,-4.56,0.17,-0.06,0.02,43315,2019-04-29 17:34:59:783
0.0,-1.37,5.8,0.36,0.53,-4.56,0.17,-0.06,0.02,43320,2019-04-29 17:34:59:788
0.0,-1.37,5.8,0.36,0.53,-4.56,0.17,-0.06,0.02,43325,2019-04-29 17:34:59:793
-1.01,-2.1,13.06,-0.54,0.0,2.68,0.01,0.02,0.07,43329,2019-04-29 17:34:59:797
-1.01,-2.1,13.06,-0.54,0.0,2.68,0.01,0.02,0.07,43336,2019-04-29 17:34:59:804
-1.01,-2.1,13.06,-0.54,0.0,2.68,0.01,0.02,0.07,43340,2019-04-29 17:34:59:808
-2.97,-2.45,10.26,-2.46,-0.58,0.03,0.0,0.0,0.08,43348,2019-04-29 17:34:59:816
-2.97,-2.45,10.26,-2.46,-0.58,0.03,0.0,0.0,0.08,43350,2019-04-29 17:34:59:818
-2.97,-2.45,10.26,-2.46,-0.58,0.03,0.0,0.0,0.08,43354,2019-04-29 17:34:59:822
-2.97,-2.45,10.26,-2.46,-0.58,0.03,0.0,0.0,0.08,43360,2019-04-29 17:34:59:828
-2.97,-2.45,10.26,-2.46,-0.58,0.03,0.0,0.0,0.08,43365,2019-04-29 17:34:59:833
-2.62,1.49,10.39,-2.46,-0.58,0.03,0.0,0.0,0.08,43369,2019-04-29 17:34:59:837
-2.62,1.49,10.39,-2.16,3.01,-0.2,0.03,-0.07,0.08,43375,2019-04-29 17:34:59:843
-2.62,1.49,10.39,-2.16,3.01,-0.2,0.03,-0.07,0.08,43379,2019-04-29 17:34:59:847
0.09,-1.59,9.38,0.41,-0.06,-1.19,0.03,-0.08,0.09,43388,2019-04-29 17:34:59:856
0.09,-1.59,9.38,0.41,-0.06,-1.19,0.03,-0.08,0.09,43392,2019-04-29 17:34:59:860
0.09,-1.59,9.38,0.41,-0.06,-1.19,0.03,-0.08,0.09,43395,2019-04-29 17:34:59:863
0.09,-1.59,9.38,0.41,-0.06,-1.19,0.03,-0.08,0.09,43399,2019-04-29 17:34:59:867
0.09,-1.59,9.38,0.41,-0.06,-1.19,0.03,-0.08,0.09,43404,2019-04-29 17:34:59:872
1.41,0.06,12.66,1.71,1.41,2.34,0.06,-0.01,0.05,43409,2019-04-29 17:34:59:877
1.41,0.06,12.66,1.71,1.41,2.34,0.06,-0.01,0.05,43414,2019-04-29 17:34:59:882
1.41,0.06,12.66,1.71,1.41,2.34,0.06,-0.01,0.05,43420,2019-04-29 17:34:59:888
2.87,3.66,12.19,3.12,4.85,1.99,-0.1,0.04,0.0,43428,2019-04-29 17:34:59:896
2.87,3.66,12.19,3.12,4.85,1.99,-0.1,0.04,0.0,43429,2019-04-29 17:34:59:897
2.87,3.66,12.19,3.12,4.85,1.99,-0.1,0.04,0.0,43438,2019-04-29 17:34:59:906
-0.46,-1.66,4.15,-0.28,-0.47,-5.73,0.1,-0.01,-0.07,43444,2019-04-29 17:34:59:912
-0.46,-1.66,4.15,-0.28,-0.47,-5.73,0.1,-0.01,-0.07,43444,2019-04-29 17:34:59:912
-0.46,-1.66,4.15,-0.28,-0.47,-5.73,0.1,-0.01,-0.07,43449,2019-04-29 17:34:59:917
-0.46,-1.66,4.15,-0.28,-0.47,-5.73,0.04,-0.1,0.0,43455,2019-04-29 17:34:59:923
-0.46,-1.66,4.15,-0.28,-0.47,-5.73,0.04,-0.1,0.0,43459,2019-04-29 17:34:59:927
-0.46,-1.66,4.15,-0.28,-0.47,-5.73,0.04,-0.1,0.0,43464,2019-04-29 17:34:59:932
-0.46,-1.66,4.15,-0.28,-0.47,-5.73,0.04,-0.1,0.0,43470,2019-04-29 17:34:59:938
-0.06,-2.09,11.93,0.12,-1.14,2.11,-0.11,0.04,-0.02,43475,2019-04-29 17:34:59:943
-0.06,-2.09,11.93,0.12,-1.14,2.11,-0.11,0.04,-0.02,43480,2019-04-29 17:34:59:948
-0.06,-2.09,11.93,0.12,-1.14,2.11,-0.11,0.04,-0.02,43485,2019-04-29 17:34:59:953
-0.06,-2.09,11.93,0.12,-1.14,2.11,-0.11,0.04,-0.02,43489,2019-04-29 17:34:59:957
-3.45,1.34,4.5,-3.23,2.04,-5.16,0.13,-0.08,-0.07,43495,2019-04-29 17:34:59:963
-3.45,1.34,4.5,-3.23,2.04,-5.16,0.13,-0.08,-0.07,43499,2019-04-29 17:34:59:967
-3.45,1.34,4.5,-3.23,2.04,-5.16,0.13,-0.08,-0.07,43504,2019-04-29 17:34:59:972
-3.45,1.34,4.5,-3.23,2.04,-5.16,0.13,-0.08,-0.07,43510,2019-04-29 17:34:59:978
-1.19,-0.89,13.46,-1.01,-0.36,3.78,-0.09,0.04,0.02,43516,2019-04-29 17:34:59:984
-1.19,-0.89,13.46,-1.01,-0.36,3.78,-0.09,0.04,0.02,43519,2019-04-29 17:34:59:987
-1.19,-0.89,13.46,-1.01,-0.36,3.78,-0.09,0.04,0.02,43526,2019-04-29 17:34:59:994
-1.19,-0.89,13.46,-1.01,-0.36,3.78,-0.09,0.04,0.02,43532,2019-04-29 17:35:00:000
-1.19,-0.89,13.46,-1.01,-0.36,3.78,-0.09,0.04,0.02,43537,2019-04-29 17:35:00:005
-1.19,-0.89,13.46,-1.01,-0.36,3.78,-0.09,0.04,0.02,43540,2019-04-29 17:35:00:008
-0.91,0.18,12.93,-0.75,0.43,3.18,0.07,-0.01,0.0,43544,2019-04-29 17:35:00:012
-0.91,0.18,12.93,-0.75,0.43,3.18,0.07,-0.01,0.0,43549,2019-04-29 17:35:00:017
-1.84,5.18,9.15,-1.59,5.33,-0.48,0.09,-0.08,-0.05,43563,2019-04-29 17:35:00:031
-1.84,5.18,9.15,-1.59,5.33,-0.48,0.09,-0.08,-0.05,43565,2019-04-29 17:35:00:033
-1.84,5.18,9.15,-1.59,5.33,-0.48,0.09,-0.08,-0.05,43566,2019-04-29 17:35:00:034
-1.84,5.18,9.15,-1.59,5.33,-0.48,-0.14,0.02,0.01,43570,2019-04-29 17:35:00:038
-0.14,-1.89,10.58,0.19,-1.9,0.68,-0.14,0.02,0.01,43574,2019-04-29 17:35:00:042
-0.14,-1.89,10.58,0.19,-1.9,0.68,-0.14,0.02,0.01,43579,2019-04-29 17:35:00:047
-0.14,-1.89,10.58,0.19,-1.9,0.68,-0.14,0.02,0.01,43584,2019-04-29 17:35:00:052
-0.14,-1.89,10.58,0.19,-1.9,0.68,-0.14,0.02,0.01,43589,2019-04-29 17:35:00:057
-0.14,-1.89,10.58,0.19,-1.9,0.68,-0.14,0.02,0.01,43594,2019-04-29 17:35:00:062
-0.14,-1.89,10.58,0.19,-1.9,0.68,-0.14,0.02,0.01,43600,2019-04-29 17:35:00:068
-0.86,-4.19,8.65,-0.5,-4.17,-0.99,0.12,0.0,-0.01,43604,2019-04-29 17:35:00:072
-0.86,-4.19,8.65,-0.5,-4.17,-0.99,0.12,0.0,-0.01,43612,2019-04-29 17:35:00:080
-0.86,-4.19,8.65,-0.5,-4.17,-0.99,0.12,0.0,-0.01,43614,2019-04-29 17:35:00:082
-0.86,-4.19,8.65,-0.5,-4.17,-0.99,0.12,0.0,-0.01,43619,2019-04-29 17:35:00:087
2.34,3.45,5.5,2.55,3.49,-4.16,-0.08,-0.05,-0.05,43625,2019-04-29 17:35:00:093
2.34,3.45,5.5,2.55,3.49,-4.16,-0.08,-0.05,-0.05,43630,2019-04-29 17:35:00:098
2.34,3.45,5.5,2.55,3.49,-4.16,-0.08,-0.05,-0.05,43634,2019-04-29 17:35:00:102
2.24,0.32,12.89,2.44,0.22,2.69,-0.08,-0.01,-0.11,43639,2019-04-29 17:35:00:107
2.24,0.32,12.89,2.44,0.22,2.69,-0.08,-0.01,-0.11,43645,2019-04-29 17:35:00:113
2.24,0.32,12.89,2.44,0.22,2.69,-0.08,-0.01,-0.11,43650,2019-04-29 17:35:00:118
3.74,0.56,10.14,4.01,0.24,0.09,0.09,0.12,-0.1,43655,2019-04-29 17:35:00:123
3.74,0.56,10.14,4.01,0.24,0.09,0.09,0.12,-0.1,43659,2019-04-29 17:35:00:127
3.74,0.56,10.14,4.01,0.24,0.09,0.09,0.12,-0.1,43664,2019-04-29 17:35:00:132
3.74,0.56,10.14,4.01,0.24,0.09,0.09,0.12,-0.1,43670,2019-04-29 17:35:00:138
1.56,1.0,8.46,1.88,0.78,-1.5,0.01,0.02,-0.19,43674,2019-04-29 17:35:00:142
1.56,1.0,8.46,1.88,0.78,-1.5,0.01,0.02,-0.19,43679,2019-04-29 17:35:00:147
1.56,1.0,8.46,1.88,0.78,-1.5,0.01,0.02,-0.19,43684,2019-04-29 17:35:00:152
1.56,1.0,8.46,1.88,0.78,-1.5,0.01,0.02,-0.19,43689,2019-04-29 17:35:00:157
-2.82,1.22,11.1,-2.43,1.04,0.88,0.02,0.04,-0.12,43695,2019-04-29 17:35:00:163
-2.82,1.22,11.1,-2.43,1.04,0.88,0.02,0.04,-0.12,43699,2019-04-29 17:35:00:167
-2.82,1.22,11.1,-2.43,1.04,0.88,0.02,0.04,-0.12,43704,2019-04-29 17:35:00:172
-2.82,1.22,11.1,-2.43,1.04,0.88,0.02,0.04,-0.12,43710,2019-04-29 17:35:00:178
-1.81,-3.9,8.29,-2.43,1.04,0.88,0.02,0.04,-0.12,43714,2019-04-29 17:35:00:182
-1.81,-3.9,8.29,-1.38,-4.08,-1.53,0.05,0.05,-0.02,43719,2019-04-29 17:35:00:187
-1.81,-3.9,8.29,-1.38,-4.08,-1.53,0.05,0.05,-0.02,43725,2019-04-29 17:35:00:193
-1.81,-3.9,8.29,-1.38,-4.08,-1.53,0.05,0.05,-0.02,43730,2019-04-29 17:35:00:198
-1.81,-3.9,8.29,-1.38,-4.08,-1.53,0.05,0.05,-0.02,43737,2019-04-29 17:35:00:205
-1.81,-3.9,8.29,-1.38,-4.08,-1.53,0.05,0.05,-0.02,43739,2019-04-29 17:35:00:207
-1.96,0.83,12.49,-1.53,0.59,2.47,-0.01,-0.02,-0.05,43744,2019-04-29 17:35:00:212
-1.96,0.83,12.49,-1.53,0.59,2.47,-0.01,-0.02,-0.05,43749,2019-04-29 17:35:00:217
-0.19,0.21,7.14,-1.53,0.59,2.47,-0.04,-0.04,-0.06,43754,2019-04-29 17:35:00:222
-0.19,0.21,7.14,-1.53,0.59,2.47,-0.04,-0.04,-0.06,43760,2019-04-29 17:35:00:228
-0.19,0.21,7.14,-1.53,0.59,2.47,-0.04,-0.04,-0.06,43765,2019-04-29 17:35:00:233
-0.19,0.21,7.14,-1.53,0.59,2.47,-0.04,-0.04,-0.06,43770,2019-04-29 17:35:00:238
-0.19,0.21,7.14,-1.53,0.59,2.47,-0.04,-0.04,-0.06,43776,2019-04-29 17:35:00:244
1.28,0.65,12.08,1.68,0.68,2.41,0.0,0.0,-0.01,43780,2019-04-29 17:35:00:248
1.28,0.65,12.08,1.68,0.68,2.41,0.0,0.0,-0.01,43784,2019-04-29 17:35:00:252
1.28,0.65,12.08,1.68,0.68,2.41,0.0,0.0,-0.01,43789,2019-04-29 17:35:00:257
-0.41,-0.2,10.66,1.68,0.68,2.41,0.0,0.0,-0.01,43795,2019-04-29 17:35:00:263
-0.41,-0.2,10.66,0.01,-0.27,0.58,-0.08,0.05,0.0,43801,2019-04-29 17:35:00:269
-0.41,-0.2,10.66,0.01,-0.27,0.58,-0.08,0.05,0.0,43805,2019-04-29 17:35:00:273
-0.41,-0.2,10.66,0.01,-0.27,0.58,-0.08,0.05,0.0,43809,2019-04-29 17:35:00:277
-0.65,-0.57,9.5,-0.05,-0.45,-0.49,0.06,-0.02,0.03,43815,2019-04-29 17:35:00:283
-0.65,-0.57,9.5,-0.05,-0.45,-0.49,0.06,-0.02,0.03,43820,2019-04-29 17:35:00:288
-0.65,-0.57,9.5,-0.05,-0.45,-0.49,0.06,-0.02,0.03,43824,2019-04-29 17:35:00:292
-0.65,-0.57,9.5,-0.05,-0.45,-0.49,0.06,-0.02,0.03,43829,2019-04-29 17:35:00:297
-0.65,-0.57,9.5,-0.05,-0.45,-0.49,0.06,-0.02,0.03,43834,2019-04-29 17:35:00:302
-0.65,-1.43,12.13,-0.02,-1.19,2.05,-0.07,0.0,0.07,43841,2019-04-29 17:35:00:309
-0.59,-1.43,12.13,-0.02,-1.19,2.05,-0.07,0.0,0.07,43844,2019-04-29 17:35:00:312
-0.59,-1.43,12.13,-0.02,-1.19,2.05,-0.07,0.0,0.07,43850,2019-04-29 17:35:00:318
-0.59,-1.43,12.13,-0.02,-1.19,2.05,-0.07,0.0,0.07,43855,2019-04-29 17:35:00:323
-0.59,-1.43,12.13,-0.02,-1.19,2.05,-0.07,0.0,0.07,43860,2019-04-29 17:35:00:328
-0.68,0.16,10.18,-0.2,0.33,0.11,0.07,-0.01,0.08,43865,2019-04-29 17:35:00:333
-0.68,0.16,10.18,-0.2,0.33,0.11,0.07,-0.01,0.08,43872,2019-04-29 17:35:00:340
-0.68,0.16,10.18,-0.2,0.33,0.11,0.07,-0.01,0.08,43874,2019-04-29 17:35:00:342
-0.68,0.16,10.18,-0.2,0.33,0.11,0.07,-0.01,0.08,43880,2019-04-29 17:35:00:348
-0.68,0.16,10.18,-0.2,0.33,0.11,0.07,-0.01,0.08,43884,2019-04-29 17:35:00:352
-0.68,0.16,10.18,-0.2,0.33,0.11,0.07,-0.01,0.08,43889,2019-04-29 17:35:00:357
-0.68,0.16,10.18,-0.2,0.33,0.11,0.07,-0.01,0.08,43895,2019-04-29 17:35:00:363
-0.68,0.16,10.18,-0.2,0.33,0.11,0.07,-0.01,0.08,43900,2019-04-29 17:35:00:368
0.72,2.22,9.91,1.02,2.28,-0.21,0.0,-0.03,0.08,43905,2019-04-29 17:35:00:373
0.72,2.22,9.91,1.02,2.28,-0.21,0.0,-0.03,0.08,43910,2019-04-29 17:35:00:378
0.72,2.22,9.91,1.02,2.28,-0.21,0.0,-0.03,0.08,43921,2019-04-29 17:35:00:389
-1.47,-2.13,10.79,-1.07,-1.72,0.74,0.11,0.01,0.1,43922,2019-04-29 17:35:00:390
-1.47,-2.13,10.79,-1.07,-1.72,0.74,0.11,0.01,0.1,43925,2019-04-29 17:35:00:393
-1.47,-2.13,10.79,-1.07,-1.72,0.74,0.11,0.01,0.1,43929,2019-04-29 17:35:00:397
-1.47,-2.13,10.79,-1.07,-1.72,0.74,0.11,0.01,0.1,43936,2019-04-29 17:35:00:404
-1.47,-2.13,10.79,-1.07,-1.72,0.74,0.11,0.01,0.1,43941,2019-04-29 17:35:00:409
-1.47,-2.13,10.79,-1.07,-1.72,0.74,0.11,0.01,0.1,43945,2019-04-29 17:35:00:413
-1.47,-2.13,10.79,-1.07,-1.72,0.74,0.11,0.01,0.1,43950,2019-04-29 17:35:00:418
-2.88,-1.11,7.34,-2.43,-0.63,-2.81,-0.04,-0.07,0.12,43955,2019-04-29 17:35:00:423
-2.88,-1.11,7.34,-2.43,-0.63,-2.81,-0.04,-0.07,0.12,43959,2019-04-29 17:35:00:427
-2.88,-1.11,7.34,-2.43,-0.63,-2.81,-0.04,-0.07,0.12,43967,2019-04-29 17:35:00:435
-2.88,-1.11,7.34,-2.43,-0.63,-2.81,-0.04,-0.07,0.12,43970,2019-04-29 17:35:00:438
-2.11,-3.6,9.86,-1.71,-2.9,-0.22,-0.06,-0.05,0.2,43974,2019-04-29 17:35:00:442
-2.11,-3.6,9.86,-1.71,-2.9,-0.22,-0.06,-0.05,0.2,43980,2019-04-29 17:35:00:448
-0.18,-0.59,11.59,0.09,0.13,1.54,0.09,-0.04,0.25,43984,2019-04-29 17:35:00:452
-0.18,-0.59,11.59,0.09,0.13,1.54,0.09,-0.04,0.25,43989,2019-04-29 17:35:00:457
-0.18,-0.59,11.59,0.09,0.13,1.54,0.09,-0.04,0.25,43996,2019-04-29 17:35:00:464
-0.18,-0.59,11.59,0.09,0.13,1.54,0.09,-0.04,0.25,44000,2019-04-29 17:35:00:468
1.61,-1.87,8.71,1.76,-0.98,-1.48,-0.06,-0.04,0.21,44007,2019-04-29 17:35:00:475
1.61,-1.87,8.71,1.76,-0.98,-1.48,-0.06,-0.04,0.21,44010,2019-04-29 17:35:00:478
1.61,-1.87,8.71,1.76,-0.98,-1.48,-0.06,-0.04,0.21,44015,2019-04-29 17:35:00:483
1.61,-1.87,8.71,1.76,-0.98,-1.48,-0.06,-0.04,0.21,44020,2019-04-29 17:35:00:488
1.07,-2.7,12.05,1.24,-1.56,1.9,-0.02,0.0,0.17,44025,2019-04-29 17:35:00:493
1.07,-2.7,12.05,1.24,-1.56,1.9,-0.02,0.0,0.17,44029,2019-04-29 17:35:00:497
1.07,-2.7,12.05,1.24,-1.56,1.9,-0.02,0.0,0.17,44034,2019-04-29 17:35:00:502
1.07,-2.7,12.05,1.24,-1.56,1.9,-0.02,0.0,0.17,44039,2019-04-29 17:35:00:507
0.5,0.06,8.15,0.6,1.29,-1.65,0.17,-0.04,0.15,44046,2019-04-29 17:35:00:514
