ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-1.14,0.58,12.19,-0.37,-0.7,0.74,-0.07,0.06,-0.95,52669,2019-04-29 17:30:23:102
-1.14,0.58,12.19,-0.37,-0.7,0.74,-0.07,0.06,-0.95,52676,2019-04-29 17:30:23:109
-1.14,0.58,12.19,-0.37,-0.7,0.74,-0.07,0.06,-0.95,52677,2019-04-29 17:30:23:110
-1.14,0.58,12.19,-0.37,-0.7,0.74,-0.07,0.06,-0.95,52683,2019-04-29 17:30:23:116
-1.14,0.58,12.19,-0.37,-0.7,0.74,-0.07,0.06,-0.95,52688,2019-04-29 17:30:23:121
-1.14,0.58,12.19,-0.37,-0.7,0.74,-0.07,0.06,-0.95,52693,2019-04-29 17:30:23:126
-0.86,-3.51,5.92,-0.37,-0.7,0.74,0.13,0.09,-1.01,52697,2019-04-29 17:30:23:130
-0.86,-3.51,5.92,-0.61,-2.76,-3.85,0.13,0.09,-1.01,52703,2019-04-29 17:30:23:136
-0.86,-3.51,5.92,-0.61,-2.76,-3.85,0.13,0.09,-1.01,52708,2019-04-29 17:30:23:141
-2.72,-0.99,11.79,-2.44,-0.38,2.08,-0.03,0.01,-0.98,52714,2019-04-29 17:30:23:147
-2.72,-0.99,11.79,-2.44,-0.38,2.08,-0.03,0.01,-0.98,52719,2019-04-29 17:30:23:152
-2.72,-0.99,11.79,-2.44,-0.38,2.08,-0.03,0.01,-0.98,52725,2019-04-29 17:30:23:158
-2.72,1.96,4.81,-2.44,-0.38,2.08,-0.03,0.01,-0.98,52728,2019-04-29 17:30:23:161
0.26,1.96,4.81,0.5,2.65,-4.77,-0.3,0.11,-0.95,52733,2019-04-29 17:30:23:166
0.26,1.96,4.81,0.5,2.65,-4.77,-0.3,0.11,-0.95,52737,2019-04-29 17:30:23:170
0.26,1.96,4.81,0.5,2.65,-4.77,-0.3,0.11,-0.95,52743,2019-04-29 17:30:23:176
3.53,-2.08,11.93,3.67,-1.2,1.91,0.02,0.1,-1.13,52748,2019-04-29 17:30:23:181
3.53,-2.08,11.93,3.67,-1.2,1.91,0.02,0.1,-1.13,52753,2019-04-29 17:30:23:186
3.53,-2.08,11.93,3.67,-1.2,1.91,0.02,0.1,-1.13,52758,2019-04-29 17:30:23:191
3.53,-2.08,11.93,3.67,-1.2,1.91,0.02,0.1,-1.13,52764,2019-04-29 17:30:23:197
0.38,0.17,15.41,0.48,1.01,5.39,-0.03,0.17,-1.09,52769,2019-04-29 17:30:23:202
0.38,0.17,15.41,0.48,1.01,5.39,-0.03,0.17,-1.09,52773,2019-04-29 17:30:23:206
0.38,0.17,15.41,0.48,1.01,5.39,-0.03,0.17,-1.09,52778,2019-04-29 17:30:23:211
0.38,0.17,15.41,0.48,1.01,5.39,-0.03,0.17,-1.09,52782,2019-04-29 17:30:23:215
0.38,0.17,15.41,0.48,1.01,5.39,-0.03,0.17,-1.09,52787,2019-04-29 17:30:23:220
0.38,0.17,15.41,0.48,1.01,5.39,-0.03,0.17,-1.09,52793,2019-04-29 17:30:23:226
0.72,1.0,6.96,-0.25,0.35,2.62,-0.12,0.13,-1.0,52798,2019-04-29 17:30:23:231
0.72,1.0,6.96,-0.25,0.35,2.62,-0.12,0.13,-1.0,52803,2019-04-29 17:30:23:236
0.72,1.0,6.96,-0.25,0.35,2.62,-0.12,0.13,-1.0,52808,2019-04-29 17:30:23:241
0.72,1.0,6.96,-0.25,0.35,2.62,-0.12,0.13,-1.0,52813,2019-04-29 17:30:23:246
0.72,1.0,6.96,-0.25,0.35,2.62,-0.12,0.13,-1.0,52817,2019-04-29 17:30:23:250
0.72,1.0,6.96,-0.25,0.35,2.62,-0.12,0.13,-1.0,52823,2019-04-29 17:30:23:256
-4.37,-0.76,3.63,-0.25,0.35,2.62,0.02,0.04,-1.11,52828,2019-04-29 17:30:23:261
-4.37,-0.76,3.63,2.17,-2.02,1.03,0.02,0.04,-1.11,52833,2019-04-29 17:30:23:266
-4.37,-0.76,3.63,2.17,-2.02,1.03,0.02,0.04,-1.11,52837,2019-04-29 17:30:23:270
-4.37,-0.76,3.63,2.17,-2.02,1.03,0.02,0.04,-1.11,52843,2019-04-29 17:30:23:276
1.46,0.24,3.07,-0.51,-2.31,0.72,-0.02,0.06,-1.15,52848,2019-04-29 17:30:23:281
1.46,0.24,3.07,-0.51,-2.31,0.72,-0.02,0.06,-1.15,52853,2019-04-29 17:30:23:286
1.46,0.24,3.07,-0.51,-2.31,0.72,-0.02,0.06,-1.15,52858,2019-04-29 17:30:23:291
-0.81,-6.46,8.72,-0.96,-5.0,-1.78,0.1,0.11,-1.24,52863,2019-04-29 17:30:23:296
-0.81,-6.46,8.72,-0.96,-5.0,-1.78,0.1,0.11,-1.24,52868,2019-04-29 17:30:23:301
-0.81,-6.46,8.72,-0.96,-5.0,-1.78,0.1,0.11,-1.24,52873,2019-04-29 17:30:23:306
-0.81,-6.46,8.72,-0.96,-5.0,-1.78,0.1,0.11,-1.24,52878,2019-04-29 17:30:23:311
0.0,-0.38,6.88,-1.24,-0.18,-2.21,-0.03,0.13,-1.23,52886,2019-04-29 17:30:23:319
0.0,-0.38,6.88,-1.24,-0.18,-2.21,-0.03,0.13,-1.23,52887,2019-04-29 17:30:23:320
0.0,-0.38,6.88,-1.24,-0.18,-2.21,-0.03,0.13,-1.23,52893,2019-04-29 17:30:23:326
0.0,-0.38,6.88,-1.24,-0.18,-2.21,-0.03,0.13,-1.23,52898,2019-04-29 17:30:23:331
0.0,-0.38,6.88,-1.24,-0.18,-2.21,-0.03,0.13,-1.23,52903,2019-04-29 17:30:23:336
-2.04,-2.95,11.49,-2.04,-0.98,1.14,0.13,0.09,-1.24,52908,2019-04-29 17:30:23:341
-2.04,-2.95,11.49,-2.04,-0.98,1.14,0.13,0.09,-1.24,52912,2019-04-29 17:30:23:345
-2.04,-2.95,11.49,-2.04,-0.98,1.14,0.13,0.09,-1.24,52918,2019-04-29 17:30:23:351
-2.04,-2.95,11.49,-2.04,-0.98,1.14,0.13,0.09,-1.24,52923,2019-04-29 17:30:23:356
-2.04,-2.95,11.49,-2.04,-0.98,1.14,0.13,0.09,-1.24,52927,2019-04-29 17:30:23:360
-2.04,-2.95,11.49,-2.04,-0.98,1.14,0.13,0.09,-1.24,52933,2019-04-29 17:30:23:366
1.35,1.69,8.39,-2.04,-0.98,1.14,-0.25,0.09,-1.36,52938,2019-04-29 17:30:23:371
1.35,1.69,8.39,-2.04,-1.33,1.33,-0.25,0.09,-1.36,52947,2019-04-29 17:30:23:380
1.35,1.69,8.39,-2.04,-1.33,1.33,-0.25,0.09,-1.36,52949,2019-04-29 17:30:23:382
1.35,1.69,8.39,-2.04,-1.33,1.33,-0.25,0.09,-1.36,52953,2019-04-29 17:30:23:386
1.35,1.69,8.39,-2.04,-1.33,1.33,-0.25,0.09,-1.36,52959,2019-04-29 17:30:23:392
1.35,1.69,8.39,-2.04,-1.33,1.33,-0.25,0.09,-1.36,52962,2019-04-29 17:30:23:395
-1.86,1.39,6.05,-2.16,0.74,2.22,-0.09,0.01,-1.39,52968,2019-04-29 17:30:23:401
-1.86,1.39,6.05,-2.16,0.74,2.22,-0.09,0.01,-1.39,52973,2019-04-29 17:30:23:406
-1.86,1.39,6.05,-2.16,0.74,2.22,-0.09,0.01,-1.39,52978,2019-04-29 17:30:23:411
-1.96,1.7,7.81,1.48,-0.13,1.74,-0.1,0.0,-1.31,52983,2019-04-29 17:30:23:416
-1.96,1.7,7.81,1.48,-0.13,1.74,-0.1,0.0,-1.31,52988,2019-04-29 17:30:23:421
-1.96,1.7,7.81,1.48,-0.13,1.74,-0.1,0.0,-1.31,52993,2019-04-29 17:30:23:426
-0.66,-1.68,11.98,-0.63,1.23,1.51,-0.1,0.11,-1.32,53001,2019-04-29 17:30:23:434
-0.66,-1.68,11.98,-0.63,1.23,1.51,-0.1,0.11,-1.32,53004,2019-04-29 17:30:23:437
2.66,-0.37,3.66,-0.63,1.23,1.51,-0.01,0.19,-1.32,53015,2019-04-29 17:30:23:448
2.66,-0.37,3.66,-2.77,-0.22,-1.43,-0.01,0.19,-1.32,53024,2019-04-29 17:30:23:457
2.66,-0.37,3.66,-2.77,-0.22,-1.43,-0.01,0.19,-1.32,53025,2019-04-29 17:30:23:458
2.66,-0.37,3.66,-2.77,-0.22,-1.43,-0.01,0.19,-1.32,53026,2019-04-29 17:30:23:459
2.66,-0.37,3.66,-2.77,-0.22,-1.43,-0.01,0.19,-1.32,53034,2019-04-29 17:30:23:467
2.66,-0.37,3.66,-2.77,-0.22,-1.43,-0.01,0.19,-1.32,53034,2019-04-29 17:30:23:467
2.66,-0.37,3.66,-2.77,-0.22,-1.43,-0.01,0.19,-1.32,53037,2019-04-29 17:30:23:470
2.66,-0.37,3.66,-2.77,-0.22,-1.43,-0.01,0.19,-1.32,53043,2019-04-29 17:30:23:476
2.76,-2.13,12.28,3.19,0.84,1.92,0.09,0.2,-1.35,53048,2019-04-29 17:30:23:481
2.76,-2.13,12.28,3.19,0.84,1.92,0.09,0.2,-1.35,53057,2019-04-29 17:30:23:490
2.76,-2.13,12.28,3.19,0.84,1.92,0.09,0.2,-1.35,53058,2019-04-29 17:30:23:491
2.76,-2.13,12.28,3.19,0.84,1.92,0.09,0.2,-1.35,53063,2019-04-29 17:30:23:496
2.76,-2.13,12.28,3.19,0.84,1.92,0.09,0.2,-1.35,53068,2019-04-29 17:30:23:501
2.76,-2.13,12.28,3.19,0.84,1.92,0.09,0.2,-1.35,53072,2019-04-29 17:30:23:505
-1.86,-2.01,9.81,3.19,0.84,1.92,0.09,0.2,-1.35,53077,2019-04-29 17:30:23:510
-1.86,-2.01,9.81,-1.28,0.0,-0.86,-0.2,0.04,-1.52,53082,2019-04-29 17:30:23:515
-1.86,-2.01,9.81,-1.28,0.0,-0.86,-0.2,0.04,-1.52,53087,2019-04-29 17:30:23:520
-1.86,-2.01,9.81,-1.28,0.0,-0.86,-0.2,0.04,-1.52,53093,2019-04-29 17:30:23:526
4.95,0.42,11.5,5.09,2.02,0.96,0.06,-0.03,-1.51,53097,2019-04-29 17:30:23:530
4.95,0.42,11.5,5.09,2.02,0.96,0.06,-0.03,-1.51,53102,2019-04-29 17:30:23:535
4.95,0.42,11.5,5.09,2.02,0.96,0.06,-0.03,-1.51,53108,2019-04-29 17:30:23:541
0.25,-1.07,5.88,0.72,0.43,-4.73,-0.07,0.13,-1.52,53112,2019-04-29 17:30:23:545
0.25,-1.07,5.88,0.72,0.43,-4.73,-0.07,0.13,-1.52,53117,2019-04-29 17:30:23:550
0.25,-1.07,5.88,0.72,0.43,-4.73,-0.07,0.13,-1.52,53122,2019-04-29 17:30:23:555
0.25,-1.07,5.88,0.72,0.43,-4.73,-0.07,0.13,-1.52,53128,2019-04-29 17:30:23:561
-1.6,-2.57,17.31,-1.15,-1.13,6.41,-0.06,0.05,-1.5,53134,2019-04-29 17:30:23:567
-1.6,-2.57,17.31,-1.15,-1.13,6.41,-0.06,0.05,-1.5,53137,2019-04-29 17:30:23:570
-1.6,-2.57,17.31,-1.15,-1.13,6.41,-0.06,0.05,-1.5,53143,2019-04-29 17:30:23:576
-2.12,-1.54,12.07,-1.59,-0.25,1.16,0.03,0.04,-1.5,53148,2019-04-29 17:30:23:581
-2.12,-1.54,12.07,-1.59,-0.25,1.16,0.03,0.04,-1.5,53153,2019-04-29 17:30:23:586
-2.12,-1.54,12.07,-1.59,-0.25,1.16,0.03,0.04,-1.5,53158,2019-04-29 17:30:23:591
-2.12,-1.54,12.07,-1.59,-0.25,1.16,0.03,0.04,-1.5,53164,2019-04-29 17:30:23:597
-0.47,0.82,2.29,-1.59,-0.25,1.16,-0.16,0.08,-1.44,53167,2019-04-29 17:30:23:600
-0.47,0.82,2.29,1.11,-1.98,-1.06,-0.16,0.08,-1.44,53172,2019-04-29 17:30:23:605
-0.47,0.82,2.29,1.11,-1.98,-1.06,-0.16,0.08,-1.44,53178,2019-04-29 17:30:23:611
0.77,-1.82,12.69,1.1,-0.37,1.8,0.21,0.1,-1.46,53182,2019-04-29 17:30:23:615
0.77,-1.82,12.69,1.1,-0.37,1.8,0.21,0.1,-1.46,53187,2019-04-29 17:30:23:620
0.77,-1.82,12.69,1.1,-0.37,1.8,0.21,0.1,-1.46,53192,2019-04-29 17:30:23:625
0.77,-1.82,12.69,1.1,-0.37,1.8,0.21,0.1,-1.46,53198,2019-04-29 17:30:23:631
-4.45,0.79,6.33,-3.91,2.06,-4.29,-0.13,0.01,-1.35,53202,2019-04-29 17:30:23:635
-4.45,0.79,6.33,-3.91,2.06,-4.29,-0.13,0.01,-1.35,53209,2019-04-29 17:30:23:642
-4.45,0.79,6.33,-3.91,2.06,-4.29,-0.13,0.01,-1.35,53213,2019-04-29 17:30:23:646
-2.78,-0.22,9.36,1.71,2.78,6.24,-0.16,-0.09,-1.31,53217,2019-04-29 17:30:23:650
-2.78,-0.22,9.36,1.71,2.78,6.24,-0.16,-0.09,-1.31,53222,2019-04-29 17:30:23:655
-2.78,-0.22,9.36,1.71,2.78,6.24,-0.16,-0.09,-1.31,53227,2019-04-29 17:30:23:660
-2.78,-0.22,9.36,1.71,2.78,6.24,-0.16,-0.09,-1.31,53232,2019-04-29 17:30:23:665
-5.09,-2.9,4.89,1.71,2.78,6.24,-0.16,-0.09,-1.31,53237,2019-04-29 17:30:23:670
-5.09,-2.9,4.89,-4.66,-2.12,-6.26,-0.08,-0.05,-1.21,53242,2019-04-29 17:30:23:675
0.32,-0.49,12.59,-4.66,-2.12,-6.26,-0.08,-0.05,-1.21,53248,2019-04-29 17:30:23:681
0.32,-0.49,12.59,-4.66,-2.12,-6.26,-0.08,-0.05,-1.21,53252,2019-04-29 17:30:23:685
0.32,-0.49,12.59,-4.66,-2.12,-6.26,-0.08,-0.05,-1.21,53257,2019-04-29 17:30:23:690
0.32,-0.49,12.59,-4.66,-2.12,-6.26,-0.08,-0.05,-1.21,53263,2019-04-29 17:30:23:696
0.32,-0.49,12.59,-4.66,-2.12,-6.26,-0.08,-0.05,-1.21,53267,2019-04-29 17:30:23:700
0.32,-0.49,12.59,-4.66,-2.12,-6.26,-0.08,-0.05,-1.21,53272,2019-04-29 17:30:23:705
0.32,-0.49,12.59,-4.66,-2.12,-6.26,-0.08,-0.05,-1.21,53278,2019-04-29 17:30:23:711
2.82,0.27,12.98,3.23,1.25,1.94,-0.24,0.02,-0.97,53282,2019-04-29 17:30:23:715
2.82,0.27,12.98,3.23,1.25,1.94,-0.24,0.02,-0.97,53288,2019-04-29 17:30:23:721
2.82,0.27,12.98,3.23,1.25,1.94,-0.24,0.02,-0.97,53293,2019-04-29 17:30:23:726
-0.5,-2.08,13.4,3.23,1.25,1.94,-0.11,0.15,-1.14,53298,2019-04-29 17:30:23:731
-0.5,-2.08,13.4,0.24,-1.06,2.27,-0.11,0.15,-1.14,53303,2019-04-29 17:30:23:736
-0.5,-2.08,13.4,0.24,-1.06,2.27,-0.11,0.15,-1.14,53308,2019-04-29 17:30:23:741
-0.5,-2.08,13.4,0.24,-1.06,2.27,-0.11,0.15,-1.14,53313,2019-04-29 17:30:23:746
-0.01,0.13,7.46,0.5,0.79,-3.71,0.13,0.1,-1.37,53317,2019-04-29 17:30:23:750
-0.01,0.13,7.46,0.5,0.79,-3.71,0.13,0.1,-1.37,53323,2019-04-29 17:30:23:756
-0.01,0.13,7.46,0.5,0.79,-3.71,0.13,0.1,-1.37,53327,2019-04-29 17:30:23:760
-1.12,1.43,7.2,2.22,-0.95,0.58,-0.09,0.02,-1.23,53332,2019-04-29 17:30:23:765
-1.12,1.43,7.2,2.22,-0.95,0.58,-0.09,0.02,-1.23,53337,2019-04-29 17:30:23:770
-1.12,1.43,7.2,2.22,-0.95,0.58,-0.09,0.02,-1.23,53343,2019-04-29 17:30:23:776
-1.17,-2.99,15.55,-0.78,-2.48,4.8,-0.19,0.11,-1.09,53348,2019-04-29 17:30:23:781
-1.17,-2.99,15.55,-0.78,-2.48,4.8,-0.19,0.11,-1.09,53352,2019-04-29 17:30:23:785
-1.17,-2.99,15.55,-0.78,-2.48,4.8,-0.19,0.11,-1.09,53358,2019-04-29 17:30:23:791
-1.17,-2.99,15.55,-0.78,-2.48,4.8,-0.19,0.11,-1.09,53363,2019-04-29 17:30:23:796
0.54,-1.92,6.36,1.04,-1.54,-3.8,0.08,0.14,-1.12,53369,2019-04-29 17:30:23:802
0.54,-1.92,6.36,1.04,-1.54,-3.8,0.08,0.14,-1.12,53373,2019-04-29 17:30:23:806
0.54,-1.92,6.36,1.04,-1.54,-3.8,0.08,0.14,-1.12,53378,2019-04-29 17:30:23:811
2.51,-5.61,11.56,2.93,-5.03,1.46,-0.2,0.15,-1.08,53389,2019-04-29 17:30:23:822
2.51,-5.61,11.56,2.93,-5.03,1.46,-0.2,0.15,-1.08,53389,2019-04-29 17:30:23:822
2.51,-5.61,11.56,2.93,-5.03,1.46,-0.2,0.15,-1.08,53392,2019-04-29 17:30:23:825
3.25,-0.66,7.66,3.29,-0.01,-2.5,0.0,0.1,-1.05,53399,2019-04-29 17:30:23:832
3.25,-0.66,7.66,3.29,-0.01,-2.5,0.0,0.1,-1.05,53402,2019-04-29 17:30:23:835
3.25,-0.66,7.66,3.29,-0.01,-2.5,0.0,0.1,-1.05,53408,2019-04-29 17:30:23:841
3.25,-0.66,7.66,3.29,-0.01,-2.5,0.0,0.1,-1.05,53413,2019-04-29 17:30:23:846
0.67,-1.28,10.62,1.03,-0.26,1.24,-0.16,0.04,-1.05,53418,2019-04-29 17:30:23:851
0.67,-1.28,10.62,1.03,-0.26,1.24,-0.16,0.04,-1.05,53423,2019-04-29 17:30:23:856
0.67,-1.28,10.62,1.03,-0.26,1.24,-0.16,0.04,-1.05,53430,2019-04-29 17:30:23:863
0.67,-1.28,10.62,1.03,-0.26,1.24,-0.16,0.04,-1.05,53432,2019-04-29 17:30:23:865
0.67,-1.28,10.62,1.03,-0.26,1.24,-0.16,0.04,-1.05,53437,2019-04-29 17:30:23:870
0.67,-1.28,10.62,1.03,-0.26,1.24,-0.16,0.04,-1.05,53443,2019-04-29 17:30:23:876
0.22,-0.19,11.29,0.15,0.55,1.34,-0.04,0.16,-1.08,53448,2019-04-29 17:30:23:881
0.22,-0.19,11.29,0.15,0.55,1.34,-0.04,0.16,-1.08,53455,2019-04-29 17:30:23:888
0.22,-0.19,11.29,0.15,0.55,1.34,-0.04,0.16,-1.08,53458,2019-04-29 17:30:23:891
0.22,-0.19,11.29,0.15,0.55,1.34,-0.04,0.16,-1.08,53463,2019-04-29 17:30:23:896
-3.47,0.65,7.5,-3.48,1.22,-2.2,-0.09,0.06,-1.14,53468,2019-04-29 17:30:23:901
-3.47,0.65,7.5,-3.48,1.22,-2.2,-0.09,0.06,-1.14,53472,2019-04-29 17:30:23:905
-3.47,0.65,7.5,-3.48,1.22,-2.2,-0.09,0.06,-1.14,53478,2019-04-29 17:30:23:911
-2.7,-1.24,10.76,-1.29,-0.23,2.52,-0.14,0.1,-0.95,53484,2019-04-29 17:30:23:917
-2.7,-1.24,10.76,-1.29,-0.23,2.52,-0.14,0.1,-0.95,53488,2019-04-29 17:30:23:921
-2.7,-1.24,10.76,-1.29,-0.23,2.52,-0.14,0.1,-0.95,53492,2019-04-29 17:30:23:925
-0.17,-2.82,11.85,-1.29,-0.23,2.52,-0.14,0.1,-0.95,53498,2019-04-29 17:30:23:931
-0.17,-2.82,11.85,-1.29,-0.23,2.52,-0.14,0.1,-0.95,53503,2019-04-29 17:30:23:936
-0.17,-2.82,11.85,-1.29,-0.23,2.52,-0.14,0.1,-0.95,53508,2019-04-29 17:30:23:941
-0.17,-2.82,11.85,-1.29,-0.23,2.52,-0.14,0.1,-0.95,53513,2019-04-29 17:30:23:946
0.14,1.03,10.78,0.02,-1.98,1.91,-0.14,0.02,-0.9,53521,2019-04-29 17:30:23:954
0.14,1.03,10.78,0.02,-1.98,1.91,-0.14,0.02,-0.9,53522,2019-04-29 17:30:23:955
0.14,1.03,10.78,0.02,-1.98,1.91,-0.14,0.02,-0.9,53528,2019-04-29 17:30:23:961
-0.42,1.42,9.56,-0.19,2.11,-0.45,0.03,0.03,-0.91,53532,2019-04-29 17:30:23:965
-0.42,1.42,9.56,-0.19,2.11,-0.45,0.03,0.03,-0.91,53541,2019-04-29 17:30:23:974
-0.42,1.42,9.56,-0.19,2.11,-0.45,0.03,0.03,-0.91,53542,2019-04-29 17:30:23:975
-1.8,-1.55,6.87,-1.73,-0.88,-2.83,0.03,0.05,-0.84,53547,2019-04-29 17:30:23:980
-1.8,-1.55,6.87,-1.73,-0.88,-2.83,0.03,0.05,-0.84,53553,2019-04-29 17:30:23:986
-1.8,-1.55,6.87,-1.73,-0.88,-2.83,0.03,0.05,-0.84,53559,2019-04-29 17:30:23:992
-1.8,-1.55,6.87,-1.73,-0.88,-2.83,0.03,0.05,-0.84,53562,2019-04-29 17:30:23:995
-1.8,-1.55,6.87,-1.73,-0.88,-2.83,0.03,0.05,-0.84,53568,2019-04-29 17:30:24:001
-1.8,-1.55,6.87,-1.73,-0.88,-2.83,0.03,0.05,-0.84,53573,2019-04-29 17:30:24:006
-1.8,-1.55,6.87,-1.73,-0.88,-2.83,0.03,0.05,-0.84,53577,2019-04-29 17:30:24:010
-0.07,-1.84,11.74,-0.05,-1.19,1.65,-0.22,0.02,-0.78,53582,2019-04-29 17:30:24:015
-0.07,-1.84,11.74,-0.05,-1.19,1.65,-0.22,0.02,-0.78,53588,2019-04-29 17:30:24:021
-0.07,-1.84,11.74,-0.05,-1.19,1.65,-0.22,0.02,-0.78,53593,2019-04-29 17:30:24:026
-0.07,-1.84,11.74,-0.05,-1.19,1.65,-0.22,0.02,-0.78,53597,2019-04-29 17:30:24:030
0.58,0.62,10.96,0.91,0.54,0.41,0.07,-0.02,-0.69,53603,2019-04-29 17:30:24:036
0.58,0.62,10.96,0.91,0.54,0.41,0.07,-0.02,-0.69,53607,2019-04-29 17:30:24:040
0.58,0.62,10.96,0.91,0.54,0.41,0.07,-0.02,-0.69,53613,2019-04-29 17:30:24:046
0.58,0.62,10.96,0.91,0.54,0.41,0.07,-0.02,-0.69,53617,2019-04-29 17:30:24:050
0.58,-0.05,9.34,0.91,0.54,0.41,0.07,-0.02,-0.69,53625,2019-04-29 17:30:24:058
-0.48,-0.05,9.34,0.91,0.54,0.41,-0.16,0.02,-0.61,53628,2019-04-29 17:30:24:061
-0.48,-0.05,9.34,-0.1,-0.15,-1.15,-0.16,0.02,-0.61,53633,2019-04-29 17:30:24:066
-0.48,-0.05,9.34,-0.1,-0.15,-1.15,-0.16,0.02,-0.61,53638,2019-04-29 17:30:24:071
-0.48,-0.05,9.34,-0.1,-0.15,-1.15,-0.16,0.02,-0.61,53642,2019-04-29 17:30:24:075
0.07,-0.95,10.3,-0.1,-0.15,-1.15,-0.07,0.05,-0.51,53648,2019-04-29 17:30:24:081
0.07,-0.95,10.3,0.64,-0.85,-0.16,-0.07,0.05,-0.51,53653,2019-04-29 17:30:24:086
0.07,-0.95,10.3,0.64,-0.85,-0.16,-0.07,0.05,-0.51,53658,2019-04-29 17:30:24:091
0.07,-0.95,10.3,0.64,-0.85,-0.16,-0.07,0.05,-0.51,53664,2019-04-29 17:30:24:097
0.05,-1.5,9.99,0.45,-1.37,-0.42,-0.01,0.0,-0.51,53667,2019-04-29 17:30:24:100
0.05,-1.5,9.99,0.45,-1.37,-0.42,-0.01,0.0,-0.51,53676,2019-04-29 17:30:24:109
0.51,-0.57,10.66,0.82,-0.45,0.34,-0.09,0.03,-0.42,53678,2019-04-29 17:30:24:111
0.51,-0.57,10.66,0.82,-0.45,0.34,-0.09,0.03,-0.42,53686,2019-04-29 17:30:24:119
0.51,-0.57,10.66,0.82,-0.45,0.34,-0.09,0.03,-0.42,53687,2019-04-29 17:30:24:120
0.51,-0.57,10.66,0.82,-0.45,0.34,-0.09,0.03,-0.42,53692,2019-04-29 17:30:24:125
-0.47,0.29,11.56,-0.29,0.22,1.29,-0.09,0.04,-0.36,53698,2019-04-29 17:30:24:131
-0.47,0.29,11.56,-0.29,0.22,1.29,-0.09,0.04,-0.36,53703,2019-04-29 17:30:24:136
-0.47,0.29,11.56,-0.29,0.22,1.29,-0.09,0.04,-0.36,53708,2019-04-29 17:30:24:141
-0.47,0.29,11.56,-0.29,0.22,1.29,-0.09,0.04,-0.36,53713,2019-04-29 17:30:24:146
-0.53,0.37,10.93,-0.36,0.29,0.66,-0.04,0.0,-0.27,53718,2019-04-29 17:30:24:151
-0.53,0.37,10.93,-0.36,0.29,0.66,-0.04,0.0,-0.27,53722,2019-04-29 17:30:24:155
-0.53,0.37,10.93,-0.36,0.29,0.66,-0.08,0.0,-0.23,53728,2019-04-29 17:30:24:161
-0.53,0.37,10.93,-0.36,0.29,0.66,-0.08,0.0,-0.23,53734,2019-04-29 17:30:24:167
-0.53,0.37,10.93,-0.36,0.29,0.66,-0.08,0.0,-0.23,53738,2019-04-29 17:30:24:171
-0.53,0.37,10.93,-0.36,0.29,0.66,-0.08,0.0,-0.23,53743,2019-04-29 17:30:24:176
-0.68,0.23,8.39,-0.36,0.29,0.66,0.0,0.01,-0.2,53748,2019-04-29 17:30:24:181
-0.68,0.23,8.39,-0.53,0.07,-1.85,0.0,0.01,-0.2,53753,2019-04-29 17:30:24:186
-0.68,0.23,8.39,-0.53,0.07,-1.85,0.0,0.01,-0.2,53758,2019-04-29 17:30:24:191
-0.15,-0.29,10.76,0.02,-0.57,0.38,-0.06,0.0,-0.14,53762,2019-04-29 17:30:24:195
-0.15,-0.29,10.76,0.02,-0.57,0.38,-0.06,0.0,-0.14,53770,2019-04-29 17:30:24:203
-0.15,-0.29,10.76,0.02,-0.57,0.38,-0.06,0.0,-0.14,53775,2019-04-29 17:30:24:208
0.98,-0.74,10.32,1.08,-0.77,0.15,-0.06,0.0,-0.1,53779,2019-04-29 17:30:24:212
0.98,-0.74,10.32,1.08,-0.77,0.15,-0.06,0.0,-0.1,53782,2019-04-29 17:30:24:215
0.98,-0.74,10.32,1.08,-0.77,0.15,-0.06,0.0,-0.1,53788,2019-04-29 17:30:24:221
0.98,-0.74,10.32,1.08,-0.77,0.15,-0.06,0.0,-0.1,53793,2019-04-29 17:30:24:226
0.51,-0.11,10.44,0.54,0.01,0.45,-0.01,0.01,-0.12,53799,2019-04-29 17:30:24:232
0.51,-0.11,10.44,0.54,0.01,0.45,-0.01,0.01,-0.12,53803,2019-04-29 17:30:24:236
0.51,-0.11,10.44,0.54,0.01,0.45,-0.01,0.01,-0.12,53807,2019-04-29 17:30:24:240
0.51,-0.11,10.44,0.54,0.01,0.45,-0.01,0.01,-0.12,53812,2019-04-29 17:30:24:245
0.51,-0.11,10.44,0.54,0.01,0.45,-0.01,0.01,-0.12,53817,2019-04-29 17:30:24:250
0.51,-0.11,10.44,0.54,0.01,0.45,-0.01,0.01,-0.12,53822,2019-04-29 17:30:24:255
0.19,0.24,9.83,0.1,0.36,-0.17,0.0,0.02,-0.12,53828,2019-04-29 17:30:24:261
0.19,0.24,9.83,0.1,0.36,-0.17,0.0,0.02,-0.12,53834,2019-04-29 17:30:24:267
0.19,0.24,9.83,0.1,0.36,-0.17,0.0,0.02,-0.12,53838,2019-04-29 17:30:24:271
0.19,0.24,9.83,0.1,0.36,-0.17,0.0,0.02,-0.12,53843,2019-04-29 17:30:24:276
