ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-1.21,-0.15,8.66,-1.22,0.01,-1.26,0.04,-0.01,-0.04,29532,2019-04-29 17:22:21:163
-1.21,-0.15,8.66,-1.22,0.01,-1.26,0.04,-0.01,-0.04,29537,2019-04-29 17:22:21:168
-1.21,-0.15,8.66,-1.22,0.01,-1.26,0.04,-0.01,-0.04,29542,2019-04-29 17:22:21:173
-1.21,-0.15,8.66,-1.22,0.01,-1.26,0.04,-0.01,-0.04,29547,2019-04-29 17:22:21:178
-1.21,-0.15,8.66,-1.22,0.01,-1.26,0.04,-0.01,-0.04,29554,2019-04-29 17:22:21:185
-1.67,-0.11,9.26,-1.62,0.02,-0.7,0.03,0.0,-0.04,29556,2019-04-29 17:22:21:187
-1.67,-0.11,9.26,-1.62,0.02,-0.7,0.03,0.0,-0.04,29561,2019-04-29 17:22:21:192
-1.67,-0.11,9.26,-1.62,0.02,-0.7,0.03,0.0,-0.04,29569,2019-04-29 17:22:21:200
-0.51,0.07,10.31,-0.38,0.16,0.26,0.04,0.0,-0.03,29572,2019-04-29 17:22:21:203
-0.51,0.07,10.31,-0.38,0.16,0.26,0.04,0.0,-0.03,29578,2019-04-29 17:22:21:209
-0.51,0.07,10.31,-0.38,0.16,0.26,0.04,0.0,-0.03,29582,2019-04-29 17:22:21:213
-0.51,0.07,10.31,-0.38,0.16,0.26,0.04,0.0,-0.03,29587,2019-04-29 17:22:21:218
-0.51,0.07,10.31,-0.38,0.16,0.26,0.04,0.0,-0.03,29591,2019-04-29 17:22:21:222
0.63,-0.13,10.51,0.81,-0.09,0.43,0.02,0.02,0.0,29596,2019-04-29 17:22:21:227
0.63,-0.13,10.51,0.81,-0.09,0.43,0.02,0.02,0.0,29602,2019-04-29 17:22:21:233
0.63,-0.13,10.51,0.81,-0.09,0.43,0.02,0.02,0.0,29607,2019-04-29 17:22:21:238
1.13,0.06,10.1,1.3,0.08,0.02,0.02,0.0,0.0,29612,2019-04-29 17:22:21:243
1.13,0.06,10.1,1.3,0.08,0.02,0.02,0.0,0.0,29617,2019-04-29 17:22:21:248
1.13,0.06,10.1,1.3,0.08,0.02,0.02,0.0,0.0,29621,2019-04-29 17:22:21:252
1.13,0.06,10.1,1.3,0.08,0.02,0.02,0.0,0.0,29626,2019-04-29 17:22:21:257
1.13,0.06,10.1,1.3,0.08,0.02,0.02,0.0,0.0,29632,2019-04-29 17:22:21:263
0.25,-0.29,10.09,0.41,-0.24,0.03,0.01,0.0,-0.01,29637,2019-04-29 17:22:21:268
0.25,-0.29,10.09,0.41,-0.24,0.03,0.01,0.0,-0.01,29645,2019-04-29 17:22:21:276
0.25,-0.29,10.09,0.41,-0.24,0.03,0.01,0.0,-0.01,29646,2019-04-29 17:22:21:277
-0.43,-0.46,9.34,-0.22,-0.35,-0.62,0.02,-0.01,0.0,29658,2019-04-29 17:22:21:289
-0.43,-0.46,9.34,-0.22,-0.35,-0.62,0.02,-0.01,0.0,29659,2019-04-29 17:22:21:290
-0.43,-0.46,9.34,-0.22,-0.35,-0.62,0.02,-0.01,0.0,29662,2019-04-29 17:22:21:293
-0.43,-0.46,9.34,-0.22,-0.35,-0.62,0.02,-0.01,0.0,29666,2019-04-29 17:22:21:297
-0.8,-0.32,9.86,-0.54,-0.21,-0.12,0.06,-0.01,0.02,29673,2019-04-29 17:22:21:304
-0.8,-0.32,9.86,-0.54,-0.21,-0.12,0.06,-0.01,0.02,29676,2019-04-29 17:22:21:307
-0.8,-0.32,9.86,-0.54,-0.21,-0.12,0.06,-0.01,0.02,29681,2019-04-29 17:22:21:312
-0.8,-0.32,9.86,-0.54,-0.21,-0.12,0.06,-0.01,0.02,29686,2019-04-29 17:22:21:317
-0.8,-0.32,9.86,-0.54,-0.21,-0.12,0.06,-0.01,0.02,29691,2019-04-29 17:22:21:322
-0.73,-0.09,9.39,-0.48,0.0,-0.54,0.06,0.0,0.05,29699,2019-04-29 17:22:21:330
-0.73,-0.09,9.39,-0.48,0.0,-0.54,0.06,0.0,0.05,29703,2019-04-29 17:22:21:334
-0.73,-0.09,9.39,-0.48,0.0,-0.54,0.06,0.0,0.05,29706,2019-04-29 17:22:21:337
-0.73,-0.09,9.39,-0.48,0.0,-0.54,0.06,0.0,0.05,29711,2019-04-29 17:22:21:342
-0.14,0.13,9.65,0.48,0.37,0.72,0.07,-0.01,0.07,29716,2019-04-29 17:22:21:347
-0.14,0.13,9.65,0.48,0.37,0.72,0.07,-0.01,0.07,29721,2019-04-29 17:22:21:352
-0.14,0.13,9.65,0.48,0.37,0.72,0.07,-0.01,0.07,29726,2019-04-29 17:22:21:357
-0.57,-0.29,10.01,-0.35,-0.22,0.0,0.05,0.0,0.1,29731,2019-04-29 17:22:21:362
-0.57,-0.29,10.01,-0.35,-0.22,0.0,0.05,0.0,0.1,29737,2019-04-29 17:22:21:368
-0.57,-0.29,10.01,-0.35,-0.22,0.0,0.05,0.0,0.1,29741,2019-04-29 17:22:21:372
-0.57,-0.29,10.01,-0.35,-0.22,0.0,0.05,0.0,0.1,29746,2019-04-29 17:22:21:377
-0.9,-0.01,10.26,-0.35,-0.22,0.0,0.05,0.0,0.1,29752,2019-04-29 17:22:21:383
-0.9,-0.01,10.26,-0.66,0.03,0.25,0.05,-0.01,0.12,29757,2019-04-29 17:22:21:388
-0.9,-0.01,10.26,-0.66,0.03,0.25,0.05,-0.01,0.12,29762,2019-04-29 17:22:21:393
-0.9,-0.01,10.26,-0.66,0.03,0.25,0.05,-0.01,0.12,29766,2019-04-29 17:22:21:397
-0.9,-0.01,10.26,-0.66,0.03,0.25,0.05,-0.01,0.12,29771,2019-04-29 17:22:21:402
-0.36,0.24,9.9,-0.13,0.28,-0.03,0.08,-0.03,0.16,29777,2019-04-29 17:22:21:408
-0.36,0.24,9.9,-0.13,0.28,-0.03,0.08,-0.03,0.16,29782,2019-04-29 17:22:21:413
-0.36,0.24,9.9,-0.13,0.28,-0.03,0.08,-0.03,0.16,29786,2019-04-29 17:22:21:417
-0.61,-0.93,9.54,0.98,0.03,-0.03,0.07,-0.04,0.25,29792,2019-04-29 17:22:21:423
-0.61,-0.93,9.54,0.98,0.03,-0.03,0.07,-0.04,0.25,29798,2019-04-29 17:22:21:429
-0.61,-0.93,9.54,0.98,0.03,-0.03,0.07,-0.04,0.25,29802,2019-04-29 17:22:21:433
-0.61,-0.93,9.54,0.98,0.03,-0.03,0.07,-0.04,0.25,29806,2019-04-29 17:22:21:437
0.65,-0.27,10.21,0.81,-0.15,0.31,0.06,-0.01,0.25,29812,2019-04-29 17:22:21:443
0.65,-0.27,10.21,0.81,-0.15,0.31,0.06,-0.01,0.25,29818,2019-04-29 17:22:21:449
0.65,-0.27,10.21,0.81,-0.15,0.31,0.06,-0.01,0.25,29822,2019-04-29 17:22:21:453
0.65,-0.27,10.21,0.81,-0.15,0.31,0.06,-0.01,0.25,29826,2019-04-29 17:22:21:457
0.21,-0.77,9.88,0.81,-0.15,0.31,0.05,-0.02,0.29,29832,2019-04-29 17:22:21:463
0.21,-0.77,9.88,0.39,-0.61,-0.02,0.05,-0.02,0.29,29838,2019-04-29 17:22:21:469
0.21,-0.77,9.88,0.39,-0.61,-0.02,0.05,-0.02,0.29,29841,2019-04-29 17:22:21:472
0.21,-0.77,9.88,0.39,-0.61,-0.02,0.05,-0.02,0.29,29847,2019-04-29 17:22:21:478
-0.28,-1.07,10.26,-0.11,-0.88,0.34,0.05,-0.05,0.34,29852,2019-04-29 17:22:21:483
-0.28,-1.07,10.26,-0.11,-0.88,0.34,0.05,-0.05,0.34,29858,2019-04-29 17:22:21:489
-0.28,-1.07,10.26,-0.11,-0.88,0.34,0.05,-0.05,0.34,29861,2019-04-29 17:22:21:492
-0.28,-1.07,10.26,-0.11,-0.88,0.34,0.05,-0.05,0.34,29867,2019-04-29 17:22:21:498
-0.33,-0.75,9.8,-0.21,-0.51,-0.08,0.06,-0.06,0.4,29871,2019-04-29 17:22:21:502
-0.33,-0.75,9.8,-0.21,-0.51,-0.08,0.06,-0.06,0.4,29880,2019-04-29 17:22:21:511
-0.33,-0.75,9.8,-0.21,-0.51,-0.08,0.06,-0.06,0.4,29881,2019-04-29 17:22:21:512
-0.33,-0.75,9.8,-0.21,-0.51,-0.08,0.06,-0.06,0.4,29886,2019-04-29 17:22:21:517
0.79,-0.57,10.0,0.81,-0.29,0.11,0.04,-0.04,0.44,29891,2019-04-29 17:22:21:522
0.79,-0.57,10.0,0.81,-0.29,0.11,0.04,-0.04,0.44,29896,2019-04-29 17:22:21:527
0.79,-0.57,10.0,0.81,-0.29,0.11,0.04,-0.04,0.44,29903,2019-04-29 17:22:21:534
0.79,-0.57,10.0,0.81,-0.29,0.11,0.04,-0.04,0.44,29906,2019-04-29 17:22:21:537
1.21,0.04,9.62,1.15,0.34,-0.21,0.04,-0.03,0.46,29912,2019-04-29 17:22:21:543
1.21,0.04,9.62,1.15,0.34,-0.21,0.04,-0.03,0.46,29919,2019-04-29 17:22:21:550
1.21,0.04,9.62,1.15,0.34,-0.21,0.04,-0.03,0.46,29921,2019-04-29 17:22:21:552
1.21,0.04,9.62,1.15,0.34,-0.21,0.04,-0.03,0.46,29926,2019-04-29 17:22:21:557
1.45,0.3,9.52,1.21,0.6,-0.3,0.02,-0.03,0.43,29933,2019-04-29 17:22:21:564
1.45,0.3,9.52,1.21,0.6,-0.3,0.02,-0.03,0.43,29937,2019-04-29 17:22:21:568
1.45,0.3,9.52,1.21,0.6,-0.3,0.02,-0.03,0.43,29942,2019-04-29 17:22:21:573
1.45,0.3,9.52,1.21,0.6,-0.3,0.02,-0.03,0.43,29946,2019-04-29 17:22:21:577
1.07,-0.36,9.61,0.69,-0.02,-0.22,0.02,-0.02,0.35,29952,2019-04-29 17:22:21:583
1.07,-0.36,9.61,0.69,-0.02,-0.22,0.02,-0.02,0.35,29956,2019-04-29 17:22:21:587
1.07,-0.36,9.61,0.69,-0.02,-0.22,0.02,-0.02,0.35,29961,2019-04-29 17:22:21:592
1.07,-0.36,9.61,0.69,-0.02,-0.22,0.02,-0.02,0.35,29966,2019-04-29 17:22:21:597
0.21,-0.68,9.01,-0.23,-0.26,-0.74,0.04,-0.01,0.3,29973,2019-04-29 17:22:21:604
0.21,-0.68,9.01,-0.23,-0.26,-0.74,0.04,-0.01,0.3,29976,2019-04-29 17:22:21:607
0.21,-0.68,9.01,-0.23,-0.26,-0.74,0.04,-0.01,0.3,29982,2019-04-29 17:22:21:613
0.21,-0.68,9.01,-0.23,-0.26,-0.74,0.04,-0.01,0.3,29986,2019-04-29 17:22:21:617
0.58,-1.47,9.48,0.19,-0.91,-0.19,-0.01,0.0,0.26,29993,2019-04-29 17:22:21:624
0.58,-1.47,9.48,0.19,-0.91,-0.19,-0.01,0.0,0.26,29996,2019-04-29 17:22:21:627
0.58,-1.47,9.48,0.19,-0.91,-0.19,-0.01,0.0,0.26,30002,2019-04-29 17:22:21:633
0.58,-1.47,9.48,0.19,-0.91,-0.19,-0.01,0.0,0.26,30006,2019-04-29 17:22:21:637
0.07,-1.44,9.91,-0.25,-0.8,0.25,-0.01,0.01,0.28,30012,2019-04-29 17:22:21:643
0.07,-1.44,9.91,-0.25,-0.8,0.25,-0.01,0.01,0.28,30018,2019-04-29 17:22:21:649
0.07,-1.44,9.91,-0.25,-0.8,0.25,-0.01,0.01,0.28,30022,2019-04-29 17:22:21:653
0.07,-1.44,9.91,-0.25,-0.8,0.25,-0.01,0.01,0.28,30027,2019-04-29 17:22:21:658
0.46,-0.75,10.84,0.1,-0.09,1.1,-0.05,0.0,0.33,30032,2019-04-29 17:22:21:663
0.46,-0.75,10.84,0.1,-0.09,1.1,-0.05,0.0,0.33,30036,2019-04-29 17:22:21:667
0.46,-0.75,10.84,0.1,-0.09,1.1,-0.05,0.0,0.33,30044,2019-04-29 17:22:21:675
0.46,-0.75,10.84,0.1,-0.09,1.1,-0.05,0.0,0.33,30047,2019-04-29 17:22:21:678
0.4,-0.05,10.97,-0.02,0.56,1.21,-0.03,0.0,0.37,30051,2019-04-29 17:22:21:682
0.4,-0.05,10.97,-0.02,0.56,1.21,-0.03,0.0,0.37,30056,2019-04-29 17:22:21:687
0.4,-0.05,10.97,-0.02,0.56,1.21,-0.03,0.0,0.37,30063,2019-04-29 17:22:21:694
0.4,-0.05,10.97,-0.02,0.56,1.21,-0.03,0.0,0.37,30066,2019-04-29 17:22:21:697
-0.62,0.4,10.19,-1.01,0.91,0.4,0.01,-0.03,0.44,30071,2019-04-29 17:22:21:702
-0.62,0.4,10.19,-1.01,0.91,0.4,0.01,-0.03,0.44,30077,2019-04-29 17:22:21:708
-0.62,0.4,10.19,-1.01,0.91,0.4,0.01,-0.03,0.44,30083,2019-04-29 17:22:21:714
-0.62,0.4,10.19,-1.01,0.91,0.4,0.01,-0.03,0.44,30086,2019-04-29 17:22:21:717
-0.82,-0.08,9.38,-1.15,0.35,-0.48,0.02,-0.05,0.54,30091,2019-04-29 17:22:21:722
-0.82,-0.08,9.38,-1.15,0.35,-0.48,0.02,-0.05,0.54,30096,2019-04-29 17:22:21:727
-0.82,-0.08,9.38,-1.15,0.35,-0.48,0.02,-0.05,0.54,30101,2019-04-29 17:22:21:732
-0.82,-0.08,9.38,-1.15,0.35,-0.48,0.02,-0.05,0.54,30107,2019-04-29 17:22:21:738
0.2,-0.36,9.73,-0.09,0.1,-0.19,0.02,-0.06,0.61,30111,2019-04-29 17:22:21:742
0.2,-0.36,9.73,-0.09,0.1,-0.19,0.02,-0.06,0.61,30116,2019-04-29 17:22:21:747
0.2,-0.36,9.73,-0.09,0.1,-0.19,0.02,-0.06,0.61,30124,2019-04-29 17:22:21:755
0.2,-0.36,9.73,-0.09,0.1,-0.19,0.02,-0.06,0.61,30127,2019-04-29 17:22:21:758
0.65,-0.66,10.0,0.47,-0.13,0.08,0.01,-0.04,0.67,30131,2019-04-29 17:22:21:762
0.65,-0.66,10.0,0.47,-0.13,0.08,0.01,-0.04,0.67,30137,2019-04-29 17:22:21:768
0.65,-0.66,10.0,0.47,-0.13,0.08,0.01,-0.04,0.67,30142,2019-04-29 17:22:21:773
0.65,-1.06,10.39,0.77,-0.49,0.48,0.03,-0.05,0.72,30146,2019-04-29 17:22:21:777
0.86,-1.06,10.39,0.77,-0.49,0.48,0.03,-0.05,0.72,30152,2019-04-29 17:22:21:783
0.86,-1.06,10.39,0.77,-0.49,0.48,0.03,-0.05,0.72,30158,2019-04-29 17:22:21:789
0.86,-1.06,10.39,0.77,-0.49,0.48,0.03,-0.05,0.72,30170,2019-04-29 17:22:21:801
0.86,-1.06,10.39,0.77,-0.49,0.48,0.03,-0.05,0.72,30171,2019-04-29 17:22:21:802
0.86,-1.06,10.39,0.77,-0.49,0.48,0.03,-0.05,0.72,30171,2019-04-29 17:22:21:802
1.02,-0.7,9.69,0.94,-0.13,-0.24,0.03,-0.05,0.77,30178,2019-04-29 17:22:21:809
1.02,-0.7,9.69,0.94,-0.13,-0.24,0.03,-0.05,0.77,30181,2019-04-29 17:22:21:812
1.02,-0.7,9.69,0.94,-0.13,-0.24,0.03,-0.05,0.77,30187,2019-04-29 17:22:21:818
1.08,-0.05,9.71,0.91,0.4,-0.28,0.0,-0.07,0.79,30192,2019-04-29 17:22:21:823
1.08,-0.05,9.71,0.91,0.4,-0.28,0.0,-0.07,0.79,30197,2019-04-29 17:22:21:828
1.08,-0.05,9.71,0.91,0.4,-0.28,0.0,-0.07,0.79,30203,2019-04-29 17:22:21:834
1.08,-0.05,9.71,0.91,0.4,-0.28,0.0,-0.07,0.79,30207,2019-04-29 17:22:21:838
1.08,-0.05,9.71,0.91,0.4,-0.28,0.0,-0.07,0.79,30212,2019-04-29 17:22:21:843
1.08,-0.05,9.71,0.91,0.4,-0.28,0.0,-0.07,0.79,30217,2019-04-29 17:22:21:848
0.49,0.12,9.7,0.91,0.4,-0.28,0.0,-0.07,0.79,30222,2019-04-29 17:22:21:853
0.49,0.12,9.7,0.22,0.49,-0.29,0.0,-0.06,0.79,30226,2019-04-29 17:22:21:857
0.49,0.12,9.7,0.22,0.49,-0.29,0.0,-0.06,0.79,30233,2019-04-29 17:22:21:864
0.49,0.12,9.7,0.22,0.49,-0.29,0.0,-0.06,0.79,30237,2019-04-29 17:22:21:868
0.49,0.12,9.7,0.22,0.49,-0.29,0.0,-0.06,0.79,30243,2019-04-29 17:22:21:874
0.49,0.12,9.7,0.22,0.49,-0.29,0.0,-0.06,0.79,30247,2019-04-29 17:22:21:878
0.49,0.12,9.7,0.22,0.49,-0.29,0.0,-0.06,0.79,30251,2019-04-29 17:22:21:882
0.49,0.12,9.7,0.22,0.49,-0.29,0.0,-0.06,0.79,30257,2019-04-29 17:22:21:888
0.39,-0.05,9.87,-0.04,0.13,-0.07,-0.01,-0.07,0.8,30263,2019-04-29 17:22:21:894
0.39,-0.05,9.87,-0.04,0.13,-0.07,-0.01,-0.07,0.8,30266,2019-04-29 17:22:21:897
0.39,-0.05,9.87,-0.04,0.13,-0.07,-0.01,-0.07,0.8,30271,2019-04-29 17:22:21:902
0.39,-0.05,9.87,-0.04,0.13,-0.07,-0.01,-0.07,0.8,30276,2019-04-29 17:22:21:907
0.39,-0.05,9.87,-0.04,0.13,-0.07,-0.01,-0.07,0.8,30281,2019-04-29 17:22:21:912
0.7,0.57,10.49,0.16,0.71,0.54,0.0,-0.06,0.79,30286,2019-04-29 17:22:21:917
0.7,0.57,10.49,0.16,0.71,0.54,0.0,-0.06,0.79,30291,2019-04-29 17:22:21:922
0.7,0.57,10.49,0.16,0.71,0.54,0.0,-0.06,0.79,30296,2019-04-29 17:22:21:927
0.57,0.67,10.27,-0.03,0.77,0.37,0.0,-0.06,0.8,30301,2019-04-29 17:22:21:932
0.57,0.67,10.27,-0.03,0.77,0.37,0.0,-0.06,0.8,30308,2019-04-29 17:22:21:939
0.57,0.67,10.27,-0.03,0.77,0.37,0.0,-0.06,0.8,30312,2019-04-29 17:22:21:943
0.57,0.67,10.27,-0.03,0.77,0.37,0.0,-0.06,0.8,30317,2019-04-29 17:22:21:948
0.85,0.77,9.85,-0.03,0.77,0.37,0.0,-0.06,0.8,30322,2019-04-29 17:22:21:953
0.85,0.77,9.85,0.21,0.77,-0.01,-0.01,-0.05,0.81,30326,2019-04-29 17:22:21:957
0.85,0.77,9.85,0.21,0.77,-0.01,-0.01,-0.05,0.81,30334,2019-04-29 17:22:21:965
0.85,0.77,9.85,0.21,0.77,-0.01,-0.01,-0.05,0.81,30336,2019-04-29 17:22:21:967
0.96,0.43,10.45,0.24,0.33,0.5,0.0,-0.06,0.81,30341,2019-04-29 17:22:21:972
0.96,0.43,10.45,0.24,0.33,0.5,0.0,-0.06,0.81,30347,2019-04-29 17:22:21:978
0.96,0.43,10.45,0.24,0.33,0.5,0.03,-0.05,0.81,30352,2019-04-29 17:22:21:983
0.96,0.43,10.45,0.24,0.33,0.5,0.03,-0.05,0.81,30357,2019-04-29 17:22:21:988
0.96,0.43,10.45,0.24,0.33,0.5,0.03,-0.05,0.81,30362,2019-04-29 17:22:21:993
0.96,0.43,10.45,0.24,0.33,0.5,0.03,-0.05,0.81,30368,2019-04-29 17:22:21:999
0.96,0.43,10.45,0.24,0.33,0.5,0.03,-0.05,0.81,30373,2019-04-29 17:22:22:004
0.96,0.43,10.45,0.24,0.33,0.5,0.03,-0.05,0.81,30377,2019-04-29 17:22:22:008
1.19,0.47,10.04,0.32,0.12,0.01,0.04,-0.05,0.81,30381,2019-04-29 17:22:22:012
1.19,0.47,10.04,0.32,0.12,0.01,0.04,-0.05,0.81,30387,2019-04-29 17:22:22:018
1.19,0.47,10.04,0.32,0.12,0.01,0.04,-0.05,0.81,30391,2019-04-29 17:22:22:022
1.19,0.47,10.04,0.32,0.12,0.01,0.04,-0.05,0.81,30396,2019-04-29 17:22:22:027
1.15,0.45,9.73,0.32,0.12,0.01,0.02,-0.06,0.82,30402,2019-04-29 17:22:22:033
1.15,0.45,9.73,0.25,0.0,-0.32,0.02,-0.06,0.82,30407,2019-04-29 17:22:22:038
1.15,0.45,9.73,0.25,0.0,-0.32,0.02,-0.06,0.82,30411,2019-04-29 17:22:22:042
1.15,0.45,9.73,0.25,0.0,-0.32,0.02,-0.06,0.82,30416,2019-04-29 17:22:22:047
0.72,0.54,9.97,-0.16,0.02,-0.09,0.01,-0.04,0.84,30422,2019-04-29 17:22:22:053
0.72,0.54,9.97,-0.16,0.02,-0.09,0.03,-0.06,0.84,30428,2019-04-29 17:22:22:059
0.72,0.54,9.97,-0.16,0.02,-0.09,0.03,-0.06,0.84,30431,2019-04-29 17:22:22:062
0.72,0.54,9.97,-0.16,0.02,-0.09,0.03,-0.06,0.84,30437,2019-04-29 17:22:22:068
0.72,0.54,9.97,-0.16,0.02,-0.09,0.03,-0.06,0.84,30443,2019-04-29 17:22:22:074
0.17,-0.07,9.75,-0.64,-0.61,-0.31,0.04,-0.05,0.85,30450,2019-04-29 17:22:22:081
0.17,-0.07,9.75,-0.64,-0.61,-0.31,0.04,-0.05,0.85,30451,2019-04-29 17:22:22:082
0.17,-0.07,9.75,-0.64,-0.61,-0.31,0.04,-0.05,0.85,30457,2019-04-29 17:22:22:088
0.17,-0.07,9.75,-0.64,-0.61,-0.31,0.04,-0.05,0.85,30463,2019-04-29 17:22:22:094
0.17,-0.07,9.75,-0.64,-0.61,-0.31,0.04,-0.05,0.85,30468,2019-04-29 17:22:22:099
0.17,-0.07,9.75,-0.64,-0.61,-0.31,0.04,-0.05,0.85,30471,2019-04-29 17:22:22:102
0.17,-0.07,9.75,-0.64,-0.61,-0.31,0.04,-0.05,0.85,30476,2019-04-29 17:22:22:107
0.61,0.24,10.28,-0.2,-0.23,0.24,0.03,-0.05,0.86,30482,2019-04-29 17:22:22:113
0.61,0.24,10.28,-0.2,-0.23,0.24,0.03,-0.05,0.86,30488,2019-04-29 17:22:22:119
0.61,0.24,10.28,-0.2,-0.23,0.24,0.03,-0.05,0.86,30492,2019-04-29 17:22:22:123
0.61,0.24,10.28,-0.2,-0.23,0.24,0.03,-0.05,0.86,30496,2019-04-29 17:22:22:127
0.71,-0.04,9.77,-0.09,-0.43,-0.26,0.01,-0.05,0.86,30503,2019-04-29 17:22:22:134
0.71,-0.04,9.77,-0.09,-0.43,-0.26,0.01,-0.05,0.86,30506,2019-04-29 17:22:22:137
0.6,-0.23,9.93,-0.09,-0.43,-0.26,0.01,-0.04,0.87,30512,2019-04-29 17:22:22:143
0.6,-0.23,9.93,-0.09,-0.43,-0.26,0.01,-0.04,0.87,30516,2019-04-29 17:22:22:147
0.6,-0.23,9.93,-0.09,-0.43,-0.26,0.01,-0.04,0.87,30523,2019-04-29 17:22:22:154
0.6,-0.23,9.93,-0.09,-0.43,-0.26,0.01,-0.04,0.87,30526,2019-04-29 17:22:22:157
0.6,-0.23,9.93,-0.09,-0.43,-0.26,0.01,-0.04,0.87,30532,2019-04-29 17:22:22:163
0.6,-0.23,9.93,-0.09,-0.43,-0.26,0.01,-0.04,0.87,30536,2019-04-29 17:22:22:167
0.47,-0.62,9.93,-0.25,-0.85,-0.02,0.02,-0.04,0.87,30541,2019-04-29 17:22:22:172
0.47,-0.62,9.93,-0.25,-0.85,-0.02,0.02,-0.04,0.87,30546,2019-04-29 17:22:22:177
0.47,-0.62,9.93,-0.25,-0.85,-0.02,0.02,-0.04,0.87,30553,2019-04-29 17:22:22:184
0.47,-0.62,9.93,-0.25,-0.85,-0.02,0.02,-0.04,0.87,30557,2019-04-29 17:22:22:188
0.17,-0.56,9.79,-0.48,-0.7,-0.15,0.04,-0.05,0.87,30563,2019-04-29 17:22:22:194
0.17,-0.56,9.79,-0.48,-0.7,-0.15,0.04,-0.05,0.87,30566,2019-04-29 17:22:22:197
0.17,-0.56,9.79,-0.48,-0.7,-0.15,0.04,-0.05,0.87,30571,2019-04-29 17:22:22:202
0.17,-0.56,9.79,-0.48,-0.7,-0.15,0.04,-0.05,0.87,30577,2019-04-29 17:22:22:208
0.37,-0.19,10.12,-0.19,-0.26,0.18,0.05,-0.05,0.9,30584,2019-04-29 17:22:22:215
0.37,-0.19,10.12,-0.19,-0.26,0.18,0.05,-0.05,0.9,30586,2019-04-29 17:22:22:217
0.37,-0.19,10.12,-0.19,-0.26,0.18,0.05,-0.05,0.9,30594,2019-04-29 17:22:22:225
0.37,-0.19,10.12,-0.19,-0.26,0.18,0.05,-0.05,0.9,30596,2019-04-29 17:22:22:227
0.46,-0.24,9.25,-0.05,-0.22,-0.63,0.04,-0.05,0.92,30601,2019-04-29 17:22:22:232
0.46,-0.24,9.25,-0.05,-0.22,-0.63,0.04,-0.05,0.92,30606,2019-04-29 17:22:22:237
0.46,-0.24,9.25,-0.05,-0.22,-0.63,0.04,-0.05,0.92,30612,2019-04-29 17:22:22:243
0.46,-0.24,9.25,-0.05,-0.22,-0.63,0.04,-0.05,0.92,30616,2019-04-29 17:22:22:247
0.44,-0.29,9.7,-0.06,-0.2,-0.19,0.03,-0.06,0.92,30621,2019-04-29 17:22:22:252
0.44,-0.29,9.7,-0.06,-0.2,-0.19,0.04,-0.06,0.93,30626,2019-04-29 17:22:22:257
0.44,-0.29,9.7,-0.06,-0.2,-0.19,0.04,-0.06,0.93,30632,2019-04-29 17:22:22:263
0.49,-0.43,9.67,-0.08,-0.3,-0.3,0.04,-0.06,0.93,30638,2019-04-29 17:22:22:269
0.49,-0.43,9.67,-0.08,-0.3,-0.3,0.04,-0.06,0.93,30641,2019-04-29 17:22:22:272
0.49,-0.43,9.67,-0.08,-0.3,-0.3,0.04,-0.06,0.93,30647,2019-04-29 17:22:22:278
0.49,-0.43,9.67,-0.08,-0.3,-0.3,0.04,-0.06,0.93,30652,2019-04-29 17:22:22:283
0.49,-0.43,9.67,-0.08,-0.3,-0.3,0.04,-0.06,0.93,30656,2019-04-29 17:22:22:287
0.7,-0.51,9.9,0.21,-0.28,0.05,0.03,-0.07,0.93,30662,2019-04-29 17:22:22:293
0.7,-0.51,9.9,0.21,-0.28,0.05,0.03,-0.07,0.93,30667,2019-04-29 17:22:22:298
0.7,-0.51,9.9,0.21,-0.28,0.05,0.03,-0.07,0.93,30672,2019-04-29 17:22:22:303
0.7,-0.51,9.9,0.21,-0.28,0.05,0.03,-0.07,0.93,30677,2019-04-29 17:22:22:308
0.66,-0.31,10.0,0.17,-0.02,0.16,0.02,-0.06,0.93,30681,2019-04-29 17:22:22:312
0.66,-0.31,10.0,0.17,-0.02,0.16,0.02,-0.06,0.93,30686,2019-04-29 17:22:22:317
0.66,-0.31,10.0,0.17,-0.02,0.16,0.02,-0.06,0.93,30692,2019-04-29 17:22:22:323
0.66,-0.31,10.0,0.17,-0.02,0.16,0.02,-0.06,0.93,30697,2019-04-29 17:22:22:328
0.61,-0.43,9.45,0.13,-0.11,-0.36,0.01,-0.06,0.92,30702,2019-04-29 17:22:22:333
0.61,-0.43,9.45,0.13,-0.11,-0.36,0.01,-0.06,0.92,30707,2019-04-29 17:22:22:338
0.78,-0.31,9.87,0.3,0.01,0.06,0.01,-0.06,0.92,30712,2019-04-29 17:22:22:343
0.78,-0.31,9.87,0.3,0.01,0.06,0.01,-0.06,0.92,30717,2019-04-29 17:22:22:348
0.78,-0.31,9.87,0.3,0.01,0.06,0.01,-0.06,0.92,30722,2019-04-29 17:22:22:353
0.78,-0.31,9.87,0.3,0.01,0.06,0.01,-0.06,0.92,30726,2019-04-29 17:22:22:357
