,X Accel,Y Accel,Z Accel,X Gyro,Y Gyro,Z Gyro,Run Time,Epoch Time
2215,2.0314686298,5.9265241623,-3.289539394400001,0.1892083909,0.019023608799999998,-0.26308361399999997,7.383141279199999,1564080628.878
2216,-0.9907055497,0.8664180636,-1.9772167777999998,0.0735989784,-0.1461326924,-0.0787478592,7.3861649036,1564080628.881
2217,-3.5075874329000003,-5.4748792648,-0.7319465255999997,-0.16827509579999997,-0.1125686734,-0.26334999670000003,7.390074014700001,1564080628.885
2218,4.0286898613,-0.7189062237999999,-2.1592178917,-0.2231496133,-0.0915245659,-0.3107658322,7.393216133099999,1564080628.888
2219,-8.452745437599999,2.9163239001999997,-1.2923179245000007,0.1250105376,0.0672385965,-0.1280283735,7.3965804577,1564080628.891
2220,6.2534122467,2.5187952518,-1.5078454590000003,0.09757327880000001,0.1077285279,-0.0742193784,7.400027036699999,1564080628.895
2221,-3.7326939106,-3.1687352657,-0.5451560593,0.2883021683,0.22014137309999998,-0.41252341979999996,7.403182506599999,1564080628.898
2222,3.5760822296,-5.110877037,2.199226799,-0.3472832302,0.0813567999,-0.16239154050000001,7.4062290191999995,1564080628.901
2223,-1.002679348,1.1609722376,0.8749298476999989,0.0040735005,0.22573537629999998,-0.25189560769999997,7.410077095,1564080628.905
2224,-0.1645169109,0.4305736125,1.7370399856999992,-0.0731770338,0.0685705017,-0.23964207059999998,7.4132311344,1564080628.908
2225,-1.3259705305,-0.0795080811,2.345306816099999,-0.0755744614,-0.045707009900000005,-0.1546664925,7.4166686535,1564080628.912
2226,1.7728356123,1.369315505,-1.1462388611000005,0.0834550796,0.09014737869999999,-0.14188019,7.4200263023,1564080628.915
2227,2.3427860737,-0.38364130259999996,-1.2276597595000016,-0.0595915916,0.10053623699999999,-0.153334579,7.423184871699999,1564080628.918
2228,0.7550669909000001,-0.354904294,-1.7832418060000013,0.1300717837,0.1261088252,-0.2183315721,7.4265263081,1564080628.921
2229,11.500308990499999,1.1418142319,-1.3354240036,-0.18212691239999998,0.058980779000000004,0.1364881044,7.4300262928,1564080628.925
2230,21.0098590851,3.5772747993,-2.9111691093000003,0.110359573,0.2289319519,0.017149352,7.4331812859,1564080628.928
2231,-8.9867744446,-7.3188362122,4.155737342799998,-0.2553817355,-0.3768187853,-0.19329174920000003,7.4365353584000005,1564080628.931
2232,9.637193679800001,-0.3525095582,1.009036483800001,-0.4687530369,-0.4133129805,0.2046816731,7.4400267601,1564080628.935
2233,18.98869133,10.4909172058,-6.718821106000001,0.5453599975,0.042731530700000006,0.0016992453,7.4431836605,1564080628.938
2234,-5.789783954600001,-5.1396141052,0.9060615921000004,-0.1911838739,-0.37628601990000005,0.0768187318,7.446274042100001,1564080628.941
2235,6.2366490364,-4.6439008713,-0.7702632523000013,-0.3017320569,-0.1261541156,0.20334977629999998,7.4500837326,1564080628.945
2236,15.4540405273,3.8095653057,-6.3260822868,0.3045514457,0.3072479961,0.0232761174,7.4532215595,1564080628.948
2237,-4.0224585533,-5.3551416397,1.5981449508999983,-0.211961607,-0.1866226279,-0.004693902,7.456615209600001,1564080628.951
2238,1.5692818165,-1.5067789555000002,2.539281310999998,-0.48793245729999996,-0.3062277724,0.3384050168,7.4601349831,1564080628.955
2239,16.1461238861,9.1139364243,-5.641183910400001,0.2645942588,0.0808240346,0.1431476383,7.4632675648,1564080628.958
2240,-4.7911734581,-0.7955382465999999,-0.00394302369999977,-0.0971513343,-0.1938149272,0.21347225190000002,7.4666485786,1564080628.962
2241,1.4974393844999998,-5.8293023109,1.7538036727999984,-0.325439983,0.0065036958,0.244905226,7.4700305462,1564080628.965
2242,-0.2004381567,0.5455215573,0.24750560759999907,0.16656599560000002,0.3674501507,0.0032975323,7.4731719494,1564080628.968
2243,-5.964600562999999,-2.3257832527,5.882351341199998,-0.21169522429999998,0.039801337799999996,0.1546020273,7.4765090942,1564080628.971
2244,3.9520578383999996,2.2960836887,2.4530701065000002,-0.090758183,0.10293367279999999,0.3088367049,7.479988575,1564080628.975
2245,6.4880976677,1.8961603641999998,1.6508287810999978,0.1343338817,0.1114578689,0.12183713980000001,7.4831464291,1564080628.978
2246,-3.2968494892,-3.9566078186,4.395212593099998,-0.39922755479999994,-0.571010633,0.1708512714,7.4865112305,1564080628.981
2247,9.2109279633,6.0654196739,-3.215302524600001,0.10210175960000001,-0.36136865590000006,0.2166688275,7.4900267124,1564080628.985
2248,-3.4644820689999998,5.7996025085000005,-3.3949084854000002,0.5083330036,-0.304895859,0.048582325,7.493171691900001,1564080628.988
2249,-5.4904403687,-2.8167068958,-1.7545047378999996,-0.17759844,-0.5022842989999999,0.2321189401,7.4965629578,1564080628.991
2250,1.5022288561000001,2.2218463421,-5.9070010757,0.133268351,0.0081019826,0.1183741898,7.5000288486,1564080628.995
2251,-2.1377906799,1.8219231367,-5.698657569900001,0.1609719924,0.1335674989,0.0336649819,7.5032165051,1564080628.998
2252,-6.0029168129,-1.1427769661,-0.33681350710000046,-0.1693406266,0.1812497337,0.1929609014,7.5065865517,1564080629.001
2253,3.2240538597,3.2420096397000004,-0.7534995651000003,0.1106259557,0.2878021931,0.05231166190000001,7.5100164413,1564080629.005
2254,-7.549924850499999,-1.3678834438,2.419543685899999,0.1798850634,0.2579674985,-0.09579625130000001,7.513167858099999,1564080629.008
2255,2.8576571941,0.6077851057,2.5512546921000006,-0.1283179257,0.0062373147,0.15726583759999999,7.516244173,1564080629.011
2256,1.3848861456000001,2.8133494854000003,-0.23144393920000006,0.2262353682,0.1167854894,-0.021209533500000002,7.520059824,1564080629.015
2257,-4.2571439743,-1.9498076438999998,2.9128622436999976,-0.0574605426,-0.1317481188,-0.0393234502,7.5232162476,1564080629.018
2258,-0.9260473251000001,1.7716333866,1.0377735519000009,-0.0068481263,-0.0225318492,0.1428812556,7.526552677200001,1564080629.021
2259,6.751520156900001,3.9867768288,-2.1640072441000004,0.24648033589999999,0.1855118234,0.0792161594,7.530025959,1564080629.025
2260,-2.8729789257,-2.2826778889,0.8964828872999995,0.0640092557,-0.08646331980000001,-0.0185457212,7.5331714153,1564080629.028
2261,-5.1455965042,-1.8444385528999998,0.7695612334999993,-0.132313641,-0.290244911,0.1780435541,7.5365567207,1564080629.031
2262,7.6615252495,5.792418003099999,-4.553967533100001,0.3287921038,-0.0044179315000000005,0.1231690449,7.5400321484,1564080629.035
2263,-2.0084741116,1.5585006475,-2.717194614400001,0.44067220030000004,0.04779277269999999,0.0166165897,7.5431907177,1564080629.038
2264,1.8446780443000002,-4.7947702408,-0.6385512924000007,-0.19917530460000002,-0.0662183562,0.234249985,7.5470421314,1564080629.042
2265,1.791993618,0.7323120832,-2.9878011322000004,0.2507424423,0.2017610675,-0.039589832900000003,7.5501613617,1564080629.045
2266,1.0639896393000001,-2.2228090763,1.0665096664,-0.052399300700000005,0.1317028367,0.0959981689,7.5533225536,1564080629.048
2267,0.8771992326000001,0.564679563,1.2173790358999987,0.0826559399,0.23825529609999999,0.22812321649999998,7.5567331314,1564080629.052
2268,-2.3389496803,-2.6945748329000003,3.176284255999999,0.052821249400000006,0.1093268157,0.1346234339,7.560021162000001,1564080629.055
2269,-1.883947134,-4.1601614952,3.7653927230999997,-0.2076995007,-0.1077738183,0.1343570512,7.563167572,1564080629.058
2270,0.6616717577000001,3.3809051514,-0.41105037690000046,0.13726407470000002,0.0014424539,0.2955176371,7.566555499999999,1564080629.061
2271,2.6086032391,0.9574185609999999,-3.0285120583000014,0.1878764941,-0.0430431955,0.2124067377,7.570027112999999,1564080629.065
2272,-1.3283652067,-4.0547924042000005,0.486980857799999,0.07786107639999999,-0.0728778859,0.1439467698,7.5731801987,1564080629.068
2273,12.8677110672,-0.23037731649999998,-1.9436903572000004,0.0024752137,0.1974989778,0.40233649579999997,7.5762484074000005,1564080629.071
2274,-2.9999005794999998,-1.8468333483000001,0.6498236084000002,0.2318293713,0.1215803528,0.1007930323,7.5800015925999995,1564080629.075
2275,-9.7842264175,-6.796781063099999,6.473855438199999,-0.3081252081,-0.4031905049,0.1490080242,7.5831418037,1564080629.078
2276,3.6958196163,4.0921459198,0.08226818079999987,0.3098790661,-0.18475796579999998,0.3730345665,7.5862567425,1564080629.081
2277,9.855115890499999,5.2080993652,-4.7790737724,0.5618755910000001,0.0768283192,0.3285489239,7.590208292000001,1564080629.085
2278,-0.5955718756,-7.4337844849,0.5252966308999998,-0.032420715600000004,-0.06994769299999999,0.3301471868,7.5932159424000005,1564080629.088
2279,-6.1944966316,-3.8105280399,2.0004619979999987,-0.3161166222,-0.061423496900000006,0.2688795347,7.596594572100001,1564080629.091
2280,8.2626075745,7.7321653366,-3.1338806725,0.1393951195,0.119982065,0.3780958043,7.600029707000001,1564080629.095
2281,2.3858914375,6.2929210663,-0.5595250701999994,0.4795638397,0.28220818989999996,0.3567853224,7.6031849384,1564080629.098
2282,0.17553754149999998,-5.1444034576,3.1092314148,-0.16827509579999997,-0.0467725323,0.4707964471,7.6065621376,1564080629.101
2283,4.2921123505,-4.1745300293000005,1.8471989058999991,-0.062255406,-0.10963848050000001,0.23105340940000002,7.6100161076,1564080629.105
2284,0.944252193,-0.517747283,1.5502495192999994,0.0325762837,-0.1783648145,0.22972149600000003,7.6131801605,1564080629.108
2285,6.2797546387,4.4226212502,0.06310981749999911,0.0421660043,-0.1610500397,0.5765497418,7.6165552139,1564080629.111
2286,-6.7404994965,1.0843402147,-0.7319465255999997,0.46065076880000005,-0.20526931620000002,0.1743142297,7.6200253963,1564080629.115
2287,2.2206537724,-6.3609366416999995,1.4808020020000008,-0.2572463977,-0.384277434,0.4108606752,7.623175859500001,1564080629.118
2288,6.7060198784,6.7862391472,-6.055475530600001,0.5394996117,0.0925448063,0.2065463519,7.6265141964,1564080629.121
2289,-15.5579681396,-2.9579973220999998,-0.8253417587000005,-0.0766399838,-0.2606765991,0.3485274924,7.6300294399,1564080629.125
2290,9.2660074234,-1.4445154667,-0.8828158951000002,-0.6227212985,-0.3102234795,0.6934910759999999,7.6331849098,1564080629.128
2291,-1.1559432745,6.585080146799999,-4.213913021100001,0.4649128918,0.41699703109999997,0.2097429109,7.6369810103999995,1564080629.132
2292,-2.3413443565,-5.2042722702,6.576829376199997,-0.5609209143,-0.2422962935,0.5208760929,7.640475034700001,1564080629.135
2293,-0.765599072,3.5653009415,0.06071514129999933,0.0991715667,-0.1128350561,0.2632855316,7.6436393261,1564080629.139
2294,18.3205566406,6.7239756584000006,-1.2683711624000011,0.0815904091,0.04779277269999999,0.5312649511,7.646238327000001,1564080629.141
2295,-17.1624507904,-3.0585768223,2.0699104691,0.39618655770000005,-0.0920573313,0.1956247116,7.650060176799999,1564080629.145
2296,-10.064412117,-5.7406964302,3.5283131026999985,-0.3203787452,-0.32940293309999996,0.4681326202,7.6532120704999995,1564080629.148
2297,19.0533485413,7.7010335922,-6.4577935314,0.6833454309999999,0.35732767520000003,0.2257257889,7.6565990448,1564080629.151
2298,-14.075617790199999,-6.2148566246,5.690771522499999,0.1258096857,-0.11336782150000001,0.2590234252,7.660019159299999,1564080629.155
2299,2.9486577511000003,-7.9414710999,4.550871315,-0.9303915720999999,-0.5592898613,0.7406405455,7.6631867886,1564080629.158
2300,1.7800198793000002,8.551169395399999,-5.909395752,0.7744477776,0.08295508780000001,0.08907226060000001,7.666557550399999,1564080629.161
2301,1.8063620328999999,-2.7568383217,1.7825397872999993,-0.3187804491,-0.4348898451,0.572554068,7.670019865,1564080629.165
2302,-2.5856089592,-1.0972766876,-1.1725812531000006,0.011532172,-0.18848730670000002,0.4297737462,7.6731770039,1564080629.168
2303,8.791847229,1.6806329488999998,-2.5950623130999997,-0.144034421,0.005171789699999999,0.412725354,7.6765167713,1564080629.171
2304,-11.8940010071,-0.656642735,0.28342670440000006,0.19826535239999998,0.0981388094,0.272342493,7.680008172999999,1564080629.175
2305,-3.1340065002,0.1767301261,0.6330599212999992,-0.2303419126,0.1274407387,0.5573703214,7.683141946799999,1564080629.178
2306,6.9478898048,4.4298057556,-0.8947902297999999,0.4731706885,0.6359623357,0.2603553386,7.6865355968,1564080629.181
2307,-1.4936029911000002,-6.1501984596,6.1721166992,-0.3590040019,0.0070364581,0.4542808203,7.690030097999999,1564080629.185
2308,4.3184547424,-3.8775811195,6.404406967199998,-0.3675281814,-0.2375014384,0.4454902249,7.693166494400001,1564080629.188
2309,6.7682833672000005,4.4178318977,1.8304352188,-0.0079136508,-0.29823632510000003,0.6034542601,7.6965355873000005,1564080629.191
2310,-1.9438159466,2.9211132526,-1.6515307998999997,0.47636728079999996,-0.255348962,0.2734080071,7.700019359600001,1564080629.195
