ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-1.22,1.43,10.68,-2.46,1.85,0.78,0.01,0.0,0.16,16529,2019-04-29 17:27:42:460
-1.22,1.43,10.68,-2.46,1.85,0.78,0.01,0.0,0.16,16538,2019-04-29 17:27:42:469
-1.22,1.43,10.68,-2.46,1.85,0.78,0.01,0.0,0.16,16539,2019-04-29 17:27:42:470
-0.69,1.2,10.0,-2.08,1.57,0.13,-0.08,-0.04,0.09,16542,2019-04-29 17:27:42:473
-0.69,1.2,10.0,-2.08,1.57,0.13,-0.08,-0.04,0.09,16547,2019-04-29 17:27:42:478
-0.69,1.2,10.0,-2.08,1.57,0.13,-0.08,-0.04,0.09,16553,2019-04-29 17:27:42:484
0.81,0.03,13.0,-2.08,1.57,0.13,-0.08,-0.04,0.02,16557,2019-04-29 17:27:42:488
0.81,0.03,13.0,-0.5,0.39,3.09,-0.05,0.0,0.02,16563,2019-04-29 17:27:42:494
0.81,0.03,13.0,-0.5,0.39,3.09,-0.05,0.0,0.02,16570,2019-04-29 17:27:42:501
0.81,0.03,13.0,-0.5,0.39,3.09,-0.05,0.0,0.02,16572,2019-04-29 17:27:42:503
0.81,0.03,13.0,-0.5,0.39,3.09,-0.05,0.0,0.02,16577,2019-04-29 17:27:42:508
1.98,1.82,10.84,0.77,1.86,0.79,0.06,0.06,-0.03,16583,2019-04-29 17:27:42:514
1.98,1.82,10.84,-4.16,-2.6,-1.35,0.03,0.04,-0.15,16592,2019-04-29 17:27:42:523
1.98,1.82,10.84,-4.16,-2.6,-1.35,0.03,0.04,-0.15,16593,2019-04-29 17:27:42:524
1.98,1.82,10.84,-4.16,-2.6,-1.35,0.03,0.04,-0.15,16597,2019-04-29 17:27:42:528
1.98,1.82,10.84,-4.16,-2.6,-1.35,0.03,0.04,-0.15,16603,2019-04-29 17:27:42:534
1.98,1.82,10.84,-4.16,-2.6,-1.35,0.03,0.04,-0.15,16607,2019-04-29 17:27:42:538
3.14,0.64,8.71,2.57,0.65,-1.46,-0.12,0.04,-0.17,16616,2019-04-29 17:27:42:547
3.14,0.64,8.71,2.57,0.65,-1.46,-0.12,0.04,-0.17,16618,2019-04-29 17:27:42:549
3.14,0.64,8.71,2.57,0.65,-1.46,-0.12,0.04,-0.17,16624,2019-04-29 17:27:42:555
1.49,-0.05,10.38,1.05,-0.02,0.24,0.01,0.06,-0.14,16630,2019-04-29 17:27:42:561
1.49,-0.05,10.38,1.05,-0.02,0.24,0.01,0.06,-0.14,16634,2019-04-29 17:27:42:565
1.49,-0.05,10.38,1.05,-0.02,0.24,0.01,0.06,-0.14,16638,2019-04-29 17:27:42:569
1.49,-0.05,10.38,1.05,-0.02,0.24,0.01,0.06,-0.14,16643,2019-04-29 17:27:42:574
1.49,-0.05,10.38,1.05,-0.02,0.24,0.01,0.06,-0.14,16649,2019-04-29 17:27:42:580
1.49,-0.05,10.38,1.05,-0.02,0.24,0.01,0.06,-0.14,16653,2019-04-29 17:27:42:584
1.49,-0.05,10.38,1.05,-0.02,0.24,0.01,0.06,-0.14,16657,2019-04-29 17:27:42:588
0.04,-0.39,10.31,-0.41,-0.4,0.06,0.07,-0.03,-0.11,16663,2019-04-29 17:27:42:594
0.04,-0.39,10.31,-0.41,-0.4,0.06,0.07,-0.03,-0.11,16667,2019-04-29 17:27:42:598
0.04,-0.39,10.31,-0.41,-0.4,0.06,0.07,-0.03,-0.11,16673,2019-04-29 17:27:42:604
0.04,-0.39,10.31,-0.41,-0.4,0.06,0.07,-0.03,-0.11,16678,2019-04-29 17:27:42:609
-0.76,-0.5,7.13,-1.22,-0.69,-3.11,-0.06,0.01,-0.09,16683,2019-04-29 17:27:42:614
-0.76,-0.5,7.13,-1.22,-0.69,-3.11,-0.06,0.01,-0.09,16687,2019-04-29 17:27:42:618
2.08,2.67,8.28,-2.54,-4.0,-3.02,-0.07,0.05,-0.2,16694,2019-04-29 17:27:42:625
2.08,2.67,8.28,-2.54,-4.0,-3.02,-0.07,0.05,-0.2,16698,2019-04-29 17:27:42:629
2.08,2.67,8.28,-2.54,-4.0,-3.02,-0.07,0.05,-0.2,16703,2019-04-29 17:27:42:634
-1.13,0.33,14.23,-1.5,0.41,4.34,0.04,0.0,-0.08,16707,2019-04-29 17:27:42:638
-1.13,0.33,14.23,-1.5,0.41,4.34,0.04,0.0,-0.08,16715,2019-04-29 17:27:42:646
-1.13,0.33,14.23,-1.5,0.41,4.34,0.04,0.0,-0.08,16718,2019-04-29 17:27:42:649
-1.13,0.33,14.23,-1.5,0.41,4.34,0.04,0.0,-0.08,16723,2019-04-29 17:27:42:654
-1.13,0.33,14.23,-1.5,0.41,4.34,0.04,0.0,-0.08,16727,2019-04-29 17:27:42:658
-1.11,0.85,5.26,-1.39,0.96,-4.2,-0.03,0.03,-0.11,16734,2019-04-29 17:27:42:665
-1.11,0.85,5.26,-1.39,0.96,-4.2,-0.03,0.03,-0.11,16739,2019-04-29 17:27:42:670
-1.11,0.85,5.26,-1.39,0.96,-4.2,-0.03,0.03,-0.11,16743,2019-04-29 17:27:42:674
-1.11,0.85,5.26,-1.39,0.96,-4.2,-0.03,0.03,-0.11,16747,2019-04-29 17:27:42:678
0.97,-1.28,10.17,0.76,-0.86,0.81,0.02,-0.03,-0.22,16754,2019-04-29 17:27:42:685
0.97,-1.28,10.17,0.76,-0.86,0.81,0.02,-0.03,-0.22,16758,2019-04-29 17:27:42:689
0.97,-1.28,10.17,0.76,-0.86,0.81,0.02,-0.03,-0.22,16762,2019-04-29 17:27:42:693
0.97,-1.28,10.17,0.76,-0.86,0.81,0.02,-0.03,-0.22,16767,2019-04-29 17:27:42:698
1.19,0.92,12.63,1.06,1.42,3.31,0.03,0.04,-0.23,16773,2019-04-29 17:27:42:704
1.19,0.92,12.63,1.06,1.42,3.31,0.03,0.04,-0.23,16777,2019-04-29 17:27:42:708
1.19,0.92,12.63,1.06,1.42,3.31,0.03,0.04,-0.23,16782,2019-04-29 17:27:42:713
1.19,0.92,12.63,1.06,1.42,3.31,0.03,0.04,-0.23,16787,2019-04-29 17:27:42:718
-2.19,2.19,8.5,-2.19,2.52,-0.84,-0.05,0.03,-0.21,16794,2019-04-29 17:27:42:725
-2.19,2.19,8.5,-2.19,2.52,-0.84,-0.05,0.03,-0.21,16798,2019-04-29 17:27:42:729
-2.19,2.19,8.5,-2.19,2.52,-0.84,-0.05,0.03,-0.21,16803,2019-04-29 17:27:42:734
-2.19,2.19,8.5,-2.19,2.52,-0.84,-0.05,0.03,-0.21,16807,2019-04-29 17:27:42:738
-2.19,2.19,8.5,-2.19,2.52,-0.84,-0.05,0.03,-0.21,16812,2019-04-29 17:27:42:743
-0.61,-1.02,14.25,-0.71,-0.87,4.43,0.03,-0.02,-0.21,16817,2019-04-29 17:27:42:748
-0.61,-1.02,14.25,-0.71,-0.87,4.43,0.03,-0.02,-0.21,16823,2019-04-29 17:27:42:754
-0.61,-1.02,14.25,-0.71,-0.87,4.43,0.03,-0.02,-0.21,16830,2019-04-29 17:27:42:761
-0.61,-1.02,14.25,-0.71,-0.87,4.43,0.03,-0.02,-0.21,16833,2019-04-29 17:27:42:764
1.48,0.32,9.5,1.32,0.27,-0.24,0.01,0.07,-0.2,16838,2019-04-29 17:27:42:769
1.48,0.32,9.5,1.32,0.27,-0.24,0.01,0.07,-0.2,16842,2019-04-29 17:27:42:773
1.48,0.32,9.5,1.32,0.27,-0.24,0.01,0.07,-0.2,16848,2019-04-29 17:27:42:779
-0.02,1.78,8.07,-0.15,1.78,-1.58,-0.03,0.01,-0.23,16853,2019-04-29 17:27:42:784
-0.02,1.78,8.07,-0.15,1.78,-1.58,-0.03,0.01,-0.23,16859,2019-04-29 17:27:42:790
-0.02,1.78,8.07,-0.15,1.78,-1.58,-0.03,0.01,-0.23,16862,2019-04-29 17:27:42:793
-0.02,1.78,8.07,-0.15,1.78,-1.58,-0.03,0.01,-0.23,16867,2019-04-29 17:27:42:798
-0.02,1.78,8.07,-0.15,1.78,-1.58,-0.03,0.01,-0.23,16875,2019-04-29 17:27:42:806
-0.02,1.78,8.07,-0.15,1.78,-1.58,-0.03,0.01,-0.23,16877,2019-04-29 17:27:42:808
-1.65,-0.62,13.97,-1.71,-0.68,3.75,-0.06,-0.03,-0.24,16882,2019-04-29 17:27:42:813
-1.65,-0.62,13.97,-1.71,-0.68,3.75,-0.06,-0.03,-0.24,16887,2019-04-29 17:27:42:818
0.39,-1.91,12.1,-0.63,-0.74,3.23,-0.04,0.01,-0.11,16894,2019-04-29 17:27:42:825
0.39,-1.91,12.1,-0.63,-0.74,3.23,-0.04,0.01,-0.11,16899,2019-04-29 17:27:42:830
0.39,-1.91,12.1,-0.63,-0.74,3.23,-0.04,0.01,-0.11,16904,2019-04-29 17:27:42:835
0.39,-1.91,12.1,-0.63,-0.74,3.23,-0.04,0.01,-0.11,16907,2019-04-29 17:27:42:838
-0.73,0.26,5.22,-0.65,0.08,-5.04,-0.02,0.02,-0.05,16912,2019-04-29 17:27:42:843
-0.73,0.26,5.22,-0.65,0.08,-5.04,-0.02,0.02,-0.05,16917,2019-04-29 17:27:42:848
-0.73,0.26,5.22,-0.65,0.08,-5.04,-0.02,0.02,-0.05,16923,2019-04-29 17:27:42:854
-0.73,0.26,5.22,-0.65,0.08,-5.04,-0.02,0.02,-0.05,16927,2019-04-29 17:27:42:858
-1.12,-0.81,11.4,-1.05,-0.86,0.88,0.0,-0.06,-0.06,16932,2019-04-29 17:27:42:863
-1.12,-0.81,11.4,-1.05,-0.86,0.88,0.0,-0.06,-0.06,16937,2019-04-29 17:27:42:868
-1.12,-0.81,11.4,-1.05,-0.86,0.88,0.0,-0.06,-0.06,16943,2019-04-29 17:27:42:874
-1.12,-0.81,11.4,-1.05,-0.86,0.88,0.0,-0.06,-0.06,16947,2019-04-29 17:27:42:878
0.1,-2.65,9.0,0.21,-2.8,-1.31,0.05,0.02,-0.04,16953,2019-04-29 17:27:42:884
0.1,-2.65,9.0,0.21,-2.8,-1.31,0.05,0.02,-0.04,16957,2019-04-29 17:27:42:888
0.1,-2.65,9.0,0.21,-2.8,-1.31,0.05,0.02,-0.04,16962,2019-04-29 17:27:42:893
0.1,-2.65,9.0,0.21,-2.8,-1.31,0.05,0.02,-0.04,16971,2019-04-29 17:27:42:902
1.58,0.01,7.63,1.61,0.08,-2.63,-0.06,-0.02,0.01,16973,2019-04-29 17:27:42:904
1.58,0.01,7.63,1.61,0.08,-2.63,-0.06,-0.02,0.01,16979,2019-04-29 17:27:42:910
1.58,0.01,7.63,1.61,0.08,-2.63,-0.06,-0.02,0.01,16982,2019-04-29 17:27:42:913
1.58,0.01,7.63,1.61,0.08,-2.63,-0.06,-0.02,0.01,16987,2019-04-29 17:27:42:918
2.63,0.07,11.71,2.53,0.32,1.35,-0.02,0.01,0.02,16992,2019-04-29 17:27:42:923
2.63,0.07,11.71,2.53,0.32,1.35,-0.02,0.01,0.02,16997,2019-04-29 17:27:42:928
2.63,0.07,11.71,2.53,0.32,1.35,-0.02,0.01,0.02,17002,2019-04-29 17:27:42:933
2.63,0.07,11.71,2.53,0.32,1.35,-0.02,0.01,0.02,17007,2019-04-29 17:27:42:938
1.31,-0.49,10.37,1.31,-0.17,0.35,0.09,0.01,0.02,17013,2019-04-29 17:27:42:944
1.31,-0.49,10.37,1.31,-0.17,0.35,0.09,0.01,0.02,17019,2019-04-29 17:27:42:950
1.31,-0.49,10.37,1.31,-0.17,0.35,0.09,0.01,0.02,17022,2019-04-29 17:27:42:953
1.31,-0.49,10.37,1.31,-0.17,0.35,0.09,0.01,0.02,17027,2019-04-29 17:27:42:958
0.46,-0.43,12.17,0.55,-0.06,1.76,-0.02,-0.03,0.05,17032,2019-04-29 17:27:42:963
0.46,-0.43,12.17,0.55,-0.06,1.76,-0.02,-0.03,0.05,17039,2019-04-29 17:27:42:970
0.46,-0.43,12.17,0.55,-0.06,1.76,-0.02,-0.03,0.05,17042,2019-04-29 17:27:42:973
0.46,-0.43,12.17,0.55,-0.06,1.76,-0.02,-0.03,0.05,17048,2019-04-29 17:27:42:979
0.46,-0.43,12.17,0.55,-0.06,1.76,-0.02,-0.03,0.05,17053,2019-04-29 17:27:42:984
2.05,-1.79,9.62,2.05,-1.26,-0.83,-0.05,0.0,0.12,17059,2019-04-29 17:27:42:990
2.05,-1.79,9.62,2.05,-1.26,-0.83,-0.05,0.0,0.12,17062,2019-04-29 17:27:42:993
2.05,-1.79,9.62,2.05,-1.26,-0.83,-0.05,0.0,0.12,17067,2019-04-29 17:27:42:998
2.05,-1.79,9.62,2.05,-1.26,-0.83,-0.01,-0.01,0.18,17074,2019-04-29 17:27:43:005
2.05,-1.79,9.62,2.05,-1.26,-0.83,-0.01,-0.01,0.18,17080,2019-04-29 17:27:43:011
2.05,-1.79,9.62,2.05,-1.26,-0.83,-0.01,-0.01,0.18,17083,2019-04-29 17:27:43:014
1.2,0.43,12.88,2.05,-1.26,-0.83,-0.01,-0.01,0.18,17088,2019-04-29 17:27:43:019
1.2,0.43,12.88,0.94,1.48,2.99,0.03,-0.04,0.14,17096,2019-04-29 17:27:43:027
1.2,0.43,12.88,0.94,1.48,2.99,0.03,-0.04,0.14,17097,2019-04-29 17:27:43:028
1.2,0.43,12.88,0.94,1.48,2.99,0.03,-0.04,0.14,17103,2019-04-29 17:27:43:034
1.2,0.43,12.88,0.94,1.48,2.99,0.03,-0.04,0.14,17108,2019-04-29 17:27:43:039
1.48,-1.36,9.39,1.12,-0.31,-0.61,0.0,0.0,0.21,17114,2019-04-29 17:27:43:045
1.48,-1.36,9.39,1.12,-0.31,-0.61,0.0,0.0,0.21,17117,2019-04-29 17:27:43:048
1.48,-1.36,9.39,1.12,-0.31,-0.61,0.0,0.0,0.21,17122,2019-04-29 17:27:43:053
1.48,-1.36,9.39,1.12,-0.31,-0.61,0.0,0.0,0.21,17127,2019-04-29 17:27:43:058
1.72,-3.29,6.21,1.15,-2.03,-3.47,0.07,0.0,0.19,17134,2019-04-29 17:27:43:065
1.72,-3.29,6.21,1.15,-2.03,-3.47,0.07,0.0,0.19,17141,2019-04-29 17:27:43:072
1.72,-3.29,6.21,1.15,-2.03,-3.47,0.07,0.0,0.19,17143,2019-04-29 17:27:43:074
1.72,-3.29,6.21,1.15,-2.03,-3.47,0.07,0.0,0.19,17148,2019-04-29 17:27:43:079
1.72,-3.29,6.21,1.15,-2.03,-3.47,0.07,0.0,0.19,17153,2019-04-29 17:27:43:084
0.68,0.55,9.54,-0.03,1.69,-0.17,0.04,0.0,0.08,17158,2019-04-29 17:27:43:089
0.68,0.55,9.54,-0.03,1.69,-0.17,0.04,0.0,0.08,17163,2019-04-29 17:27:43:094
0.68,0.55,9.54,-0.03,1.69,-0.17,0.04,0.0,0.08,17167,2019-04-29 17:27:43:098
0.68,0.55,9.54,-0.03,1.69,-0.17,0.03,0.0,-0.01,17175,2019-04-29 17:27:43:106
0.68,0.55,9.54,-0.03,1.69,-0.17,0.03,0.0,-0.01,17179,2019-04-29 17:27:43:110
0.68,0.55,9.54,-0.03,1.69,-0.17,0.03,0.0,-0.01,17182,2019-04-29 17:27:43:113
0.68,0.55,9.54,-0.03,1.69,-0.17,0.03,0.0,-0.01,17187,2019-04-29 17:27:43:118
-0.68,-0.31,12.47,-1.21,0.47,2.25,-0.03,0.01,0.0,17193,2019-04-29 17:27:43:124
-0.68,-0.31,12.47,-1.21,0.47,2.25,-0.03,0.01,0.0,17197,2019-04-29 17:27:43:128
-0.68,-0.31,12.47,-1.21,0.47,2.25,-0.03,0.01,0.0,17205,2019-04-29 17:27:43:136
-0.68,-0.31,12.47,-1.21,0.47,2.25,-0.03,0.01,0.0,17207,2019-04-29 17:27:43:138
-0.68,-0.31,12.47,-1.21,0.47,2.25,-0.03,0.01,0.0,17218,2019-04-29 17:27:43:149
0.7,-3.54,6.91,0.23,-2.41,-3.19,-0.07,0.05,0.04,17220,2019-04-29 17:27:43:151
0.7,-3.54,6.91,0.23,-2.41,-3.19,-0.07,0.05,0.04,17223,2019-04-29 17:27:43:154
0.7,-3.54,6.91,0.23,-2.41,-3.19,-0.07,0.05,0.04,17228,2019-04-29 17:27:43:159
0.7,-3.54,6.91,0.23,-2.41,-3.19,-0.07,0.05,0.04,17232,2019-04-29 17:27:43:163
0.7,-3.54,6.91,0.23,-2.41,-3.19,-0.07,0.05,0.04,17238,2019-04-29 17:27:43:169
0.7,-3.54,6.91,0.23,-2.41,-3.19,-0.07,0.05,0.04,17243,2019-04-29 17:27:43:174
0.7,-3.54,6.91,0.23,-2.41,-3.19,-0.07,0.05,0.04,17247,2019-04-29 17:27:43:178
0.7,-3.54,6.91,0.23,-2.41,-3.19,-0.07,0.05,0.04,17252,2019-04-29 17:27:43:183
0.7,-3.54,6.91,0.23,-2.41,-3.19,-0.07,0.05,0.04,17257,2019-04-29 17:27:43:188
0.7,-3.54,6.91,0.23,-2.41,-3.19,-0.07,0.05,0.04,17262,2019-04-29 17:27:43:193
2.18,1.57,12.05,0.23,-2.41,-3.19,0.0,0.01,0.42,17268,2019-04-29 17:27:43:199
2.18,1.57,12.05,1.82,2.73,1.99,0.0,0.01,0.42,17272,2019-04-29 17:27:43:203
2.18,1.57,12.05,1.82,2.73,1.99,0.0,0.01,0.42,17279,2019-04-29 17:27:43:210
2.18,1.57,12.05,1.82,2.73,1.99,0.0,0.01,0.42,17283,2019-04-29 17:27:43:214
2.18,1.57,12.05,1.82,2.73,1.99,0.0,0.01,0.42,17288,2019-04-29 17:27:43:219
2.04,-4.81,9.27,1.46,-3.78,-0.91,0.03,-0.12,0.51,17293,2019-04-29 17:27:43:224
2.04,-4.81,9.27,1.46,-3.78,-0.91,0.03,-0.12,0.51,17300,2019-04-29 17:27:43:231
2.04,-4.81,9.27,1.46,-3.78,-0.91,0.03,-0.12,0.51,17302,2019-04-29 17:27:43:233
2.04,-4.81,9.27,1.46,-3.78,-0.91,0.03,-0.12,0.51,17307,2019-04-29 17:27:43:238
-1.12,0.01,7.22,-1.77,0.98,-2.67,0.01,-0.03,0.45,17312,2019-04-29 17:27:43:243
-1.12,0.01,7.22,-1.77,0.98,-2.67,0.01,-0.03,0.45,17318,2019-04-29 17:27:43:249
-1.12,0.01,7.22,-1.77,0.98,-2.67,0.01,-0.03,0.45,17324,2019-04-29 17:27:43:255
-1.48,1.57,12.31,-2.12,2.11,1.81,-0.04,-0.12,0.33,17328,2019-04-29 17:27:43:259
-1.48,1.57,12.31,-2.12,2.11,1.81,-0.04,-0.12,0.33,17333,2019-04-29 17:27:43:264
-1.48,1.57,12.31,-2.12,2.11,1.81,-0.04,-0.12,0.33,17338,2019-04-29 17:27:43:269
-1.48,1.57,12.31,-2.12,2.11,1.81,-0.04,-0.12,0.33,17346,2019-04-29 17:27:43:277
1.14,-0.42,12.08,0.51,-0.04,1.27,0.04,0.02,0.11,17348,2019-04-29 17:27:43:279
1.14,-0.42,12.08,0.51,-0.04,1.27,0.04,0.02,0.11,17353,2019-04-29 17:27:43:284
1.14,-0.42,12.08,0.51,-0.04,1.27,0.04,0.02,0.11,17359,2019-04-29 17:27:43:290
1.14,-0.42,12.08,0.51,-0.04,1.27,0.04,0.02,0.11,17362,2019-04-29 17:27:43:293
1.14,-0.42,12.08,0.51,-0.04,1.27,0.04,0.02,0.11,17368,2019-04-29 17:27:43:299
0.45,1.18,9.83,-0.22,1.65,-0.74,-0.06,0.05,-0.01,17372,2019-04-29 17:27:43:303
0.45,1.18,9.83,-0.22,1.65,-0.74,-0.06,0.05,-0.01,17377,2019-04-29 17:27:43:308
0.45,-1.14,11.09,0.51,-0.68,0.45,0.0,0.03,-0.06,17386,2019-04-29 17:27:43:317
1.16,-1.14,11.09,0.51,-0.68,0.45,0.0,0.03,-0.06,17390,2019-04-29 17:27:43:321
1.16,-1.14,11.09,0.51,-0.68,0.45,0.0,0.03,-0.06,17393,2019-04-29 17:27:43:324
1.16,-1.14,11.09,0.51,-0.68,0.45,0.0,0.03,-0.06,17398,2019-04-29 17:27:43:329
1.16,-1.14,11.09,0.51,-0.68,0.45,0.0,0.03,-0.06,17403,2019-04-29 17:27:43:334
2.05,-7.5,2.6,1.28,-6.83,-7.5,0.04,0.02,-0.04,17408,2019-04-29 17:27:43:339
2.05,-7.5,2.6,1.28,-6.83,-7.5,0.04,0.02,-0.04,17412,2019-04-29 17:27:43:343
2.05,-7.5,2.6,1.28,-6.83,-7.5,0.04,0.02,-0.04,17418,2019-04-29 17:27:43:349
2.05,-7.5,2.6,1.28,-6.83,-7.5,0.04,0.02,-0.04,17425,2019-04-29 17:27:43:356
2.05,-7.5,2.6,1.28,-6.83,-7.5,0.04,0.02,-0.04,17428,2019-04-29 17:27:43:359
2.05,-7.5,2.6,1.28,-6.83,-7.5,0.04,0.02,-0.04,17432,2019-04-29 17:27:43:363
2.05,-7.5,2.6,1.28,-6.83,-7.5,0.04,0.02,-0.04,17438,2019-04-29 17:27:43:369
3.57,-1.5,3.76,2.61,-0.55,-5.64,-0.05,0.03,-0.01,17449,2019-04-29 17:27:43:380
3.57,-1.5,3.76,2.61,-0.55,-5.64,-0.05,0.03,-0.01,17451,2019-04-29 17:27:43:382
3.57,-1.5,3.76,2.61,-0.55,-5.64,-0.05,0.03,-0.01,17452,2019-04-29 17:27:43:383
1.67,-0.29,10.54,0.65,0.88,1.38,0.02,0.01,-0.05,17460,2019-04-29 17:27:43:391
1.67,-0.29,10.54,0.65,0.88,1.38,0.02,0.01,-0.05,17463,2019-04-29 17:27:43:394
1.67,-0.29,10.54,0.65,0.88,1.38,0.02,0.01,-0.05,17469,2019-04-29 17:27:43:400
1.67,-0.29,10.54,0.65,0.88,1.38,0.02,0.01,-0.05,17475,2019-04-29 17:27:43:406
0.6,-2.9,8.57,-0.35,-1.59,-0.27,0.02,-0.02,-0.03,17480,2019-04-29 17:27:43:411
0.6,-2.9,8.57,-0.35,-1.59,-0.27,0.02,-0.02,-0.03,17483,2019-04-29 17:27:43:414
0.6,-2.9,8.57,-0.35,-1.59,-0.27,0.02,-0.02,-0.03,17487,2019-04-29 17:27:43:418
0.6,-2.9,8.57,-0.35,-1.59,-0.27,0.02,-0.02,-0.03,17493,2019-04-29 17:27:43:424
0.6,-2.9,8.57,-0.35,-1.59,-0.27,0.02,-0.02,-0.03,17498,2019-04-29 17:27:43:429
0.6,-2.9,8.57,-0.35,-1.59,-0.27,0.02,-0.02,-0.03,17502,2019-04-29 17:27:43:433
-1.61,-3.94,5.4,-2.39,-2.57,-3.07,-0.01,0.02,-0.05,17508,2019-04-29 17:27:43:439
-1.61,-3.94,5.4,-2.39,-2.57,-3.07,-0.01,0.02,-0.05,17512,2019-04-29 17:27:43:443
-1.61,-3.94,5.4,-2.39,-2.57,-3.07,0.0,-0.02,-0.08,17517,2019-04-29 17:27:43:448
-1.61,-3.94,5.4,-2.39,-2.57,-3.07,0.0,-0.02,-0.08,17523,2019-04-29 17:27:43:454
-0.6,-0.51,8.92,-2.39,-2.57,-3.07,-0.05,0.02,-0.13,17528,2019-04-29 17:27:43:459
-0.6,-0.51,8.92,-1.14,1.13,0.78,-0.05,0.02,-0.13,17532,2019-04-29 17:27:43:463
-0.6,-0.51,8.92,-1.14,1.13,0.78,-0.05,0.02,-0.13,17538,2019-04-29 17:27:43:469
-0.6,-0.51,8.92,-1.14,1.13,0.78,-0.05,0.02,-0.13,17544,2019-04-29 17:27:43:475
-0.6,-0.51,8.92,-1.14,1.13,0.78,-0.05,0.02,-0.13,17547,2019-04-29 17:27:43:478
-0.6,-0.51,8.92,-1.14,1.13,0.78,-0.05,0.02,-0.13,17553,2019-04-29 17:27:43:484
-0.6,-0.51,8.92,-1.14,1.13,0.78,-0.05,0.02,-0.13,17557,2019-04-29 17:27:43:488
-2.08,0.73,12.48,-2.41,2.4,4.32,0.04,0.0,-0.15,17563,2019-04-29 17:27:43:494
-2.08,0.73,12.48,-2.41,2.4,4.32,0.04,0.0,-0.15,17567,2019-04-29 17:27:43:498
-2.08,0.73,12.48,-2.41,2.4,4.32,0.04,0.0,-0.15,17572,2019-04-29 17:27:43:503
-0.79,-1.76,10.39,-1.09,-0.07,2.23,0.03,0.0,-0.12,17577,2019-04-29 17:27:43:508
-0.79,-1.76,10.39,-1.09,-0.07,2.23,0.03,0.0,-0.12,17582,2019-04-29 17:27:43:513
-0.79,-1.76,10.39,-1.09,-0.07,2.23,0.03,0.0,-0.12,17589,2019-04-29 17:27:43:520
-0.79,-1.76,10.39,-1.09,-0.07,2.23,0.03,0.0,-0.12,17592,2019-04-29 17:27:43:523
-0.79,-1.76,10.39,-1.09,-0.07,2.23,0.03,0.0,-0.12,17598,2019-04-29 17:27:43:529
-0.78,-1.16,8.29,-1.13,0.68,0.58,0.02,0.01,-0.1,17603,2019-04-29 17:27:43:534
-0.78,-1.16,8.29,-1.13,0.68,0.58,0.02,0.01,-0.1,17607,2019-04-29 17:27:43:538
-0.54,2.16,9.3,2.04,2.37,2.2,0.03,0.0,-0.15,17613,2019-04-29 17:27:43:544
-0.54,2.16,9.3,2.04,2.37,2.2,0.03,0.0,-0.15,17618,2019-04-29 17:27:43:549
-0.54,2.16,9.3,2.04,2.37,2.2,0.03,0.0,-0.15,17622,2019-04-29 17:27:43:553
-2.95,-1.87,11.58,2.04,2.37,2.2,0.03,0.0,-0.15,17628,2019-04-29 17:27:43:559
-2.95,-1.87,11.58,-3.1,-1.1,2.39,0.0,-0.04,-0.15,17633,2019-04-29 17:27:43:564
-2.95,-1.87,11.58,-3.1,-1.1,2.39,0.0,-0.04,-0.15,17638,2019-04-29 17:27:43:569
-2.95,-1.87,11.58,-3.1,-1.1,2.39,0.0,-0.04,-0.15,17643,2019-04-29 17:27:43:574
-2.95,-1.87,11.58,-3.1,-1.1,2.39,0.0,-0.04,-0.15,17648,2019-04-29 17:27:43:579
-2.95,-1.87,11.58,-3.1,-1.1,2.39,0.0,-0.04,-0.15,17652,2019-04-29 17:27:43:583
-2.95,-1.87,11.58,-3.1,-1.1,2.39,0.0,-0.04,-0.15,17658,2019-04-29 17:27:43:589
-1.89,-2.39,10.98,-2.09,-1.87,1.66,0.12,0.02,-0.1,17663,2019-04-29 17:27:43:594
-1.89,-2.39,10.98,-2.09,-1.87,1.66,0.12,0.02,-0.1,17668,2019-04-29 17:27:43:599
1.19,-0.13,4.6,0.9,0.34,-4.59,0.03,0.0,-0.18,17672,2019-04-29 17:27:43:603
1.19,-0.13,4.6,0.9,0.34,-4.59,0.03,0.0,-0.18,17677,2019-04-29 17:27:43:608
1.19,-0.13,4.6,0.9,0.34,-4.59,0.03,0.0,-0.18,17683,2019-04-29 17:27:43:614
1.19,-0.13,4.6,0.9,0.34,-4.59,0.03,0.0,-0.18,17688,2019-04-29 17:27:43:619
2.12,2.84,13.92,1.85,2.96,3.99,-0.16,0.03,-0.24,17692,2019-04-29 17:27:43:623
2.12,2.84,13.92,1.85,2.96,3.99,-0.16,0.03,-0.24,17697,2019-04-29 17:27:43:628
2.12,2.84,13.92,1.85,2.96,3.99,-0.16,0.03,-0.24,17704,2019-04-29 17:27:43:635
0.52,2.18,14.42,1.85,2.96,3.99,0.1,0.04,-0.23,17708,2019-04-29 17:27:43:639
0.52,2.18,14.42,0.42,1.91,4.01,0.1,0.04,-0.23,17713,2019-04-29 17:27:43:644
0.52,2.18,14.42,0.42,1.91,4.01,0.1,0.04,-0.23,17718,2019-04-29 17:27:43:649
