ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.65,0.81,-9.57,0.43,0.84,-9.76,-0.48,0.09,0.14,-0.01,0.02,0.21,18.05,48.83,42,20.599,-5.037,-177.651,24404,2019-05-30 12:12:38:753
-0.65,0.81,-9.57,0.43,0.84,-9.76,-0.48,0.09,0.14,-0.01,0.02,0.21,18.05,48.83,42,20.599,-5.037,-177.651,24410,2019-05-30 12:12:38:759
-0.65,0.81,-9.57,0.43,0.84,-9.76,-0.48,0.09,0.14,-0.01,0.02,0.21,18.05,48.83,42,20.599,-5.037,-177.651,24418,2019-05-30 12:12:38:767
-0.65,0.81,-9.57,0.43,0.84,-9.76,-0.48,0.09,0.14,-0.01,0.02,0.21,18.05,48.83,42,20.599,-5.037,-177.651,24419,2019-05-30 12:12:38:768
-0.65,0.81,-9.57,0.43,0.84,-9.76,-0.48,0.09,0.14,-0.01,0.02,0.21,18.05,48.83,42,20.599,-5.037,-177.651,24425,2019-05-30 12:12:38:774
0.54,0.86,-9.33,0.43,0.84,-9.76,-0.48,0.09,0.14,-0.01,0.02,0.21,18.05,48.83,42,20.599,-5.037,-177.651,24430,2019-05-30 12:12:38:779
0.54,0.86,-9.33,0.46,0.81,-9.76,0.68,0.12,0.34,0.01,-0.01,0.23,18.11,45.29,41.1,20.599,-5.037,-177.651,24435,2019-05-30 12:12:38:784
0.54,0.86,-9.33,0.46,0.81,-9.76,0.68,0.12,0.34,0.01,-0.01,0.23,18.11,45.29,41.1,20.599,-5.037,-177.651,24440,2019-05-30 12:12:38:789
0.54,0.86,-9.33,0.46,0.81,-9.76,0.68,0.12,0.34,0.01,-0.01,0.23,18.11,45.29,41.1,20.599,-5.037,-177.651,24445,2019-05-30 12:12:38:794
0.54,0.86,-9.33,0.46,0.81,-9.76,0.68,0.12,0.34,0.01,-0.01,0.23,18.11,45.29,41.1,20.599,-5.037,-177.651,24450,2019-05-30 12:12:38:799
0.54,0.86,-9.33,0.46,0.81,-9.76,0.68,0.12,0.34,0.01,-0.01,0.23,18.11,45.29,41.1,20.599,-5.037,-177.651,24455,2019-05-30 12:12:38:804
0.54,0.86,-9.33,0.46,0.81,-9.76,0.68,0.12,0.34,0.01,-0.01,0.23,18.11,45.29,41.1,20.599,-5.037,-177.651,24460,2019-05-30 12:12:38:809
0.54,0.86,-9.33,0.46,0.81,-9.76,0.68,0.12,0.34,0.01,-0.01,0.23,18.11,45.29,41.1,20.599,-5.037,-177.651,24465,2019-05-30 12:12:38:814
0.54,0.86,-9.33,0.46,0.81,-9.76,0.68,0.12,0.34,0.01,-0.01,0.23,18.11,45.29,41.1,20.599,-5.037,-177.651,24470,2019-05-30 12:12:38:819
0.54,0.86,-9.33,0.46,0.81,-9.76,0.68,0.12,0.34,0.01,-0.01,0.23,18.11,45.29,41.1,20.599,-5.037,-177.651,24475,2019-05-30 12:12:38:824
0.92,0.53,-9.19,0.46,0.81,-9.76,0.68,0.12,0.34,0.01,-0.01,0.23,18.72,44.21,39.84,23.901,-4.739,-177.302,24480,2019-05-30 12:12:38:829
0.92,0.53,-9.19,0.48,0.78,-9.76,0.96,-0.24,0.49,-0.03,-0.04,0.27,18.72,44.21,39.84,23.901,-4.739,-177.302,24485,2019-05-30 12:12:38:834
0.92,0.53,-9.19,0.48,0.78,-9.76,0.96,-0.24,0.49,-0.03,-0.04,0.27,18.72,44.21,39.84,23.901,-4.739,-177.302,24490,2019-05-30 12:12:38:839
0.92,0.53,-9.19,0.48,0.78,-9.76,0.96,-0.24,0.49,-0.03,-0.04,0.27,18.72,44.21,39.84,23.901,-4.739,-177.302,24495,2019-05-30 12:12:38:844
0.92,0.53,-9.19,0.48,0.78,-9.76,0.96,-0.24,0.49,-0.03,-0.04,0.27,18.72,44.21,39.84,23.901,-4.739,-177.302,24499,2019-05-30 12:12:38:848
0.92,0.53,-9.19,0.48,0.78,-9.76,0.96,-0.24,0.49,-0.03,-0.04,0.27,18.72,44.21,39.84,23.901,-4.739,-177.302,24505,2019-05-30 12:12:38:854
-0.55,0.5,-9.66,0.48,0.78,-9.76,0.96,-0.24,0.49,-0.03,-0.04,0.27,17.88,40.85,39.72,23.901,-4.739,-177.302,24510,2019-05-30 12:12:38:859
-0.55,0.5,-9.66,0.5,0.75,-9.76,-0.47,-0.23,0.03,0,0.01,0.17,17.88,40.85,39.72,23.901,-4.739,-177.302,24514,2019-05-30 12:12:38:863
-0.55,0.5,-9.66,0.5,0.75,-9.76,-0.47,-0.23,0.03,0,0.01,0.17,17.88,40.85,39.72,23.901,-4.739,-177.302,24519,2019-05-30 12:12:38:868
-0.55,0.5,-9.66,0.5,0.75,-9.76,-0.47,-0.23,0.03,0,0.01,0.17,17.88,40.85,39.72,23.901,-4.739,-177.302,24526,2019-05-30 12:12:38:875
-0.55,0.5,-9.66,0.5,0.75,-9.76,-0.47,-0.23,0.03,0,0.01,0.17,17.88,40.85,39.72,23.901,-4.739,-177.302,24530,2019-05-30 12:12:38:879
-0.55,0.5,-9.66,0.5,0.75,-9.76,-0.47,-0.23,0.03,0,0.01,0.17,17.88,40.85,39.72,23.901,-4.739,-177.302,24534,2019-05-30 12:12:38:883
-0.55,0.5,-9.66,0.5,0.75,-9.76,-0.47,-0.23,0.03,0,0.01,0.17,17.88,40.85,39.72,23.901,-4.739,-177.302,24539,2019-05-30 12:12:38:888
-0.27,0.33,-9.86,0.5,0.75,-9.76,-0.08,-0.26,-0.01,0,0.01,0.17,18.11,39.65,38.94,25.019,-4.388,-177.067,24544,2019-05-30 12:12:38:893
-0.27,0.33,-9.86,0.5,0.75,-9.76,-0.08,-0.26,-0.01,0,0.01,0.17,18.11,39.65,38.94,25.019,-4.388,-177.067,24551,2019-05-30 12:12:38:900
-0.27,0.33,-9.86,0.5,0.75,-9.76,-0.08,-0.26,-0.01,0,0.01,0.17,18.11,39.65,38.94,25.019,-4.388,-177.067,24555,2019-05-30 12:12:38:904
-0.27,0.33,-9.86,0.5,0.75,-9.76,-0.08,-0.26,-0.01,0,0.01,0.17,18.11,39.65,38.94,25.019,-4.388,-177.067,24560,2019-05-30 12:12:38:909
-0.27,0.33,-9.86,0.5,0.75,-9.76,-0.08,-0.26,-0.01,0,0.01,0.17,18.11,39.65,38.94,25.019,-4.388,-177.067,24565,2019-05-30 12:12:38:914
-0.27,0.33,-9.86,0.5,0.75,-9.76,-0.08,-0.26,-0.01,0,0.01,0.17,18.11,39.65,38.94,25.019,-4.388,-177.067,24570,2019-05-30 12:12:38:919
0.37,0.45,-9.57,0.51,0.72,-9.76,0.48,-0.2,0.13,-0.03,0,0.18,18.18,37.14,38.46,25.019,-4.388,-177.067,24576,2019-05-30 12:12:38:925
0.37,0.45,-9.57,0.51,0.72,-9.76,0.48,-0.2,0.13,-0.03,0,0.18,18.18,37.14,38.46,25.019,-4.388,-177.067,24580,2019-05-30 12:12:38:929
0.37,0.45,-9.57,0.51,0.72,-9.76,0.48,-0.2,0.13,-0.03,0,0.18,18.18,37.14,38.46,25.019,-4.388,-177.067,24585,2019-05-30 12:12:38:934
0.37,0.45,-9.57,0.51,0.72,-9.76,0.48,-0.2,0.13,-0.03,0,0.18,18.18,37.14,38.46,25.019,-4.388,-177.067,24590,2019-05-30 12:12:38:939
0.37,0.45,-9.57,0.51,0.72,-9.76,0.48,-0.2,0.13,-0.03,0,0.18,18.18,37.14,38.46,25.019,-4.388,-177.067,24595,2019-05-30 12:12:38:944
0.05,0.42,-10.19,0.53,0.7,-9.76,0.16,-0.23,-0.44,-0.03,0,0.18,18.18,37.14,38.46,25.019,-4.388,-177.067,24601,2019-05-30 12:12:38:950
0.05,0.42,-10.19,0.53,0.7,-9.76,0.16,-0.23,-0.44,-0.03,0,0.18,18.18,37.14,38.46,25.019,-4.388,-177.067,24605,2019-05-30 12:12:38:954
0.05,0.42,-10.19,0.53,0.7,-9.76,0.16,-0.23,-0.44,-0.03,0,0.18,18.18,37.14,38.46,25.019,-4.388,-177.067,24610,2019-05-30 12:12:38:959
0.05,0.42,-10.19,0.53,0.7,-9.76,0.16,-0.23,-0.44,-0.03,0,0.18,18.18,37.14,38.46,25.019,-4.388,-177.067,24615,2019-05-30 12:12:38:964
0.05,0.42,-10.19,0.53,0.7,-9.76,0.16,-0.23,-0.44,0.03,0,0.18,18.05,33.78,38.22,28.726,-4.096,-176.892,24620,2019-05-30 12:12:38:969
0.05,0.42,-10.19,0.53,0.7,-9.76,0.16,-0.23,-0.44,0.03,0,0.18,18.05,33.78,38.22,28.726,-4.096,-176.892,24624,2019-05-30 12:12:38:973
0.05,0.42,-10.19,0.53,0.7,-9.76,0.16,-0.23,-0.44,0.03,0,0.18,18.05,33.78,38.22,28.726,-4.096,-176.892,24630,2019-05-30 12:12:38:979
0.05,0.42,-10.19,0.53,0.7,-9.76,0.16,-0.23,-0.44,0.03,0,0.18,18.05,33.78,38.22,28.726,-4.096,-176.892,24634,2019-05-30 12:12:38:983
0.05,0.42,-10.19,0.53,0.7,-9.76,0.16,-0.23,-0.44,0.03,0,0.18,18.05,33.78,38.22,28.726,-4.096,-176.892,24640,2019-05-30 12:12:38:989
-1.01,-0.78,-8.68,0.54,0.67,-9.76,-0.86,-1.36,1.08,0.03,0,0.18,18.05,33.78,38.22,28.726,-4.096,-176.892,24644,2019-05-30 12:12:38:993
-1.01,-0.78,-8.68,0.54,0.67,-9.76,-0.86,-1.36,1.08,0.03,0,0.18,18.05,33.78,38.22,28.726,-4.096,-176.892,24650,2019-05-30 12:12:38:999
-1.01,-0.78,-8.68,0.54,0.67,-9.76,-0.86,-1.36,1.08,0.03,0,0.18,18.05,33.78,38.22,28.726,-4.096,-176.892,24655,2019-05-30 12:12:39:004
-1.01,-0.78,-8.68,0.54,0.67,-9.76,-0.86,-1.36,1.08,0.03,0,0.18,18.05,33.78,38.22,28.726,-4.096,-176.892,24660,2019-05-30 12:12:39:009
-1.01,-0.78,-8.68,0.54,0.67,-9.76,-0.86,-1.36,1.08,0.03,0,0.18,18.05,33.78,38.22,28.726,-4.096,-176.892,24665,2019-05-30 12:12:39:014
-1.01,-0.78,-8.68,0.54,0.67,-9.76,-0.86,-1.36,1.08,0.03,0,0.18,18.05,33.78,38.22,28.726,-4.096,-176.892,24670,2019-05-30 12:12:39:019
-0.54,0.08,-10.23,0.54,0.67,-9.76,-0.42,-0.44,-0.51,0.02,-0.01,0.19,18.24,30.83,39.66,30.999,-3.921,-176.833,24675,2019-05-30 12:12:39:024
-0.54,0.08,-10.23,0.54,0.67,-9.76,-0.42,-0.44,-0.51,0.02,-0.01,0.19,18.24,30.83,39.66,30.999,-3.921,-176.833,24680,2019-05-30 12:12:39:029
-0.54,0.08,-10.23,0.54,0.67,-9.76,-0.42,-0.44,-0.51,0.02,-0.01,0.19,18.24,30.83,39.66,30.999,-3.921,-176.833,24685,2019-05-30 12:12:39:034
-0.54,0.08,-10.23,0.54,0.67,-9.76,-0.42,-0.44,-0.51,0.02,-0.01,0.19,18.24,30.83,39.66,30.999,-3.921,-176.833,24691,2019-05-30 12:12:39:040
-0.54,0.08,-10.23,0.54,0.67,-9.76,-0.42,-0.44,-0.51,0.02,-0.01,0.19,18.24,30.83,39.66,30.999,-3.921,-176.833,24695,2019-05-30 12:12:39:044
-0.54,0.08,-10.23,0.54,0.67,-9.76,-0.42,-0.44,-0.51,0.02,-0.01,0.19,18.24,30.83,39.66,30.999,-3.921,-176.833,24699,2019-05-30 12:12:39:048
-0.54,0.08,-10.23,0.54,0.67,-9.76,-0.42,-0.44,-0.51,0.02,-0.01,0.19,18.24,30.83,39.66,30.999,-3.921,-176.833,24707,2019-05-30 12:12:39:056
-0.54,0.08,-10.23,0.54,0.67,-9.76,-0.42,-0.44,-0.51,0.02,-0.01,0.19,18.24,30.83,39.66,30.999,-3.921,-176.833,24709,2019-05-30 12:12:39:058
-0.44,0.82,-10.19,0.55,0.65,-9.76,-0.27,0.33,-0.44,0,-0.01,0.16,18.24,28.19,39.9,30.999,-3.921,-176.833,24715,2019-05-30 12:12:39:064
-0.44,0.82,-10.19,0.55,0.65,-9.76,-0.27,0.33,-0.44,0,-0.01,0.16,18.24,28.19,39.9,30.999,-3.921,-176.833,24720,2019-05-30 12:12:39:069
-0.44,0.82,-10.19,0.55,0.65,-9.76,-0.27,0.33,-0.44,0,-0.01,0.16,18.24,28.19,39.9,30.999,-3.921,-176.833,24725,2019-05-30 12:12:39:074
-0.44,0.82,-10.19,0.55,0.65,-9.76,-0.27,0.33,-0.44,0,-0.01,0.16,18.24,28.19,39.9,30.999,-3.921,-176.833,24729,2019-05-30 12:12:39:078
-0.44,0.82,-10.19,0.55,0.65,-9.76,-0.27,0.33,-0.44,0,-0.01,0.16,18.24,28.19,39.9,30.999,-3.921,-176.833,24735,2019-05-30 12:12:39:084
0.25,0.6,-9.26,0.56,0.64,-9.76,-0.27,0.33,-0.44,0,-0.01,0.16,18.24,28.19,39.9,30.999,-3.921,-176.833,24739,2019-05-30 12:12:39:088
0.25,0.6,-9.26,0.56,0.64,-9.76,-0.12,0.18,0.1,0.05,-0.01,0.06,17.69,25.97,40.02,35.424,-3.746,-176.716,24750,2019-05-30 12:12:39:099
0.25,0.6,-9.26,0.56,0.64,-9.76,-0.12,0.18,0.1,0.05,-0.01,0.06,17.69,25.97,40.02,35.424,-3.746,-176.716,24752,2019-05-30 12:12:39:101
0.25,0.6,-9.26,0.56,0.64,-9.76,-0.12,0.18,0.1,0.05,-0.01,0.06,17.69,25.97,40.02,35.424,-3.746,-176.716,24755,2019-05-30 12:12:39:104
0.25,0.6,-9.26,0.56,0.64,-9.76,-0.12,0.18,0.1,0.05,-0.01,0.06,17.69,25.97,40.02,35.424,-3.746,-176.716,24760,2019-05-30 12:12:39:109
0.25,0.6,-9.26,0.56,0.64,-9.76,-0.12,0.18,0.1,0.05,-0.01,0.06,17.69,25.97,40.02,35.424,-3.746,-176.716,24766,2019-05-30 12:12:39:115
0.25,0.6,-9.26,0.56,0.64,-9.76,-0.12,0.18,0.1,0.05,-0.01,0.06,17.69,25.97,40.02,35.424,-3.746,-176.716,24771,2019-05-30 12:12:39:120
0.25,0.6,-9.26,0.56,0.64,-9.76,-0.12,0.18,0.1,0.05,-0.01,0.06,17.69,25.97,40.02,35.424,-3.746,-176.716,24775,2019-05-30 12:12:39:124
-1.51,0.43,-10.65,0.56,0.64,-9.76,-0.12,0.18,0.1,0.05,-0.01,0.06,18.24,24.53,40.91,35.424,-3.746,-176.716,24781,2019-05-30 12:12:39:130
-1.51,0.43,-10.65,0.56,0.64,-9.76,-1.39,0.05,-0.94,0.06,0,0.02,18.24,24.53,40.91,35.424,-3.746,-176.716,24785,2019-05-30 12:12:39:134
-1.51,0.43,-10.65,0.56,0.64,-9.76,-1.39,0.05,-0.94,0.06,0,0.02,18.24,24.53,40.91,35.424,-3.746,-176.716,24790,2019-05-30 12:12:39:139
-1.51,0.43,-10.65,0.56,0.64,-9.76,-1.39,0.05,-0.94,0.06,0,0.02,18.24,24.53,40.91,35.424,-3.746,-176.716,24795,2019-05-30 12:12:39:144
-1.51,0.43,-10.65,0.56,0.64,-9.76,-1.39,0.05,-0.94,0.06,0,0.02,18.24,24.53,40.91,35.424,-3.746,-176.716,24800,2019-05-30 12:12:39:149
-1.51,0.43,-10.65,0.56,0.64,-9.76,-1.39,0.05,-0.94,0.06,0,0.02,18.24,24.53,40.91,35.424,-3.746,-176.716,24806,2019-05-30 12:12:39:155
-0.44,0.02,-9.41,0.56,0.64,-9.76,-1.39,0.05,-0.94,0.06,0,0.02,18.36,23.87,41.1,37.422,-3.746,-176.716,24810,2019-05-30 12:12:39:159
-0.44,0.02,-9.41,0.56,0.64,-9.76,-0.56,0.58,-0.71,0.06,0,0.02,18.36,23.87,41.1,37.422,-3.746,-176.716,24815,2019-05-30 12:12:39:164
-0.44,0.02,-9.41,0.56,0.64,-9.76,-0.56,0.58,-0.71,0.06,0,0.02,18.36,23.87,41.1,37.422,-3.746,-176.716,24819,2019-05-30 12:12:39:168
-0.44,0.02,-9.41,0.56,0.64,-9.76,-0.56,0.58,-0.71,0.06,0,0.02,18.36,23.87,41.1,37.422,-3.746,-176.716,24825,2019-05-30 12:12:39:174
-0.44,0.02,-9.41,0.56,0.64,-9.76,-0.56,0.58,-0.71,0.06,0,0.02,18.36,23.87,41.1,37.422,-3.746,-176.716,24830,2019-05-30 12:12:39:179
-0.44,0.02,-9.41,0.56,0.64,-9.76,-0.56,0.58,-0.71,0.01,0.02,0.02,18.36,23.87,41.1,37.422,-3.746,-176.716,24836,2019-05-30 12:12:39:185
-0.44,0.02,-9.41,0.56,0.64,-9.76,-0.56,0.58,-0.71,0.01,0.02,0.02,18.36,23.87,41.1,37.422,-3.746,-176.716,24840,2019-05-30 12:12:39:189
-0.44,-0.29,-9.31,0.56,0.64,-9.76,-0.53,-0.66,0.37,0.01,0.02,0.02,18.77,23.15,41.88,37.422,-3.746,-176.716,24845,2019-05-30 12:12:39:194
-0.73,-0.29,-9.31,0.56,0.64,-9.76,-0.53,-0.66,0.37,0.01,0.02,0.02,18.77,23.15,41.88,37.422,-3.746,-176.716,24852,2019-05-30 12:12:39:201
-0.73,-0.29,-9.31,0.56,0.64,-9.76,-0.53,-0.66,0.37,0.01,0.02,0.02,18.77,23.15,41.88,37.422,-3.746,-176.716,24855,2019-05-30 12:12:39:204
-0.73,-0.29,-9.31,0.56,0.64,-9.76,-0.53,-0.66,0.37,0.01,0.02,0.02,18.77,23.15,41.88,37.422,-3.746,-176.716,24859,2019-05-30 12:12:39:208
-0.73,-0.29,-9.31,0.56,0.64,-9.76,-0.53,-0.66,0.37,0.01,0.02,0.02,18.77,23.15,41.88,37.422,-3.746,-176.716,24865,2019-05-30 12:12:39:214
-0.73,-0.29,-9.31,0.56,0.64,-9.76,-0.53,-0.66,0.37,0.01,0,0.05,18.77,23.15,41.88,37.422,-3.746,-176.716,24870,2019-05-30 12:12:39:219
-0.73,-0.29,-9.31,0.56,0.64,-9.76,-0.53,-0.66,0.37,0.01,0,0.05,18.77,23.15,41.88,37.422,-3.746,-176.716,24874,2019-05-30 12:12:39:223
-0.73,-0.29,-9.31,0.56,0.64,-9.76,-0.53,-0.66,0.37,0.01,0,0.05,18.77,23.15,41.88,37.422,-3.746,-176.716,24879,2019-05-30 12:12:39:228
-1.02,0.74,-10.3,0.57,0.63,-9.76,-0.75,0.38,-0.55,0.01,0,0.05,17.64,22.5,42.18,38.493,-3.746,-176.716,24886,2019-05-30 12:12:39:235
-1.02,0.74,-10.3,0.57,0.63,-9.76,-0.75,0.38,-0.55,0.01,0,0.05,17.64,22.5,42.18,38.493,-3.746,-176.716,24890,2019-05-30 12:12:39:239
-1.02,0.74,-10.3,0.57,0.63,-9.76,-0.75,0.38,-0.55,0.01,0,0.05,17.64,22.5,42.18,38.493,-3.746,-176.716,24895,2019-05-30 12:12:39:244
-1.02,0.74,-10.3,0.57,0.63,-9.76,-0.75,0.38,-0.55,0.01,0,0.05,17.64,22.5,42.18,38.493,-3.746,-176.716,24900,2019-05-30 12:12:39:249
-1.02,0.74,-10.3,0.57,0.63,-9.76,-0.75,0.38,-0.55,0.01,0,0.05,17.64,22.5,42.18,38.493,-3.746,-176.716,24905,2019-05-30 12:12:39:254
0.1,1.13,-9.82,0.58,0.62,-9.76,0.39,0.74,-0.07,-0.01,-0.01,0.1,17.94,22.25,42.24,38.493,-3.746,-176.716,24910,2019-05-30 12:12:39:259
0.1,1.13,-9.82,0.58,0.62,-9.76,0.39,0.74,-0.07,-0.01,-0.01,0.1,17.94,22.25,42.24,38.493,-3.746,-176.716,24915,2019-05-30 12:12:39:264
0.1,1.13,-9.82,0.58,0.62,-9.76,0.39,0.74,-0.07,-0.01,-0.01,0.1,17.94,22.25,42.24,38.493,-3.746,-176.716,24919,2019-05-30 12:12:39:268
0.1,1.13,-9.82,0.58,0.62,-9.76,0.39,0.74,-0.07,-0.01,-0.01,0.1,17.94,22.25,42.24,38.493,-3.746,-176.716,24924,2019-05-30 12:12:39:273
0.1,1.13,-9.82,0.58,0.62,-9.76,0.39,0.74,-0.07,-0.01,-0.01,0.1,17.94,22.25,42.24,38.493,-3.746,-176.716,24929,2019-05-30 12:12:39:278
0.1,1.13,-9.82,0.58,0.62,-9.76,0.39,0.74,-0.07,-0.01,-0.01,0.1,17.94,22.25,42.24,38.493,-3.746,-176.716,24935,2019-05-30 12:12:39:284
0.1,1.13,-9.82,0.58,0.62,-9.76,0.39,0.74,-0.07,-0.01,-0.01,0.1,17.94,22.25,42.24,38.493,-3.746,-176.716,24939,2019-05-30 12:12:39:288
0.1,1.13,-9.82,0.58,0.62,-9.76,0.39,0.74,-0.07,-0.01,-0.01,0.1,17.94,22.25,42.24,38.493,-3.746,-176.716,24945,2019-05-30 12:12:39:294
-1.13,0.17,-10.63,0.58,0.62,-9.76,-0.73,-0.26,-0.85,-0.01,-0.01,0.16,18.41,21.36,42.12,40.991,-3.628,-176.599,24950,2019-05-30 12:12:39:299
-1.13,0.17,-10.63,0.58,0.62,-9.76,-0.73,-0.26,-0.85,-0.01,-0.01,0.16,18.41,21.36,42.12,40.991,-3.628,-176.599,24955,2019-05-30 12:12:39:304
-1.13,0.17,-10.63,0.58,0.62,-9.76,-0.73,-0.26,-0.85,-0.01,-0.01,0.16,18.41,21.36,42.12,40.991,-3.628,-176.599,24960,2019-05-30 12:12:39:309
-1.13,0.17,-10.63,0.58,0.62,-9.76,-0.73,-0.26,-0.85,-0.01,-0.01,0.16,18.41,21.36,42.12,40.991,-3.628,-176.599,24965,2019-05-30 12:12:39:314
-1.13,0.17,-10.63,0.58,0.62,-9.76,-0.73,-0.26,-0.85,-0.01,-0.01,0.16,18.41,21.36,42.12,40.991,-3.628,-176.599,24970,2019-05-30 12:12:39:319
-1.13,0.17,-10.63,0.58,0.62,-9.76,-0.73,-0.26,-0.85,-0.01,-0.01,0.16,18.41,21.36,42.12,40.991,-3.628,-176.599,24975,2019-05-30 12:12:39:324
-0.46,0.5,-10.12,0.58,0.62,-9.76,-0.73,-0.26,-0.85,-0.01,-0.01,0.16,18.41,21.36,42.12,40.991,-3.628,-176.599,24980,2019-05-30 12:12:39:329
-0.46,0.5,-10.12,0.59,0.62,-9.76,-0.07,0.11,-0.34,0.01,0.04,0.12,17.58,19.86,41.16,40.991,-3.628,-176.599,24985,2019-05-30 12:12:39:334
-0.46,0.5,-10.12,0.59,0.62,-9.76,-0.07,0.11,-0.34,0.01,0.04,0.12,17.58,19.86,41.16,40.991,-3.628,-176.599,24990,2019-05-30 12:12:39:339
-0.46,0.5,-10.12,0.59,0.62,-9.76,-0.07,0.11,-0.34,0.01,0.04,0.12,17.58,19.86,41.16,40.991,-3.628,-176.599,24994,2019-05-30 12:12:39:343
-0.46,0.5,-10.12,0.59,0.62,-9.76,-0.07,0.11,-0.34,0.01,0.04,0.12,17.58,19.86,41.16,40.991,-3.628,-176.599,25000,2019-05-30 12:12:39:349
-0.46,0.5,-10.12,0.59,0.62,-9.76,-0.07,0.11,-0.34,0.01,0.04,0.12,17.58,19.86,41.16,40.991,-3.628,-176.599,25005,2019-05-30 12:12:39:354
-0.46,0.5,-10.12,0.59,0.62,-9.76,-0.07,0.11,-0.34,0.01,0.04,0.12,17.58,19.86,41.16,40.991,-3.628,-176.599,25010,2019-05-30 12:12:39:359
-0.46,0.5,-10.12,0.59,0.62,-9.76,-0.07,0.11,-0.34,0.01,0.04,0.12,17.58,19.86,41.16,40.991,-3.628,-176.599,25015,2019-05-30 12:12:39:364
-0.07,0.22,-9.31,0.59,0.63,-9.76,0.25,-0.13,0.44,-0.05,-0.01,0.2,16.86,19.73,40.91,40.851,-3.628,-176.541,25020,2019-05-30 12:12:39:369
-0.07,0.22,-9.31,0.59,0.63,-9.76,0.25,-0.13,0.44,-0.05,-0.01,0.2,16.86,19.73,40.91,40.851,-3.628,-176.541,25025,2019-05-30 12:12:39:374
-0.07,0.22,-9.31,0.59,0.63,-9.76,0.25,-0.13,0.44,-0.05,-0.01,0.2,16.86,19.73,40.91,40.851,-3.628,-176.541,25030,2019-05-30 12:12:39:379
-0.07,0.22,-9.31,0.59,0.63,-9.76,0.25,-0.13,0.44,-0.05,-0.01,0.2,16.86,19.73,40.91,40.851,-3.628,-176.541,25035,2019-05-30 12:12:39:384
-0.07,0.22,-9.31,0.59,0.63,-9.76,0.25,-0.13,0.44,-0.05,-0.01,0.2,16.86,19.73,40.91,40.851,-3.628,-176.541,25040,2019-05-30 12:12:39:389
-0.07,0.22,-9.31,0.59,0.63,-9.76,0.25,-0.13,0.44,-0.05,-0.01,0.2,16.86,19.73,40.91,40.851,-3.628,-176.541,25044,2019-05-30 12:12:39:393
-0.86,0,-9.4,0.59,0.63,-9.76,0.25,-0.13,0.44,-0.05,-0.01,0.2,16.44,19.07,40.26,40.851,-3.628,-176.541,25049,2019-05-30 12:12:39:398
-0.86,0,-9.4,0.61,0.61,-9.76,-0.59,-0.29,0.32,-0.02,0.06,0.1,16.44,19.07,40.26,40.851,-3.628,-176.541,25055,2019-05-30 12:12:39:404
-0.86,0,-9.4,0.61,0.61,-9.76,-0.59,-0.29,0.32,-0.02,0.06,0.1,16.44,19.07,40.26,40.851,-3.628,-176.541,25060,2019-05-30 12:12:39:409
-0.86,0,-9.4,0.61,0.61,-9.76,-0.59,-0.29,0.32,-0.02,0.06,0.1,16.44,19.07,40.26,40.851,-3.628,-176.541,25065,2019-05-30 12:12:39:414
-0.86,0,-9.4,0.61,0.61,-9.76,-0.59,-0.29,0.32,-0.02,0.06,0.1,16.44,19.07,40.26,40.851,-3.628,-176.541,25073,2019-05-30 12:12:39:422
-0.86,0,-9.4,0.61,0.61,-9.76,-0.59,-0.29,0.32,-0.02,0.06,0.1,16.44,19.07,40.26,40.851,-3.628,-176.541,25075,2019-05-30 12:12:39:424
0.52,-0.02,-8.88,0.61,0.61,-9.76,0.65,-0.28,0.74,-0.02,0.06,0.1,14.69,17.51,38.88,40.565,-3.569,-176.424,25080,2019-05-30 12:12:39:429
0.52,-0.02,-8.88,0.61,0.59,-9.76,0.65,-0.28,0.74,-0.02,0.06,0.1,14.69,17.51,38.88,40.565,-3.569,-176.424,25086,2019-05-30 12:12:39:435
0.52,-0.02,-8.88,0.61,0.59,-9.76,0.65,-0.28,0.74,0.09,-0.06,0.06,14.69,17.51,38.88,40.565,-3.569,-176.424,25092,2019-05-30 12:12:39:441
0.52,-0.02,-8.88,0.61,0.59,-9.76,0.65,-0.28,0.74,0.09,-0.06,0.06,14.69,17.51,38.88,40.565,-3.569,-176.424,25096,2019-05-30 12:12:39:445
0.52,-0.02,-8.88,0.61,0.59,-9.76,0.65,-0.28,0.74,0.09,-0.06,0.06,14.69,17.51,38.88,40.565,-3.569,-176.424,25100,2019-05-30 12:12:39:449
0.52,-0.02,-8.88,0.61,0.59,-9.76,0.65,-0.28,0.74,0.09,-0.06,0.06,14.69,17.51,38.88,40.565,-3.569,-176.424,25104,2019-05-30 12:12:39:453
0.52,-0.02,-8.88,0.61,0.58,-9.76,0.68,0.13,-0.01,0.09,-0.06,0.06,14.69,17.51,38.88,40.565,-3.569,-176.424,25113,2019-05-30 12:12:39:462
