ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
4.84,-8.63,0.82,4.78,-8.56,-0.06,-0.38,0.44,-0.17,-0.19,0.27,-2.03,-108.4,45.1,-137.7,242.5,62.0,-90.7,23782,2019-05-30 12:12:37:983
4.84,-8.63,0.82,4.78,-8.56,-0.06,-0.38,0.44,-0.17,-0.19,0.27,-2.03,-108.4,45.1,-137.7,242.5,62.0,-90.7,23786,2019-05-30 12:12:37:987
4.84,-8.63,0.82,4.78,-8.56,-0.06,-0.38,0.44,-0.17,-0.19,0.27,-2.03,-108.4,45.1,-137.7,242.5,62.0,-90.7,23791,2019-05-30 12:12:37:992
4.84,-8.63,0.82,4.78,-8.56,-0.06,-0.38,0.44,-0.17,-0.19,0.27,-2.03,-108.4,45.1,-137.7,242.5,62.0,-90.7,23795,2019-05-30 12:12:37:996
4.84,-8.63,0.82,4.78,-8.56,-0.06,-0.38,0.44,-0.17,-0.19,0.27,-2.03,-108.4,45.1,-137.7,242.5,62.0,-90.7,23800,2019-05-30 12:12:38:001
4.84,-8.63,0.82,4.78,-8.56,-0.06,-0.38,0.44,-0.17,-0.19,0.27,-2.03,-108.4,45.1,-137.7,242.5,62.0,-90.7,23805,2019-05-30 12:12:38:006
5.56,-8.63,0.19,5.13,-8.35,-0.07,-0.75,-0.13,0.33,-0.2,0.27,-2.06,-111.1,45.0,-137.2,242.0,60.8,-90.7,23811,2019-05-30 12:12:38:012
5.56,-8.63,0.19,5.13,-8.35,-0.07,-0.75,-0.13,0.33,-0.2,0.27,-2.06,-111.1,45.0,-137.2,242.0,60.8,-90.7,23815,2019-05-30 12:12:38:016
5.56,-8.63,0.19,5.13,-8.35,-0.07,-0.75,-0.13,0.33,-0.2,0.27,-2.06,-111.1,45.0,-137.2,242.0,60.8,-90.7,23820,2019-05-30 12:12:38:021
5.56,-8.63,0.19,5.13,-8.35,-0.07,-0.75,-0.13,0.33,-0.2,0.27,-2.06,-111.1,45.0,-137.2,242.0,60.8,-90.7,23825,2019-05-30 12:12:38:026
5.84,-8.07,0.18,5.81,-7.89,-0.08,-0.18,-0.03,-0.2,-0.22,0.23,-2.13,-117.0,43.9,-136.4,242.0,60.8,-90.7,23831,2019-05-30 12:12:38:032
5.84,-8.07,0.18,5.81,-7.89,-0.08,-0.18,-0.03,-0.2,-0.22,0.23,-2.13,-117.0,43.9,-136.4,242.0,60.8,-90.7,23834,2019-05-30 12:12:38:035
5.84,-8.07,0.18,5.81,-7.89,-0.08,-0.18,-0.03,-0.2,-0.22,0.23,-2.13,-117.0,43.9,-136.4,242.0,60.8,-90.7,23840,2019-05-30 12:12:38:041
5.95,-7.62,0.07,5.81,-7.89,-0.08,-0.09,0.03,0.06,-0.22,0.23,-2.15,-119.5,43.4,-135.7,242.0,60.8,-90.7,23846,2019-05-30 12:12:38:047
5.95,-7.62,0.07,5.81,-7.89,-0.08,-0.09,0.03,0.06,-0.22,0.23,-2.15,-119.5,43.4,-135.7,242.0,60.8,-90.7,23850,2019-05-30 12:12:38:051
5.95,-7.62,0.07,6.15,-7.63,-0.09,0.13,-0.19,0.12,-0.22,0.22,-2.19,-119.5,43.4,-135.7,242.0,60.8,-90.7,23856,2019-05-30 12:12:38:057
5.95,-7.62,0.07,6.15,-7.63,-0.09,0.13,-0.19,0.12,-0.22,0.22,-2.19,-119.5,43.4,-135.7,242.0,60.8,-90.7,23860,2019-05-30 12:12:38:061
5.95,-7.62,0.07,6.15,-7.63,-0.09,0.13,-0.19,0.12,-0.22,0.22,-2.19,-119.5,43.4,-135.7,242.0,60.8,-90.7,23866,2019-05-30 12:12:38:067
5.95,-7.62,0.07,6.15,-7.63,-0.09,0.13,-0.19,0.12,-0.22,0.22,-2.19,-119.5,43.4,-135.7,242.0,60.8,-90.7,23871,2019-05-30 12:12:38:072
5.95,-7.62,0.07,6.15,-7.63,-0.09,0.13,-0.19,0.12,-0.22,0.22,-2.19,-119.5,43.4,-135.7,242.0,60.8,-90.7,23878,2019-05-30 12:12:38:079
5.95,-7.62,0.07,6.15,-7.63,-0.09,0.13,-0.19,0.12,-0.22,0.22,-2.19,-119.5,43.4,-135.7,242.0,60.8,-90.7,23881,2019-05-30 12:12:38:082
6.76,-7.86,0.63,6.48,-7.35,-0.1,0.12,-0.36,0.25,-0.23,0.21,-2.21,-123.7,42.5,-134.7,243.6,51.1,-90.8,23885,2019-05-30 12:12:38:086
6.76,-7.86,0.63,6.48,-7.35,-0.1,0.12,-0.36,0.25,-0.23,0.21,-2.21,-123.7,42.5,-134.7,243.6,51.1,-90.8,23890,2019-05-30 12:12:38:091
6.76,-7.86,0.63,6.48,-7.35,-0.1,0.12,-0.36,0.25,-0.24,0.21,-2.28,-123.7,42.5,-134.7,243.6,51.1,-90.8,23895,2019-05-30 12:12:38:096
6.76,-7.86,0.63,6.48,-7.35,-0.1,0.12,-0.36,0.25,-0.24,0.21,-2.28,-123.7,42.5,-134.7,243.6,51.1,-90.8,23900,2019-05-30 12:12:38:101
6.76,-7.86,0.63,6.48,-7.35,-0.1,0.12,-0.36,0.25,-0.24,0.21,-2.28,-123.7,42.5,-134.7,243.6,51.1,-90.8,23905,2019-05-30 12:12:38:106
6.8,-6.81,0.41,7.12,-6.73,-0.11,-0.42,-0.01,0.06,-0.26,0.2,-2.3,-129.2,39.2,-133.6,243.6,51.1,-90.8,23910,2019-05-30 12:12:38:111
6.8,-6.81,0.41,7.12,-6.73,-0.11,-0.42,-0.01,0.06,-0.26,0.2,-2.3,-129.2,39.2,-133.6,243.6,51.1,-90.8,23915,2019-05-30 12:12:38:116
6.8,-6.81,0.41,7.12,-6.73,-0.11,-0.42,-0.01,0.06,-0.26,0.2,-2.3,-129.2,39.2,-133.6,243.6,51.1,-90.8,23920,2019-05-30 12:12:38:121
6.8,-6.81,0.41,7.12,-6.73,-0.11,-0.42,-0.01,0.06,-0.26,0.2,-2.3,-129.2,39.2,-133.6,243.6,51.1,-90.8,23925,2019-05-30 12:12:38:126
7.84,-6.95,0.18,7.43,-6.39,-0.12,0.35,-0.44,-0.18,-0.26,0.18,-2.34,-132.2,38.3,-132.8,245.5,43.4,-90.9,23930,2019-05-30 12:12:38:131
7.84,-6.95,0.18,7.43,-6.39,-0.12,0.35,-0.44,-0.18,-0.26,0.18,-2.34,-132.2,38.3,-132.8,245.5,43.4,-90.9,23935,2019-05-30 12:12:38:136
7.84,-6.95,0.18,7.43,-6.39,-0.12,0.35,-0.44,-0.18,-0.26,0.18,-2.34,-132.2,38.3,-132.8,245.5,43.4,-90.9,23941,2019-05-30 12:12:38:142
7.84,-6.95,0.18,7.43,-6.39,-0.12,0.35,-0.44,-0.18,-0.26,0.18,-2.34,-132.2,38.3,-132.8,245.5,43.4,-90.9,23946,2019-05-30 12:12:38:147
8.08,-6.0,0.49,7.73,-6.02,-0.12,0.26,0.1,0.12,-0.27,0.17,-2.39,-135.1,37.5,-131.7,245.5,43.4,-90.9,23950,2019-05-30 12:12:38:151
8.08,-6.0,0.49,7.73,-6.02,-0.12,0.26,0.1,0.12,-0.27,0.17,-2.39,-135.1,37.5,-131.7,245.5,43.4,-90.9,23955,2019-05-30 12:12:38:156
8.08,-6.0,0.49,7.73,-6.02,-0.12,0.26,0.1,0.12,-0.27,0.17,-2.39,-135.1,37.5,-131.7,245.5,43.4,-90.9,23960,2019-05-30 12:12:38:161
8.08,-6.0,0.49,7.73,-6.02,-0.12,0.26,0.1,0.12,-0.27,0.17,-2.39,-135.1,37.5,-131.7,245.5,43.4,-90.9,23965,2019-05-30 12:12:38:166
8.08,-6.0,0.49,7.73,-6.02,-0.12,0.26,0.1,0.12,-0.27,0.17,-2.39,-135.1,37.5,-131.7,245.5,43.4,-90.9,23970,2019-05-30 12:12:38:171
8.76,-5.96,0.77,8.01,-5.64,-0.13,0.62,-0.2,0.37,-0.28,0.16,-2.44,-137.9,35.9,-131.6,247.7,37.9,-90.9,23975,2019-05-30 12:12:38:176
8.76,-5.96,0.77,8.01,-5.64,-0.13,0.62,-0.2,0.37,-0.28,0.16,-2.44,-137.9,35.9,-131.6,247.7,37.9,-90.9,23981,2019-05-30 12:12:38:182
8.76,-5.96,0.77,8.01,-5.64,-0.13,0.62,-0.2,0.37,-0.28,0.16,-2.44,-137.9,35.9,-131.6,247.7,37.9,-90.9,23985,2019-05-30 12:12:38:186
8.59,-5.09,0.55,8.01,-5.64,-0.13,0.1,0.23,0.17,-0.27,0.14,-2.48,-141.1,34.2,-131.7,247.7,37.9,-90.9,23990,2019-05-30 12:12:38:191
8.59,-5.09,0.55,8.28,-5.23,-0.14,0.1,0.23,0.17,-0.27,0.14,-2.48,-141.1,34.2,-131.7,247.7,37.9,-90.9,23995,2019-05-30 12:12:38:196
8.59,-5.09,0.55,8.28,-5.23,-0.14,0.1,0.23,0.17,-0.27,0.14,-2.48,-141.1,34.2,-131.7,247.7,37.9,-90.9,24000,2019-05-30 12:12:38:201
8.59,-5.09,0.55,8.28,-5.23,-0.14,0.1,0.23,0.17,-0.27,0.14,-2.48,-141.1,34.2,-131.7,247.7,37.9,-90.9,24005,2019-05-30 12:12:38:206
9.07,-4.66,0.19,8.54,-4.81,-0.14,0.29,0.21,-0.2,-0.28,0.12,-2.51,-143.7,32.6,-131.4,250.3,32.3,-91.0,24010,2019-05-30 12:12:38:211
9.07,-4.66,0.19,8.54,-4.81,-0.14,0.29,0.21,-0.2,-0.28,0.12,-2.51,-143.7,32.6,-131.4,250.3,32.3,-91.0,24015,2019-05-30 12:12:38:216
9.07,-4.66,0.19,8.54,-4.81,-0.14,0.29,0.21,-0.2,-0.28,0.12,-2.51,-143.7,32.6,-131.4,250.3,32.3,-91.0,24020,2019-05-30 12:12:38:221
9.07,-4.66,0.19,8.54,-4.81,-0.14,0.29,0.21,-0.2,-0.28,0.12,-2.51,-143.7,32.6,-131.4,250.3,32.3,-91.0,24025,2019-05-30 12:12:38:226
9.07,-4.66,0.19,8.54,-4.81,-0.14,0.29,0.21,-0.2,-0.28,0.12,-2.51,-143.7,32.6,-131.4,250.3,32.3,-91.0,24030,2019-05-30 12:12:38:231
8.74,-3.86,0.56,8.77,-4.37,-0.15,-0.28,0.52,0.13,-0.27,0.11,-2.54,-146.0,30.2,-131.4,250.3,32.3,-91.0,24036,2019-05-30 12:12:38:237
8.74,-3.86,0.56,8.77,-4.37,-0.15,-0.28,0.52,0.13,-0.27,0.11,-2.54,-146.0,30.2,-131.4,250.3,32.3,-91.0,24040,2019-05-30 12:12:38:241
8.74,-3.86,0.56,8.77,-4.37,-0.15,-0.28,0.52,0.13,-0.27,0.11,-2.54,-146.0,30.2,-131.4,250.3,32.3,-91.0,24045,2019-05-30 12:12:38:246
8.74,-3.86,0.56,8.77,-4.37,-0.15,-0.28,0.52,0.13,-0.27,0.11,-2.54,-146.0,30.2,-131.4,250.3,32.3,-91.0,24050,2019-05-30 12:12:38:251
9.42,-3.68,0.71,8.98,-3.92,-0.15,0.14,0.22,0.26,-0.28,0.09,-2.55,-149.3,27.5,-130.1,252.7,26.5,-91.0,24056,2019-05-30 12:12:38:257
9.42,-3.68,0.71,8.98,-3.92,-0.15,0.14,0.22,0.26,-0.28,0.09,-2.55,-149.3,27.5,-130.1,252.7,26.5,-91.0,24061,2019-05-30 12:12:38:262
9.42,-3.68,0.71,8.98,-3.92,-0.15,0.14,0.22,0.26,-0.28,0.09,-2.55,-149.3,27.5,-130.1,252.7,26.5,-91.0,24067,2019-05-30 12:12:38:268
9.61,-2.67,0.08,8.98,-3.92,-0.15,0.14,0.65,-0.31,-0.26,0.07,-2.56,-151.6,25.7,-128.3,252.7,26.5,-91.0,24070,2019-05-30 12:12:38:271
9.61,-2.67,0.08,9.17,-3.45,-0.16,0.14,0.65,-0.31,-0.26,0.07,-2.56,-151.6,25.7,-128.3,252.7,26.5,-91.0,24075,2019-05-30 12:12:38:276
9.61,-2.67,0.08,9.17,-3.45,-0.16,0.14,0.65,-0.31,-0.26,0.07,-2.56,-151.6,25.7,-128.3,252.7,26.5,-91.0,24080,2019-05-30 12:12:38:281
9.61,-2.67,0.08,9.17,-3.45,-0.16,0.14,0.65,-0.31,-0.26,0.07,-2.56,-151.6,25.7,-128.3,252.7,26.5,-91.0,24085,2019-05-30 12:12:38:286
9.79,-2.96,0.31,9.17,-3.45,-0.16,0.12,-0.1,-0.11,-0.27,0.07,-2.56,-153.1,23.4,-128.5,256.5,20.6,-91.0,24090,2019-05-30 12:12:38:291
9.79,-2.96,0.31,9.34,-2.98,-0.16,0.12,-0.1,-0.11,-0.27,0.07,-2.56,-153.1,23.4,-128.5,256.5,20.6,-91.0,24095,2019-05-30 12:12:38:296
9.79,-2.96,0.31,9.34,-2.98,-0.16,0.12,-0.1,-0.11,-0.27,0.07,-2.56,-153.1,23.4,-128.5,256.5,20.6,-91.0,24101,2019-05-30 12:12:38:302
9.79,-2.96,0.31,9.34,-2.98,-0.16,0.12,-0.1,-0.11,-0.27,0.07,-2.56,-153.1,23.4,-128.5,256.5,20.6,-91.0,24106,2019-05-30 12:12:38:307
9.74,-2.69,0.34,9.48,-2.49,-0.17,-0.1,-0.3,-0.1,-0.29,0.07,-2.58,-155.8,20.4,-128.0,256.5,20.6,-91.0,24111,2019-05-30 12:12:38:312
9.74,-2.69,0.34,9.48,-2.49,-0.17,-0.1,-0.3,-0.1,-0.29,0.07,-2.58,-155.8,20.4,-128.0,256.5,20.6,-91.0,24115,2019-05-30 12:12:38:316
9.74,-2.69,0.34,9.48,-2.49,-0.17,-0.1,-0.3,-0.1,-0.29,0.07,-2.58,-155.8,20.4,-128.0,256.5,20.6,-91.0,24120,2019-05-30 12:12:38:321
9.74,-2.69,0.34,9.48,-2.49,-0.17,-0.1,-0.3,-0.1,-0.29,0.07,-2.58,-155.8,20.4,-128.0,256.5,20.6,-91.0,24125,2019-05-30 12:12:38:326
9.62,-1.96,0.12,9.6,-1.99,-0.17,-0.33,-0.12,-0.32,-0.3,0.05,-2.63,-158.3,17.3,-127.2,259.9,14.7,-91.0,24131,2019-05-30 12:12:38:332
9.62,-1.96,0.12,9.6,-1.99,-0.17,-0.33,-0.12,-0.32,-0.3,0.05,-2.63,-158.3,17.3,-127.2,259.9,14.7,-91.0,24137,2019-05-30 12:12:38:338
9.62,-1.96,0.12,9.6,-1.99,-0.17,-0.33,-0.12,-0.32,-0.3,0.05,-2.63,-158.3,17.3,-127.2,259.9,14.7,-91.0,24139,2019-05-30 12:12:38:340
9.62,-1.96,0.12,9.6,-1.99,-0.17,-0.33,-0.12,-0.32,-0.3,0.05,-2.63,-158.3,17.3,-127.2,259.9,14.7,-91.0,24146,2019-05-30 12:12:38:347
9.62,-1.96,0.12,9.6,-1.99,-0.17,-0.33,-0.12,-0.32,-0.3,0.05,-2.63,-160.1,14.7,-126.7,259.9,14.7,-91.0,24150,2019-05-30 12:12:38:351
10.86,-1.62,0.2,9.69,-1.47,-0.17,0.75,-0.26,-0.25,-0.31,0.02,-2.67,-160.1,14.7,-126.7,259.9,14.7,-91.0,24155,2019-05-30 12:12:38:356
10.86,-1.62,0.2,9.69,-1.47,-0.17,0.75,-0.26,-0.25,-0.31,0.02,-2.67,-160.1,14.7,-126.7,259.9,14.7,-91.0,24161,2019-05-30 12:12:38:362
10.86,-1.62,0.2,9.69,-1.47,-0.17,0.75,-0.26,-0.25,-0.31,0.02,-2.67,-160.1,14.7,-126.7,259.9,14.7,-91.0,24165,2019-05-30 12:12:38:366
10.86,-1.62,0.2,9.69,-1.47,-0.17,0.75,-0.26,-0.25,-0.31,0.02,-2.67,-160.1,14.7,-126.7,259.9,14.7,-91.0,24170,2019-05-30 12:12:38:371
10.48,-1.4,0.18,9.75,-0.94,-0.17,0.29,-0.59,-0.28,-0.29,0.02,-2.72,-162.4,12.5,-126.3,264.6,8.6,-91.0,24175,2019-05-30 12:12:38:376
10.48,-1.4,0.18,9.75,-0.94,-0.17,0.29,-0.59,-0.28,-0.29,0.02,-2.72,-162.4,12.5,-126.3,264.6,8.6,-91.0,24180,2019-05-30 12:12:38:381
10.48,-1.4,0.18,9.75,-0.94,-0.17,0.29,-0.59,-0.28,-0.29,0.02,-2.72,-162.4,12.5,-126.3,264.6,8.6,-91.0,24185,2019-05-30 12:12:38:386
10.13,0.62,-1.32,9.79,-0.4,-0.18,-0.05,0.82,-1.75,-0.28,0.01,-2.75,-163.7,9.7,-126.3,264.6,8.6,-91.0,24196,2019-05-30 12:12:38:397
10.13,0.62,-1.32,9.79,-0.4,-0.18,-0.05,0.82,-1.75,-0.28,0.01,-2.75,-163.7,9.7,-126.3,264.6,8.6,-91.0,24197,2019-05-30 12:12:38:398
10.13,0.62,-1.32,9.79,-0.4,-0.18,-0.05,0.82,-1.75,-0.28,0.01,-2.75,-163.7,9.7,-126.3,264.6,8.6,-91.0,24200,2019-05-30 12:12:38:401
10.13,0.62,-1.32,9.79,-0.4,-0.18,-0.05,0.82,-1.75,-0.28,0.01,-2.75,-163.7,9.7,-126.3,264.6,8.6,-91.0,24205,2019-05-30 12:12:38:406
10.42,-0.31,1.18,9.8,0.13,-0.18,0.2,-0.62,0.71,-0.31,0.0,-2.75,-164.9,6.2,-125.4,269.7,2.3,-91.1,24214,2019-05-30 12:12:38:415
10.42,-0.31,1.18,9.8,0.13,-0.18,0.2,-0.62,0.71,-0.31,0.0,-2.75,-164.9,6.2,-125.4,269.7,2.3,-91.1,24216,2019-05-30 12:12:38:417
10.42,-0.31,1.18,9.8,0.13,-0.18,0.2,-0.62,0.71,-0.31,0.0,-2.75,-164.9,6.2,-125.4,269.7,2.3,-91.1,24220,2019-05-30 12:12:38:421
10.42,-0.31,1.18,9.8,0.13,-0.18,0.2,-0.62,0.71,-0.31,0.0,-2.75,-164.9,6.2,-125.4,269.7,2.3,-91.1,24225,2019-05-30 12:12:38:426
10.42,-0.31,1.18,9.8,0.13,-0.18,0.2,-0.62,0.71,-0.31,0.0,-2.75,-164.9,6.2,-125.4,269.7,2.3,-91.1,24231,2019-05-30 12:12:38:432
9.75,0.55,1.7,9.78,0.67,-0.18,-0.42,-0.26,1.19,-0.26,0.0,-2.79,-167.0,3.1,-125.0,269.7,2.3,-91.1,24236,2019-05-30 12:12:38:437
9.75,0.55,1.7,9.78,0.67,-0.18,-0.42,-0.26,1.19,-0.26,0.0,-2.79,-167.0,3.1,-125.0,269.7,2.3,-91.1,24240,2019-05-30 12:12:38:441
9.75,0.55,1.7,9.78,0.67,-0.18,-0.42,-0.26,1.19,-0.26,0.0,-2.79,-167.0,3.1,-125.0,269.7,2.3,-91.1,24246,2019-05-30 12:12:38:447
9.57,1.14,0.56,9.72,1.23,-0.18,-0.51,-0.18,0.08,-0.28,-0.03,-2.85,-168.2,-0.5,-125.0,275.1,-3.9,-91.1,24258,2019-05-30 12:12:38:459
9.57,1.14,0.56,9.72,1.23,-0.18,-0.51,-0.18,0.08,-0.28,-0.03,-2.85,-168.2,-0.5,-125.0,275.1,-3.9,-91.1,24259,2019-05-30 12:12:38:460
9.57,1.14,0.56,9.72,1.23,-0.18,-0.51,-0.18,0.08,-0.28,-0.03,-2.85,-168.2,-0.5,-125.0,275.1,-3.9,-91.1,24259,2019-05-30 12:12:38:460
9.57,1.14,0.56,9.72,1.23,-0.18,-0.51,-0.18,0.08,-0.28,-0.03,-2.85,-168.2,-0.5,-125.0,275.1,-3.9,-91.1,24265,2019-05-30 12:12:38:466
9.57,1.14,0.56,9.72,1.23,-0.18,-0.51,-0.18,0.08,-0.28,-0.03,-2.85,-168.2,-0.5,-125.0,275.1,-3.9,-91.1,24271,2019-05-30 12:12:38:472
10.12,2.16,-0.48,9.63,1.79,-0.18,0.15,0.33,-0.94,-0.27,-0.05,-2.9,-169.1,-4.7,-124.7,275.1,-3.9,-91.1,24276,2019-05-30 12:12:38:477
10.12,2.16,-0.48,9.63,1.79,-0.18,0.15,0.33,-0.94,-0.27,-0.05,-2.9,-169.1,-4.7,-124.7,275.1,-3.9,-91.1,24281,2019-05-30 12:12:38:482
10.12,2.16,-0.48,9.63,1.79,-0.18,0.15,0.33,-0.94,-0.27,-0.05,-2.9,-169.1,-4.7,-124.7,275.1,-3.9,-91.1,24286,2019-05-30 12:12:38:487
10.12,2.16,-0.48,9.63,1.79,-0.18,0.15,0.33,-0.94,-0.27,-0.05,-2.9,-169.1,-4.7,-124.7,275.1,-3.9,-91.1,24291,2019-05-30 12:12:38:492
9.51,2.77,0.06,9.51,2.35,-0.18,-0.28,0.35,-0.37,-0.24,-0.05,-2.91,-170.1,-8.2,-124.4,280.2,-10.5,-91.1,24299,2019-05-30 12:12:38:500
9.51,2.77,0.06,9.51,2.35,-0.18,-0.28,0.35,-0.37,-0.24,-0.05,-2.91,-170.1,-8.2,-124.4,280.2,-10.5,-91.1,24300,2019-05-30 12:12:38:501
9.51,2.77,0.06,9.51,2.35,-0.18,-0.28,0.35,-0.37,-0.24,-0.05,-2.91,-170.1,-8.2,-124.4,280.2,-10.5,-91.1,24305,2019-05-30 12:12:38:506
9.51,2.77,0.06,9.51,2.35,-0.18,-0.28,0.35,-0.37,-0.24,-0.05,-2.91,-170.1,-8.2,-124.4,280.2,-10.5,-91.1,24311,2019-05-30 12:12:38:512
9.24,3.09,1.85,9.36,2.9,-0.18,-0.4,0.09,1.35,-0.28,-0.06,-2.92,-171.0,-11.3,-123.8,280.2,-10.5,-91.1,24316,2019-05-30 12:12:38:517
9.24,3.09,1.85,9.36,2.9,-0.18,-0.4,0.09,1.35,-0.28,-0.06,-2.92,-171.0,-11.3,-123.8,280.2,-10.5,-91.1,24320,2019-05-30 12:12:38:521
9.24,3.09,1.85,9.36,2.9,-0.18,-0.4,0.09,1.35,-0.28,-0.06,-2.92,-171.0,-11.3,-123.8,280.2,-10.5,-91.1,24325,2019-05-30 12:12:38:526
9.24,3.09,1.85,9.36,2.9,-0.18,-0.4,0.09,1.35,-0.28,-0.06,-2.92,-171.0,-11.3,-123.8,280.2,-10.5,-91.1,24331,2019-05-30 12:12:38:532
9.24,3.09,1.85,9.36,2.9,-0.18,-0.4,0.09,1.35,-0.28,-0.06,-2.92,-171.0,-11.3,-123.8,280.2,-10.5,-91.1,24335,2019-05-30 12:12:38:536
9.23,3.89,1.56,9.17,3.44,-0.18,-0.21,0.3,0.99,-0.24,-0.08,-2.93,-171.5,-15.1,-123.0,285.7,-17.2,-91.1,24340,2019-05-30 12:12:38:541
9.23,3.89,1.56,9.17,3.44,-0.18,-0.21,0.3,0.99,-0.24,-0.08,-2.93,-171.5,-15.1,-123.0,285.7,-17.2,-91.1,24345,2019-05-30 12:12:38:546
8.36,4.24,0.5,8.95,3.98,-0.17,-0.21,0.3,0.99,-0.23,-0.1,-2.93,-171.5,-15.1,-123.0,285.7,-17.2,-91.1,24352,2019-05-30 12:12:38:553
8.36,4.24,0.5,8.95,3.98,-0.17,-0.95,0.25,-0.32,-0.23,-0.1,-2.93,-171.1,-20.5,-122.7,285.7,-17.2,-91.1,24355,2019-05-30 12:12:38:556
8.36,4.24,0.5,8.95,3.98,-0.17,-0.95,0.25,-0.32,-0.23,-0.1,-2.93,-171.1,-20.5,-122.7,285.7,-17.2,-91.1,24360,2019-05-30 12:12:38:561
8.36,4.24,0.5,8.95,3.98,-0.17,-0.95,0.25,-0.32,-0.23,-0.1,-2.93,-171.1,-20.5,-122.7,285.7,-17.2,-91.1,24365,2019-05-30 12:12:38:566
8.36,4.24,0.5,8.95,3.98,-0.17,-0.95,0.25,-0.32,-0.23,-0.1,-2.93,-171.1,-20.5,-122.7,285.7,-17.2,-91.1,24370,2019-05-30 12:12:38:571
8.36,4.24,0.5,8.95,3.98,-0.17,-0.95,0.25,-0.32,-0.23,-0.1,-2.93,-171.1,-20.5,-122.7,285.7,-17.2,-91.1,24376,2019-05-30 12:12:38:577
8.36,4.24,0.5,8.95,3.98,-0.17,-0.95,0.25,-0.32,-0.23,-0.1,-2.93,-171.1,-20.5,-122.7,285.7,-17.2,-91.1,24380,2019-05-30 12:12:38:581
8.73,4.92,0.23,8.7,4.5,-0.17,-0.03,0.17,-0.3,-0.23,-0.11,-2.94,-171.0,-22.4,-122.3,291.1,-24.0,-91.1,24385,2019-05-30 12:12:38:586
8.73,4.92,0.23,8.7,4.5,-0.17,-0.03,0.17,-0.3,-0.23,-0.11,-2.94,-171.0,-22.4,-122.3,291.1,-24.0,-91.1,24391,2019-05-30 12:12:38:592
8.73,4.92,0.23,8.7,4.5,-0.17,-0.03,0.17,-0.3,-0.23,-0.11,-2.94,-171.0,-22.4,-122.3,291.1,-24.0,-91.1,24395,2019-05-30 12:12:38:596
8.73,4.92,0.23,8.7,4.5,-0.17,-0.03,0.17,-0.3,-0.23,-0.11,-2.94,-171.0,-22.4,-122.3,291.1,-24.0,-91.1,24401,2019-05-30 12:12:38:602
8.28,5.33,0.14,8.42,5.0,-0.17,-0.16,0.12,-0.41,-0.23,-0.11,-2.94,-170.5,-26.0,-122.2,291.1,-24.0,-91.1,24408,2019-05-30 12:12:38:609
8.28,5.33,0.14,8.42,5.0,-0.17,-0.16,0.12,-0.41,-0.23,-0.11,-2.94,-170.5,-26.0,-122.2,291.1,-24.0,-91.1,24410,2019-05-30 12:12:38:611
8.28,5.33,0.14,8.42,5.0,-0.17,-0.16,0.12,-0.41,-0.23,-0.11,-2.94,-170.5,-26.0,-122.2,291.1,-24.0,-91.1,24416,2019-05-30 12:12:38:617
7.55,5.57,0.7,7.97,5.7,0.24,-0.3,-0.35,-0.21,-0.22,-0.12,-2.94,-170.3,-28.9,-122.6,295.6,-30.7,-91.2,24420,2019-05-30 12:12:38:621
7.55,5.57,0.7,7.97,5.7,0.24,-0.3,-0.35,-0.21,-0.22,-0.12,-2.94,-170.3,-28.9,-122.6,295.6,-30.7,-91.2,24425,2019-05-30 12:12:38:626
7.5,6.37,0.84,7.97,5.7,0.24,-0.3,-0.35,-0.21,-0.21,-0.14,-2.93,-170.3,-28.9,-122.6,295.6,-30.7,-91.2,24430,2019-05-30 12:12:38:631
7.5,6.37,0.84,7.37,6.44,0.44,-0.32,-0.14,-0.45,-0.21,-0.14,-2.93,-169.4,-34.5,-121.7,295.6,-30.7,-91.2,24434,2019-05-30 12:12:38:635
7.5,6.37,0.84,7.37,6.44,0.44,-0.32,-0.14,-0.45,-0.21,-0.14,-2.93,-169.4,-34.5,-121.7,295.6,-30.7,-91.2,24440,2019-05-30 12:12:38:641
7.5,6.37,0.84,7.37,6.44,0.44,-0.32,-0.14,-0.45,-0.21,-0.14,-2.93,-169.4,-34.5,-121.7,295.6,-30.7,-91.2,24445,2019-05-30 12:12:38:646
6.96,6.96,0.5,7.37,6.44,0.44,-0.32,-0.14,-0.45,-0.21,-0.14,-2.93,-169.4,-34.5,-121.7,295.6,-30.7,-91.2,24450,2019-05-30 12:12:38:651
6.96,6.96,0.5,7.37,6.44,0.44,-0.32,-0.14,-0.45,-0.21,-0.14,-2.93,-169.4,-34.5,-121.7,295.6,-30.7,-91.2,24455,2019-05-30 12:12:38:656
6.96,6.96,0.5,7.11,6.73,0.46,0.0,-0.05,-0.5,-0.2,-0.15,-2.92,-169.0,-36.1,-121.5,308.6,-41.1,-86.6,24460,2019-05-30 12:12:38:661
